holdout,method,seed,seed_group,target_label,threshold,uses_id_calib,uses_ood_val,uses_final_ood_eval,uses_attack_eval,ood_val_alarm_at_selection,id_calib_alarm_at_selection
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,48,heldout_47_51,1pct,-3.5172054434501785,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,48,heldout_47_51,2pct,-4.198532348396606,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,0.5pct,0.1953391988737625,True,True,False,False,0.004,0.0042
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,1pct,-0.46364417869220853,True,True,False,False,0.01,0.0052
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,2pct,-1.8563854153752692,True,True,False,False,0.0195,0.0094
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,0.5pct,-3.9635433207126862,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,1pct,-4.508795654769984,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,48,heldout_47_51,2pct,-4.996950087645491,True,True,False,False,0.0065,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w2,48,heldout_47_51,0.5pct,-2.654935498762245,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w2,48,heldout_47_51,1pct,-3.2182522807486174,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w2,48,heldout_47_51,2pct,-3.651109281290077,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,48,heldout_47_51,0.5pct,-3.9527795162839117,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,48,heldout_47_51,1pct,-4.5079351943178425,True,True,False,False,0.003,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,48,heldout_47_51,2pct,-4.972781657353563,True,True,False,False,0.0045,0.02
chrono_late_train_early_eval,original100_margin_hardneg_w4,48,heldout_47_51,0.5pct,-2.6467103086983492,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w4,48,heldout_47_51,1pct,-3.2135554928791286,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w4,48,heldout_47_51,2pct,-3.6401830943550157,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,48,heldout_47_51,0.5pct,-3.952030847590536,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,48,heldout_47_51,1pct,-4.458583522330181,True,True,False,False,0.0025,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,48,heldout_47_51,2pct,-4.955458527045525,True,True,False,False,0.004,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w8,48,heldout_47_51,0.5pct,-2.6329301547158592,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w8,48,heldout_47_51,1pct,-3.209237968498289,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w8,48,heldout_47_51,2pct,-3.6315088436577105,True,True,False,False,0.0005,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,48,heldout_47_51,0.5pct,-3.9338172893738146,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,48,heldout_47_51,1pct,-4.417079849331874,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,48,heldout_47_51,2pct,-4.9453689251710635,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,0.5pct,6.109748119347859,True,True,False,False,0.0005,0.0048
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,1pct,4.9014033985759395,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,2pct,0.8804371018983728,True,True,False,False,0.0055,0.02
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,0.5pct,-3.035641479011735,True,True,False,False,0.001,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,1pct,-3.5172054434501785,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,49,heldout_47_51,2pct,-4.198532348396606,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,0.5pct,0.1953391988737625,True,True,False,False,0.004,0.0042
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,1pct,-0.46364417869220853,True,True,False,False,0.01,0.0052
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,2pct,-1.8563854153752692,True,True,False,False,0.0195,0.0094
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,0.5pct,-3.9635433207126862,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,1pct,-4.508795654769984,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,49,heldout_47_51,2pct,-4.996950087645491,True,True,False,False,0.0065,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w2,49,heldout_47_51,0.5pct,-2.654935498762245,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w2,49,heldout_47_51,1pct,-3.2182522807486174,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w2,49,heldout_47_51,2pct,-3.651109281290077,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,49,heldout_47_51,0.5pct,-3.9527795162839117,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,49,heldout_47_51,1pct,-4.5079351943178425,True,True,False,False,0.003,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,49,heldout_47_51,2pct,-4.972781657353563,True,True,False,False,0.0045,0.02
chrono_late_train_early_eval,original100_margin_hardneg_w4,49,heldout_47_51,0.5pct,-2.6467103086983492,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w4,49,heldout_47_51,1pct,-3.2135554928791286,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w4,49,heldout_47_51,2pct,-3.6401830943550157,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,49,heldout_47_51,0.5pct,-3.952030847590536,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,49,heldout_47_51,1pct,-4.458583522330181,True,True,False,False,0.0025,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,49,heldout_47_51,2pct,-4.955458527045525,True,True,False,False,0.004,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w8,49,heldout_47_51,0.5pct,-2.6329301547158592,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w8,49,heldout_47_51,1pct,-3.209237968498289,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w8,49,heldout_47_51,2pct,-3.6315088436577105,True,True,False,False,0.0005,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,49,heldout_47_51,0.5pct,-3.9338172893738146,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,49,heldout_47_51,1pct,-4.417079849331874,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,49,heldout_47_51,2pct,-4.9453689251710635,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,0.5pct,6.109748119347859,True,True,False,False,0.0005,0.0048
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,1pct,4.9014033985759395,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,2pct,0.8804371018983728,True,True,False,False,0.0055,0.02
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,0.5pct,-3.035641479011735,True,True,False,False,0.001,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,1pct,-3.5172054434501785,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,50,heldout_47_51,2pct,-4.198532348396606,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,0.5pct,0.1953391988737625,True,True,False,False,0.004,0.0042
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,1pct,-0.46364417869220853,True,True,False,False,0.01,0.0052
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,2pct,-1.8563854153752692,True,True,False,False,0.0195,0.0094
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,0.5pct,-3.9635433207126862,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,1pct,-4.508795654769984,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,50,heldout_47_51,2pct,-4.996950087645491,True,True,False,False,0.0065,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w2,50,heldout_47_51,0.5pct,-2.654935498762245,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w2,50,heldout_47_51,1pct,-3.2182522807486174,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w2,50,heldout_47_51,2pct,-3.651109281290077,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,50,heldout_47_51,0.5pct,-3.9527795162839117,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,50,heldout_47_51,1pct,-4.5079351943178425,True,True,False,False,0.003,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,50,heldout_47_51,2pct,-4.972781657353563,True,True,False,False,0.0045,0.02
chrono_late_train_early_eval,original100_margin_hardneg_w4,50,heldout_47_51,0.5pct,-2.6467103086983492,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w4,50,heldout_47_51,1pct,-3.2135554928791286,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w4,50,heldout_47_51,2pct,-3.6401830943550157,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,50,heldout_47_51,0.5pct,-3.952030847590536,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,50,heldout_47_51,1pct,-4.458583522330181,True,True,False,False,0.0025,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,50,heldout_47_51,2pct,-4.955458527045525,True,True,False,False,0.004,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w8,50,heldout_47_51,0.5pct,-2.6329301547158592,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w8,50,heldout_47_51,1pct,-3.209237968498289,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w8,50,heldout_47_51,2pct,-3.6315088436577105,True,True,False,False,0.0005,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,50,heldout_47_51,0.5pct,-3.9338172893738146,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,50,heldout_47_51,1pct,-4.417079849331874,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,50,heldout_47_51,2pct,-4.9453689251710635,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,0.5pct,6.109748119347859,True,True,False,False,0.0005,0.0048
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,1pct,4.9014033985759395,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,2pct,0.8804371018983728,True,True,False,False,0.0055,0.02
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,0.5pct,-3.035641479011735,True,True,False,False,0.001,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,1pct,-3.5172054434501785,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,51,heldout_47_51,2pct,-4.198532348396606,True,True,False,False,0.0035,0.02
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,0.5pct,0.1953391988737625,True,True,False,False,0.004,0.0042
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,1pct,-0.46364417869220853,True,True,False,False,0.01,0.0052
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,2pct,-1.8563854153752692,True,True,False,False,0.0195,0.0094
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,0.5pct,-3.9635433207126862,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,1pct,-4.508795654769984,True,True,False,False,0.0035,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,51,heldout_47_51,2pct,-4.996950087645491,True,True,False,False,0.0065,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w2,51,heldout_47_51,0.5pct,-2.654935498762245,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w2,51,heldout_47_51,1pct,-3.2182522807486174,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w2,51,heldout_47_51,2pct,-3.651109281290077,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,51,heldout_47_51,0.5pct,-3.9527795162839117,True,True,False,False,0.002,0.0048
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,51,heldout_47_51,1pct,-4.5079351943178425,True,True,False,False,0.003,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,51,heldout_47_51,2pct,-4.972781657353563,True,True,False,False,0.0045,0.02
chrono_late_train_early_eval,original100_margin_hardneg_w4,51,heldout_47_51,0.5pct,-2.6467103086983492,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w4,51,heldout_47_51,1pct,-3.2135554928791286,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w4,51,heldout_47_51,2pct,-3.6401830943550157,True,True,False,False,0.0015,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,51,heldout_47_51,0.5pct,-3.952030847590536,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,51,heldout_47_51,1pct,-4.458583522330181,True,True,False,False,0.0025,0.01
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,51,heldout_47_51,2pct,-4.955458527045525,True,True,False,False,0.004,0.0198
chrono_late_train_early_eval,original100_margin_hardneg_w8,51,heldout_47_51,0.5pct,-2.6329301547158592,True,True,False,False,0.0,0.005
chrono_late_train_early_eval,original100_margin_hardneg_w8,51,heldout_47_51,1pct,-3.209237968498289,True,True,False,False,0.0,0.0098
chrono_late_train_early_eval,original100_margin_hardneg_w8,51,heldout_47_51,2pct,-3.6315088436577105,True,True,False,False,0.0005,0.0198
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,51,heldout_47_51,0.5pct,-3.9338172893738146,True,True,False,False,0.0015,0.005
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,51,heldout_47_51,1pct,-4.417079849331874,True,True,False,False,0.002,0.0098
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,51,heldout_47_51,2pct,-4.9453689251710635,True,True,False,False,0.0035,0.02
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,42,main_42_46,0.5pct,2.579550798410944,True,True,False,False,0.0035,0.005
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,42,main_42_46,1pct,2.1805875526183174,True,True,False,False,0.0035,0.0098
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,42,main_42_46,2pct,1.5025114788968343,True,True,False,False,0.0035,0.02
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,42,main_42_46,0.5pct,-2.8388336621867616,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,42,main_42_46,1pct,-3.2305800795207773,True,True,False,False,0.0005,0.01
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,42,main_42_46,2pct,-3.696279474522754,True,True,False,False,0.0005,0.0198
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,42,main_42_46,0.5pct,-1.4566658383604079,True,True,False,False,0.004,0.0048
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,42,main_42_46,1pct,-1.9876145615455427,True,True,False,False,0.006,0.01
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,42,main_42_46,2pct,-2.4899297844084507,True,True,False,False,0.0065,0.0198
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,42,main_42_46,0.5pct,-3.717008659775255,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,42,main_42_46,1pct,-4.246583352643144,True,True,False,False,0.0025,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,42,main_42_46,2pct,-4.805547623564002,True,True,False,False,0.004,0.0198
holdout_bin_2,original100_margin_hardneg_w2,42,main_42_46,0.5pct,-2.5862483935499605,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w2,42,main_42_46,1pct,-3.133703564410576,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w2,42,main_42_46,2pct,-3.569164496279519,True,True,False,False,0.001,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,42,main_42_46,0.5pct,-3.7280810448006063,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,42,main_42_46,1pct,-4.248866533026471,True,True,False,False,0.0015,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,42,main_42_46,2pct,-4.797704388284778,True,True,False,False,0.003,0.0198
holdout_bin_2,original100_margin_hardneg_w4,42,main_42_46,0.5pct,-2.593657530345696,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w4,42,main_42_46,1pct,-3.139623882158124,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w4,42,main_42_46,2pct,-3.584370968378136,True,True,False,False,0.0,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,42,main_42_46,0.5pct,-3.7219960960494536,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,42,main_42_46,1pct,-4.265476519457254,True,True,False,False,0.0015,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,42,main_42_46,2pct,-4.804379620182583,True,True,False,False,0.0025,0.02
holdout_bin_2,original100_margin_hardneg_w8,42,main_42_46,0.5pct,-2.601305174146119,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w8,42,main_42_46,1pct,-3.136008448796461,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w8,42,main_42_46,2pct,-3.5906149967758267,True,True,False,False,0.0,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,42,main_42_46,0.5pct,-3.711670797894142,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,42,main_42_46,1pct,-4.198073920493092,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,42,main_42_46,2pct,-4.778651167119996,True,True,False,False,0.002,0.02
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,43,main_42_46,0.5pct,2.579550798410944,True,True,False,False,0.0035,0.005
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,43,main_42_46,1pct,2.1805875526183174,True,True,False,False,0.0035,0.0098
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,43,main_42_46,2pct,1.5025114788968343,True,True,False,False,0.0035,0.02
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,43,main_42_46,0.5pct,-2.8388336621867616,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,43,main_42_46,1pct,-3.2305800795207773,True,True,False,False,0.0005,0.01
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,43,main_42_46,2pct,-3.696279474522754,True,True,False,False,0.0005,0.0198
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,43,main_42_46,0.5pct,-1.4566658383604079,True,True,False,False,0.004,0.0048
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,43,main_42_46,1pct,-1.9876145615455427,True,True,False,False,0.006,0.01
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,43,main_42_46,2pct,-2.4899297844084507,True,True,False,False,0.0065,0.0198
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,43,main_42_46,0.5pct,-3.717008659775255,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,43,main_42_46,1pct,-4.246583352643144,True,True,False,False,0.0025,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,43,main_42_46,2pct,-4.805547623564002,True,True,False,False,0.004,0.0198
holdout_bin_2,original100_margin_hardneg_w2,43,main_42_46,0.5pct,-2.5862483935499605,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w2,43,main_42_46,1pct,-3.133703564410576,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w2,43,main_42_46,2pct,-3.569164496279519,True,True,False,False,0.001,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,43,main_42_46,0.5pct,-3.7280810448006063,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,43,main_42_46,1pct,-4.248866533026471,True,True,False,False,0.0015,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w2,43,main_42_46,2pct,-4.797704388284778,True,True,False,False,0.003,0.0198
holdout_bin_2,original100_margin_hardneg_w4,43,main_42_46,0.5pct,-2.593657530345696,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w4,43,main_42_46,1pct,-3.139623882158124,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w4,43,main_42_46,2pct,-3.584370968378136,True,True,False,False,0.0,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,43,main_42_46,0.5pct,-3.7219960960494536,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,43,main_42_46,1pct,-4.265476519457254,True,True,False,False,0.0015,0.01
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w4,43,main_42_46,2pct,-4.804379620182583,True,True,False,False,0.0025,0.02
holdout_bin_2,original100_margin_hardneg_w8,43,main_42_46,0.5pct,-2.601305174146119,True,True,False,False,0.0,0.005
holdout_bin_2,original100_margin_hardneg_w8,43,main_42_46,1pct,-3.136008448796461,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_margin_hardneg_w8,43,main_42_46,2pct,-3.5906149967758267,True,True,False,False,0.0,0.02
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,43,main_42_46,0.5pct,-3.711670797894142,True,True,False,False,0.0,0.005
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,43,main_42_46,1pct,-4.198073920493092,True,True,False,False,0.0,0.0098
holdout_bin_2,original100_plus_selected_source_rich_top32_margin_hardneg_w8,43,main_42_46,2pct,-4.778651167119996,True,True,False,False,0.002,0.02
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,44,main_42_46,0.5pct,2.579550798410944,True,True,False,False,0.0035,0.005
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,44,main_42_46,1pct,2.1805875526183174,True,True,False,False,0.0035,0.0098
holdout_bin_2,selected_source_rich_top16_fixed_guard_lr,44,main_42_46,2pct,1.5025114788968343,True,True,False,False,0.0035,0.02
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,44,main_42_46,0.5pct,-2.8388336621867616,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,44,main_42_46,1pct,-3.2305800795207773,True,True,False,False,0.0005,0.01
holdout_bin_2,original100_plus_selected_source_rich_top16_fixed_guard_lr,44,main_42_46,2pct,-3.696279474522754,True,True,False,False,0.0005,0.0198
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,44,main_42_46,0.5pct,-1.4566658383604079,True,True,False,False,0.004,0.0048
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,44,main_42_46,1pct,-1.9876145615455427,True,True,False,False,0.006,0.01
holdout_bin_2,selected_source_rich_top32_fixed_guard_lr,44,main_42_46,2pct,-2.4899297844084507,True,True,False,False,0.0065,0.0198
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,44,main_42_46,0.5pct,-3.717008659775255,True,True,False,False,0.0005,0.0048
holdout_bin_2,original100_plus_selected_source_rich_top32_fixed_guard_lr,44,main_42_46,1pct,-4.246583352643144,True,True,False,False,0.0025,0.01
