holdout,method,method_group,seed,seed_group,support_method,representation,adapter,positive_budget,ood_target_label,attack_high_detection,ood_high_alarm,feasible,threshold,roc_auc,pr_auc,attack_eval_size,ood_eval_size,feature_dim,selected_feature_count,margin_weight,hard_negative_count,parameter_count,train_time,inference_time,result_source
chrono_late_train_early_eval,original100_margin_hardneg_w2,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6789258610624636,0.0018,True,-3.2182522807486174,0.7050734967892587,0.755834738188154,3426,10000,100,0,2.0,100,101,1.1518395999446511,0.037876500049605966,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.7014010507880911,0.0031,True,-4.5079351943178425,0.7246281085814361,0.779796311636163,3426,10000,132,32,2.0,100,133,1.4417478998657316,0.048625900177285075,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w4,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6780502043199066,0.0016,True,-3.2135554928791286,0.7049050204319907,0.7556210830824435,3426,10000,100,0,4.0,100,101,1.1338033999782056,0.03379140002653003,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.6999416228838296,0.0028,True,-4.458583522330181,0.7243772621132516,0.7795758995932572,3426,10000,132,32,4.0,100,133,1.520196400117129,0.05025040009059012,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w8,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6777583187390543,0.0016,True,-3.209237968498289,0.7046405720957385,0.755278526011729,3426,10000,100,0,8.0,100,101,1.1853209000546485,0.041891900124028325,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,C_margin_deviation_adapter,43,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.699357851722125,0.0023,True,-4.417079849331874,0.7240274372446001,0.7792742703303734,3426,10000,132,32,8.0,100,133,1.5570600000210106,0.038757000118494034,issue19_repair_pilot
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,B_representation_repair,44,main_42_46,kcenter_32shot,selected_source_rich_top16,fixed_guard_lr,32,1pct,0.6637478108581436,0.0031,True,4.9014033985759395,0.972716783420899,0.9431026292181941,3426,10000,16,16,,0,17,0.10018679988570511,0.009677000110968947,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,B_representation_repair,44,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top16,fixed_guard_lr,32,1pct,0.6970227670753065,0.0022,True,-3.5172054434501785,0.7218333917104496,0.7778023619182223,3426,10000,116,16,,0,117,1.2880673999898136,0.04523649998009205,issue19_repair_pilot
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,B_representation_repair,44,main_42_46,kcenter_32shot,selected_source_rich_top32,fixed_guard_lr,32,1pct,0.7314652656158785,0.0097,True,-0.46364417869220853,0.9806204028021016,0.9612652574285201,3426,10000,32,32,,0,33,0.33609570004045963,0.014367799973115325,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,B_representation_repair,44,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,fixed_guard_lr,32,1pct,0.7019848219497957,0.0037,True,-4.508795654769984,0.7249630472854641,0.7800878528900268,3426,10000,132,32,,0,133,1.4676075999159366,0.047083600191399455,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w2,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6789258610624636,0.0018,True,-3.2182522807486174,0.7050734967892587,0.755834738188154,3426,10000,100,0,2.0,100,101,1.1185804000124335,0.03797570010647178,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.7014010507880911,0.0031,True,-4.5079351943178425,0.7246281085814361,0.779796311636163,3426,10000,132,32,2.0,100,133,1.486508799949661,0.04456079984083772,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w4,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6780502043199066,0.0016,True,-3.2135554928791286,0.7049050204319907,0.7556210830824435,3426,10000,100,0,4.0,100,101,1.1540169001091272,0.035418499959632754,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.6999416228838296,0.0028,True,-4.458583522330181,0.7243772621132516,0.7795758995932572,3426,10000,132,32,4.0,100,133,1.491368900053203,0.05449040001258254,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w8,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6777583187390543,0.0016,True,-3.209237968498289,0.7046405720957385,0.755278526011729,3426,10000,100,0,8.0,100,101,1.1780518000014126,0.036627599969506264,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,C_margin_deviation_adapter,44,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.699357851722125,0.0023,True,-4.417079849331874,0.7240274372446001,0.7792742703303734,3426,10000,132,32,8.0,100,133,1.4940311999525875,0.047949699917808175,issue19_repair_pilot
chrono_late_train_early_eval,selected_source_rich_top16_fixed_guard_lr,B_representation_repair,45,main_42_46,kcenter_32shot,selected_source_rich_top16,fixed_guard_lr,32,1pct,0.6637478108581436,0.0031,True,4.9014033985759395,0.972716783420899,0.9431026292181941,3426,10000,16,16,,0,17,0.11038909992203116,0.006600899854674935,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top16_fixed_guard_lr,B_representation_repair,45,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top16,fixed_guard_lr,32,1pct,0.6970227670753065,0.0022,True,-3.5172054434501785,0.7218333917104496,0.7778023619182223,3426,10000,116,16,,0,117,1.2440114000346512,0.04124009981751442,issue19_repair_pilot
chrono_late_train_early_eval,selected_source_rich_top32_fixed_guard_lr,B_representation_repair,45,main_42_46,kcenter_32shot,selected_source_rich_top32,fixed_guard_lr,32,1pct,0.7314652656158785,0.0097,True,-0.46364417869220853,0.9806204028021016,0.9612652574285201,3426,10000,32,32,,0,33,0.2864508000202477,0.01573040010407567,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_fixed_guard_lr,B_representation_repair,45,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,fixed_guard_lr,32,1pct,0.7019848219497957,0.0037,True,-4.508795654769984,0.7249630472854641,0.7800878528900268,3426,10000,132,32,,0,133,1.4979014999698848,0.05058229994028807,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w2,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6789258610624636,0.0018,True,-3.2182522807486174,0.7050734967892587,0.755834738188154,3426,10000,100,0,2.0,100,101,1.1525229001417756,0.03868950018659234,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w2,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.7014010507880911,0.0031,True,-4.5079351943178425,0.7246281085814361,0.779796311636163,3426,10000,132,32,2.0,100,133,1.4783450001850724,0.05816099978983402,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w4,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6780502043199066,0.0016,True,-3.2135554928791286,0.7049050204319907,0.7556210830824435,3426,10000,100,0,4.0,100,101,1.1660613000858575,0.040178800001740456,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w4,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.6999416228838296,0.0028,True,-4.458583522330181,0.7243772621132516,0.7795758995932572,3426,10000,132,32,4.0,100,133,1.502385700121522,0.04050070000812411,issue19_repair_pilot
chrono_late_train_early_eval,original100_margin_hardneg_w8,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100,hard_negative_margin_lr,32,1pct,0.6777583187390543,0.0016,True,-3.209237968498289,0.7046405720957385,0.755278526011729,3426,10000,100,0,8.0,100,101,1.1420762999914587,0.03205859987065196,issue19_repair_pilot
chrono_late_train_early_eval,original100_plus_selected_source_rich_top32_margin_hardneg_w8,C_margin_deviation_adapter,45,main_42_46,kcenter_32shot,original100_plus_selected_source_rich_top32,hard_negative_margin_lr,32,1pct,0.699357851722125,0.0023,True,-4.417079849331874,0.7240274372446001,0.7792742703303734,3426,10000,132,32,8.0,100,133,1.4886894000228494,0.0507829999551177,issue19_repair_pilot
