dataset,holdout,split_protocol,method,method_version,representation,adapter,support_method,positive_budget,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,support_size,support_pool_size,feature_dim,selected_feature_count,train_time,inference_time,parameter_count,support_provenance_clean,threshold_provenance_clean,result_source
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.02,2.0pct,0.9925373090909092,0.969507629361175,0.9338181818181818,0.0051,True,-3.20595183760417,1375,10000,32,4122,100,0,1.4655383999997866,0.02723859999969136,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.005,0.5pct,0.9546770181818182,0.9482192541507887,0.9236363636363636,0.0133,False,-3.232456195854427,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.008,0.8pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0146,False,-3.340601775032772,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.01,1.0pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0156,False,-3.426404387097379,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.012,1.2pct,0.9546770181818182,0.9482192541507887,0.9265454545454546,0.019,False,-3.6971765961626635,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.015,1.5pct,0.9546770181818182,0.9482192541507887,0.928,0.0222,False,-3.882553548140707,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.02,2.0pct,0.9546770181818182,0.9482192541507887,0.9294545454545454,0.0287,False,-4.187793147940497,1375,10000,32,4122,32,32,0.1949728999998115,0.009015599999656843,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.005,0.5pct,0.9925373090909092,0.969507629361175,0.9287272727272727,0.0028,True,-2.283850927043697,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.008,0.8pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0035,True,-2.5511138191112526,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0036,True,-2.646479427395543,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.012,1.2pct,0.9925373090909092,0.969507629361175,0.9309090909090909,0.0038,True,-2.7115290745656973,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.015,1.5pct,0.9925373090909092,0.969507629361175,0.9323636363636364,0.0041,True,-2.9362243777465555,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.02,2.0pct,0.9925373090909092,0.969507629361175,0.9338181818181818,0.0051,True,-3.20595183760417,1375,10000,32,4122,100,0,1.2221177999999782,0.028044300000146904,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.005,0.5pct,0.9546770181818182,0.9482192541507887,0.9236363636363636,0.0133,False,-3.232456195854427,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.008,0.8pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0146,False,-3.340601775032772,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0156,False,-3.426404387097379,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.012,1.2pct,0.9546770181818182,0.9482192541507887,0.9265454545454546,0.019,False,-3.6971765961626635,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.015,1.5pct,0.9546770181818182,0.9482192541507887,0.928,0.0222,False,-3.882553548140707,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.02,2.0pct,0.9546770181818182,0.9482192541507887,0.9294545454545454,0.0287,False,-4.187793147940497,1375,10000,32,4122,32,32,0.28244549999999435,0.017865799999526644,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.005,0.5pct,0.9925373090909092,0.969507629361175,0.9287272727272727,0.0028,True,-2.283850927043697,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.008,0.8pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0035,True,-2.5511138191112526,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0036,True,-2.646479427395543,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.012,1.2pct,0.9925373090909092,0.969507629361175,0.9309090909090909,0.0038,True,-2.7115290745656973,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.015,1.5pct,0.9925373090909092,0.969507629361175,0.9323636363636364,0.0041,True,-2.9362243777465555,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.02,2.0pct,0.9925373090909092,0.969507629361175,0.9338181818181818,0.0051,True,-3.20595183760417,1375,10000,32,4122,100,0,1.307019599999876,0.021012299999711104,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.005,0.5pct,0.9546770181818182,0.9482192541507887,0.9236363636363636,0.0133,False,-3.232456195854427,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.008,0.8pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0146,False,-3.340601775032772,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0156,False,-3.426404387097379,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.012,1.2pct,0.9546770181818182,0.9482192541507887,0.9265454545454546,0.019,False,-3.6971765961626635,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.015,1.5pct,0.9546770181818182,0.9482192541507887,0.928,0.0222,False,-3.882553548140707,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.02,2.0pct,0.9546770181818182,0.9482192541507887,0.9294545454545454,0.0287,False,-4.187793147940497,1375,10000,32,4122,32,32,0.14378820000001724,0.006100000000515138,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.005,0.5pct,0.9925373090909092,0.969507629361175,0.9287272727272727,0.0028,True,-2.283850927043697,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.008,0.8pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0035,True,-2.5511138191112526,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0036,True,-2.646479427395543,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.012,1.2pct,0.9925373090909092,0.969507629361175,0.9309090909090909,0.0038,True,-2.7115290745656973,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.015,1.5pct,0.9925373090909092,0.969507629361175,0.9323636363636364,0.0041,True,-2.9362243777465555,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.02,2.0pct,0.9925373090909092,0.969507629361175,0.9338181818181818,0.0051,True,-3.20595183760417,1375,10000,32,4122,100,0,1.1069796000001588,0.029661599999599275,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.005,0.5pct,0.9546770181818182,0.9482192541507887,0.9236363636363636,0.0133,False,-3.232456195854427,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.008,0.8pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0146,False,-3.340601775032772,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0156,False,-3.426404387097379,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.012,1.2pct,0.9546770181818182,0.9482192541507887,0.9265454545454546,0.019,False,-3.6971765961626635,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.015,1.5pct,0.9546770181818182,0.9482192541507887,0.928,0.0222,False,-3.882553548140707,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.02,2.0pct,0.9546770181818182,0.9482192541507887,0.9294545454545454,0.0287,False,-4.187793147940497,1375,10000,32,4122,32,32,0.3065921999996135,0.0139327000006233,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.005,0.5pct,0.9925373090909092,0.969507629361175,0.9287272727272727,0.0028,True,-2.283850927043697,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.008,0.8pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0035,True,-2.5511138191112526,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.9925373090909092,0.969507629361175,0.9294545454545454,0.0036,True,-2.646479427395543,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.012,1.2pct,0.9925373090909092,0.969507629361175,0.9309090909090909,0.0038,True,-2.7115290745656973,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.015,1.5pct,0.9925373090909092,0.969507629361175,0.9323636363636364,0.0041,True,-2.9362243777465555,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.02,2.0pct,0.9925373090909092,0.969507629361175,0.9338181818181818,0.0051,True,-3.20595183760417,1375,10000,32,4122,100,0,1.1103376000000935,0.021165099999961967,101,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.005,0.5pct,0.9546770181818182,0.9482192541507887,0.9236363636363636,0.0133,False,-3.232456195854427,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.008,0.8pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0146,False,-3.340601775032772,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.9546770181818182,0.9482192541507887,0.9243636363636364,0.0156,False,-3.426404387097379,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.012,1.2pct,0.9546770181818182,0.9482192541507887,0.9265454545454546,0.019,False,-3.6971765961626635,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.015,1.5pct,0.9546770181818182,0.9482192541507887,0.928,0.0222,False,-3.882553548140707,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
primary_lowood,primary_lowood,current_lowood_same_protocol,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.02,2.0pct,0.9546770181818182,0.9482192541507887,0.9294545454545454,0.0287,False,-4.187793147940497,1375,10000,32,4122,32,32,0.2696914999996807,0.017549000000144588,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.005,0.5pct,0.705273963806188,0.7560938824515404,0.6771745475773496,0.0014,True,-2.6591118507806715,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.008,0.8pct,0.705273963806188,0.7560938824515404,0.6780502043199066,0.0016,True,-3.01799458396583,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.012,1.2pct,0.705273963806188,0.7560938824515404,0.6806771745475774,0.0018,True,-3.34480338292018,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.015,1.5pct,0.705273963806188,0.7560938824515404,0.6809690601284296,0.0019,True,-3.4369717597355867,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.02,2.0pct,0.705273963806188,0.7560938824515404,0.6827203736135435,0.0028,True,-3.644449702795814,3426,10000,32,2568,100,0,1.5324792000001253,0.03750979999949777,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,2568,32,32,0.20957580000049347,0.007919900000160851,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,2568,32,32,0.20957580000049347,0.007919900000160851,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.20957580000049347,0.007919900000160851,33,True,True,issue19b_same_protocol_backtest
