dataset,holdout,split_protocol,method,method_version,representation,adapter,support_method,positive_budget,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,support_size,support_pool_size,feature_dim,selected_feature_count,train_time,inference_time,parameter_count,support_provenance_clean,threshold_provenance_clean,result_source
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.18634519999977783,0.007567499999822758,33,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.705273963806188,0.7560938824515404,0.6798015178050204,0.0018,True,-3.2033476938112866,3426,10000,32,2568,100,0,0.8245281999998042,0.021069700000225566,101,True,True,issue19b_same_protocol_backtest
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,2568,32,32,0.2474609999999302,0.0066014000003633555,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.8072770999997374,0.026998199999979988,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,42,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.18517590000010387,0.006155399999443034,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,43,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.7461760999995022,0.019507799999701092,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,43,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.215197999999873,0.007396699999844714,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,44,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.8285552000006646,0.020559599999614875,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,44,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.16138650000084453,0.006515099999887752,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,45,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.7350346000002901,0.0218432000001485,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,45,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.22057919999951991,0.006160199999612814,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,46,main_42_46,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.7419262000003073,0.01953219999995781,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,46,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.19550119999985327,0.0065440999997008475,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.6836958000003506,0.018550599999798578,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,47,heldout_47_51,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.20034910000049422,0.006996299999627809,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.7503176999998686,0.019055100000514358,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,48,heldout_47_51,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.18091780000031576,0.006248000000596221,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.7037583000001177,0.020436800000425137,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,49,heldout_47_51,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.18902770000022429,0.007290800000191666,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.724162299999989,0.017974899999899208,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,50,heldout_47_51,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.15507779999916238,0.006135400000857771,33,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V1_original100_kcenter32_fixed_guard_lr,V1_LOW_GUARD_minimal,original100,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.39120140949554894,0.4045698979159527,0.3264094955489614,0.0011,True,-3.126371385544741,1348,10000,32,5523,100,0,0.6968281999997998,0.022278600000390725,101,True,True,issue19b_same_protocol_backtest
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,V2_selected_source_rich_top32_kcenter32_fixed_guard_lr,V2_LOW_GUARD_plus,selected_source_rich_top32,fixed_guard_lr,kcenter_32shot,32,51,heldout_47_51,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,5523,32,32,0.21289359999991575,0.006742000000485859,33,True,True,issue19b_same_protocol_backtest
