holdout,attack_eval_to_id_centroid,attack_eval_to_ood_centroid,attack_train_to_eval_centroid,id_to_ood_centroid,linear_separability_proxy_attack_ood,feature_dim
holdout_bin_5,14.221613883972168,9.161927223205566,3.931856870651245,14.311644554138184,0.41312992572784424,64
holdout_bin_6,14.31274127960205,9.833902359008789,4.233246326446533,14.311407089233398,0.39726006984710693,64
holdout_bin_7,13.732863426208496,10.17104721069336,3.5945773124694824,14.34903621673584,0.4022347331047058,64
holdout_bin_8,15.53942584991455,6.632822513580322,7.05330753326416,14.287376403808594,0.4135490655899048,64
