candidate,job_index,weighting,role,role_kind,phase,rows,candidate_hard_alarm_rate,candidate_veto_rate,candidate_review_rate,candidate_high_risk_rate,temporal_attack_score_mean,temporal_ood_risk_mean,source_group,device
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2446,0.0004088307440719542,0.0,0.0,0.0,0.00043814376828259455,0.9995618562317174,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,23,0.8695652173913043,0.0,0.0,0.0,0.8694131125319651,0.1305868874680348,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,6,0.0,0.5,0.5,0.5,0.4999250340084213,0.5000749659915787,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,40,0.825,0.125,0.125,0.375,0.9498311060929719,0.05016889390702815,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_stress,benign_ood,fit,149950,0.9901700566855619,0.007129043014338113,0.007129043014338113,0.9964388129376459,0.9971203331132329,0.0028796668867669844,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,ood_stress,benign_ood,select,79950,0.9836647904940587,0.013208255159474672,0.013208255159474672,0.9960225140712946,0.9966943679965742,0.0033056320034258405,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,57930,0.8902123252200932,0.03210771620921802,0.03210771620921802,0.5608665630933886,0.9221569251240791,0.07784307487592074,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,2486,0.004022526146419952,0.03821399839098954,0.03821399839098954,0.03821399839098954,0.042257106921428866,0.9577428930785713,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,65263,0.9631184591575624,0.028009745184867384,0.028009745184867384,0.5820296339426627,0.9909507257987348,0.009049274201265129,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24109,0.00385748060890124,0.0017835663030403583,0.0017835663030403583,0.002156870878095317,0.005669267822468175,0.9943307321775319,processed/iotsim-air-quality-1.csv,air-quality
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,101282,0.5825615607906637,0.046928378191583894,0.046928378191583894,0.20340238146956025,0.6293879447239127,0.37061205527608737,processed/iotsim-building-monitor-1.csv,building-monitor
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24105,0.0038166355527898778,0.0017838622692387472,0.0017838622692387472,0.0024476249740717692,0.005628727196314063,0.994371272803686,processed/iotsim-city-power-1.csv,city-power
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,88575,0.7662207169065763,0.04902060400790291,0.04902060400790291,0.23004233700254023,0.8151005550114849,0.18489944498851507,processed/iotsim-combined-cycle-1.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24154,0.02388838287654219,0.0013248323259087522,0.0013248323259087522,0.0013248323259087522,0.025237350839714495,0.9747626491602855,processed/iotsim-combined-cycle-10.csv,combined-cycle
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,91812,0.5873524158062127,0.008637215178843725,0.008637215178843725,0.08762471136670588,0.5958946292024929,0.40410537079750714,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24108,0.6893562302969969,0.31051932968309276,0.31051932968309276,0.4855234776837564,0.9996962556122151,0.0003037443877848138,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,sealed_final_ood,benign_ood,,54950,0.9789626933575978,0.018744313011828936,0.018744313011828936,0.9950136487716106,0.9975281546409305,0.002471845359069458,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,sealed_final_ood,benign_ood,,99950,0.9855427713856928,0.01088544272136068,0.01088544272136068,0.9934767383691846,0.9962496292992049,0.00375037070079491,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V4_baseline_attack_hard_ood_risk_veto,1,medium_mass_ratio_recalibrated,sealed_final_attack,attack,,110104,0.7466213761534549,0.04404018019327181,0.04404018019327181,0.3786056819007484,0.7905259209460614,0.20947407905393853,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2446,0.0004088307440719542,0.0,0.0,0.0,0.00043814376828259455,0.9995618562317174,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,23,0.8695652173913043,0.0,0.0,0.0,0.8694131125319651,0.1305868874680348,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,6,0.0,0.5,0.5,0.5,0.4999250340084213,0.5000749659915787,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,support_val,attack,select,40,0.675,0.275,0.275,0.375,0.9498311060929719,0.05016889390702815,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_stress,benign_ood,fit,149950,0.9806535511837279,0.016645548516172056,0.016645548516172056,0.9964388129376459,0.9971203331132329,0.0028796668867669844,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,ood_stress,benign_ood,select,79950,0.9708317698561602,0.026041275797373357,0.026041275797373357,0.9960225140712946,0.9966943679965742,0.0033056320034258405,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,57930,0.8902123252200932,0.03210771620921802,0.03210771620921802,0.5608665630933886,0.9221569251240791,0.07784307487592074,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,2486,0.004022526146419952,0.03821399839098954,0.03821399839098954,0.03821399839098954,0.042257106921428866,0.9577428930785713,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,same_file_query,attack,,65263,0.9482861652084642,0.04284203913396565,0.04284203913396565,0.5820296339426627,0.9909507257987348,0.009049274201265129,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24109,0.0034841760338462815,0.002156870878095317,0.002156870878095317,0.002156870878095317,0.005669267822468175,0.9943307321775319,processed/iotsim-air-quality-1.csv,air-quality
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,101282,0.5646215517071148,0.06486838727513279,0.06486838727513279,0.20340238146956025,0.6293879447239127,0.37061205527608737,processed/iotsim-building-monitor-1.csv,building-monitor
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24105,0.0031528728479568555,0.0024476249740717692,0.0024476249740717692,0.0024476249740717692,0.005628727196314063,0.994371272803686,processed/iotsim-city-power-1.csv,city-power
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,88575,0.7096020321761219,0.10563928873835732,0.10563928873835732,0.23004233700254023,0.8151005550114849,0.18489944498851507,processed/iotsim-combined-cycle-1.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24154,0.02388838287654219,0.0013248323259087522,0.0013248323259087522,0.0013248323259087522,0.025237350839714495,0.9747626491602855,processed/iotsim-combined-cycle-10.csv,combined-cycle
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,91812,0.5866553391713502,0.009334291813706269,0.009334291813706269,0.08762471136670588,0.5958946292024929,0.40410537079750714,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,future_query,attack,,24108,0.5143520822963331,0.4855234776837564,0.4855234776837564,0.4855234776837564,0.9996962556122151,0.0003037443877848138,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,sealed_final_ood,benign_ood,,54950,0.9682620564149227,0.029444949954504095,0.029444949954504095,0.9950136487716106,0.9975281546409305,0.002471845359069458,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,sealed_final_ood,benign_ood,,99950,0.9790495247623812,0.017378689344672335,0.017378689344672335,0.9934767383691846,0.9962496292992049,0.00375037070079491,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V5_baseline_attack_strict_hard_ood_veto,1,medium_mass_ratio_recalibrated,sealed_final_attack,attack,,110104,0.6777410448303423,0.1129205115163845,0.1129205115163845,0.3786056819007484,0.7905259209460614,0.20947407905393853,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
C0_baseline_issue27ckc,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
C0_baseline_issue27ckc,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
C0_baseline_issue27ckc,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
C0_baseline_issue27ckc,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.9999706016410793,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.9999706016410793,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.9999706016410793,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.9999706016410793,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
C0_baseline_issue27ckc,6,strict_frozen_weight4,support_val,attack,select,23,0.9130434782608695,0.0,0.0,0.0,0.9128822982406174,0.0871177017593826,processed/iotsim-city-power-1.csv,city-power
C0_baseline_issue27ckc,6,strict_frozen_weight4,support_val,attack,select,6,1.0,0.0,0.0,0.0,0.9998206696579218,0.0001793303420781188,processed/iotsim-combined-cycle-10.csv,combined-cycle
C0_baseline_issue27ckc,6,strict_frozen_weight4,support_val,attack,select,40,0.95,0.0,0.0,0.0,0.9498311060929719,0.05016889390702815,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.6827209069689897,0.0,0.0,0.0,0.682607801879854,0.317392198120146,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
C0_baseline_issue27ckc,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.6834896810506567,0.0,0.0,0.0,0.6833764154963056,0.3166235845036944,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
C0_baseline_issue27ckc,6,strict_frozen_weight4,same_file_query,attack,,57930,0.9735370274469187,0.0,0.0,0.0,0.973363220686726,0.02663677931327386,processed/iotsim-city-power-1.csv,city-power
C0_baseline_issue27ckc,6,strict_frozen_weight4,same_file_query,attack,,2486,0.10176991150442478,0.0,0.0,0.0,0.10177806756191646,0.8982219324380836,processed/iotsim-combined-cycle-10.csv,combined-cycle
C0_baseline_issue27ckc,6,strict_frozen_weight4,same_file_query,attack,,65263,0.9920015935522425,0.0,0.0,0.0,0.9918239327071522,0.008176067292847753,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,24109,0.013231573271392426,0.0,0.0,0.0,0.013258209821212097,0.986741790178788,processed/iotsim-air-quality-1.csv,air-quality
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,101282,0.6104046128630951,0.0,0.0,0.0,0.6103066022600894,0.38969339773991074,processed/iotsim-building-monitor-1.csv,building-monitor
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,24105,0.009541588881974695,0.0,0.0,0.0,0.009568995637442674,0.9904310043625575,processed/iotsim-city-power-1.csv,city-power
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,88575,0.6540558848433531,0.0,0.0,0.0,0.6539487629670497,0.3460512370329503,processed/iotsim-combined-cycle-1.csv,combined-cycle
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,24154,0.028359691976484226,0.0,0.0,0.0,0.02838317085373802,0.971616829146262,processed/iotsim-combined-cycle-10.csv,combined-cycle
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,91812,0.615137454798937,0.0,0.0,0.0,0.6150384563159818,0.38496154368401825,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
C0_baseline_issue27ckc,6,strict_frozen_weight4,future_query,attack,,24108,0.23962999834079973,0.0,0.0,0.0,0.23960937904144644,0.7603906209585536,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
C0_baseline_issue27ckc,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.9976888080072793,0.0,0.0,0.0,0.9975099600773035,0.002490039922696373,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
C0_baseline_issue27ckc,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.9960180090045022,0.0,0.0,0.0,0.9958395098182319,0.004160490181767987,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
C0_baseline_issue27ckc,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.6993115599796556,0.0,0.0,0.0,0.6991949919450683,0.3008050080549317,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319603,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319603,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319604,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,support_val,attack,select,23,0.9130434782608695,0.0,0.0,0.0,0.9128822982406174,0.20799238861660285,processed/iotsim-city-power-1.csv,city-power
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,support_val,attack,select,6,0.6666666666666666,0.0,0.0,0.0,0.6665569125582548,0.63203485915774,processed/iotsim-combined-cycle-10.csv,combined-cycle
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,support_val,attack,select,40,0.6,0.0,0.0,0.0,0.5999041611383215,0.5397769702967629,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_stress,benign_ood,fit,149950,0.0013737912637545849,0.0,0.0,0.0,0.0014029028730094366,0.8951963890780699,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,ood_stress,benign_ood,select,79950,0.0013008130081300813,0.0,0.0,0.0,0.0013299398500414305,0.8951738433718845,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,same_file_query,attack,,57930,0.8115311582944934,0.0,0.0,0.0,0.8113911668089232,0.6726455300701328,processed/iotsim-city-power-1.csv,city-power
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,same_file_query,attack,,2486,0.01850362027353178,0.0,0.0,0.0,0.018529156395829083,0.8956288273319603,processed/iotsim-combined-cycle-10.csv,combined-cycle
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,same_file_query,attack,,65263,0.8346536322265296,0.0,0.0,0.0,0.8345088144170116,0.6763259805434944,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,24109,0.007300178356630304,0.0,0.0,0.0,0.007328052958805642,0.8938904125930783,processed/iotsim-air-quality-1.csv,air-quality
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,101282,0.5158073497758733,0.0,0.0,0.0,0.5157290843367096,0.6490609026777706,processed/iotsim-building-monitor-1.csv,building-monitor
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,24105,0.0048537647790914745,0.0,0.0,0.0,0.00488215001799496,0.8942837927712702,processed/iotsim-city-power-1.csv,city-power
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,88575,0.5807507761783799,0.0,0.0,0.0,0.5806589551821849,0.6175717862215084,processed/iotsim-combined-cycle-1.csv,combined-cycle
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,24154,0.025627225304297424,0.0,0.0,0.0,0.025651274525770228,0.888098818304875,processed/iotsim-combined-cycle-10.csv,combined-cycle
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,91812,0.5554829434060907,0.0,0.0,0.0,0.5553963965318072,0.537196498696155,processed/iotsim-domotic-monitor-1.csv,domotic-monitor
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,future_query,attack,,24108,0.3515015762402522,0.0,0.0,0.0,0.35145760613176524,0.8833282128390118,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,54950,0.004222020018198362,0.0,0.0,0.0,0.004250537120365151,0.8927362493008583,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,sealed_final_ood,benign_ood,,99950,0.005952976488244122,0.0,0.0,0.0,0.0059811322901154335,0.8931128829033638,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2
V1_hard_ood_risk_existing_controller,6,strict_frozen_weight4,sealed_final_attack,attack,,110104,0.5626771052822785,0.0,0.0,0.0,0.5625890567799319,0.6715390013219011,processed/iotsim-ip-camera-street-1.csv,ip-camera-street
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22418,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,id_calib,benign_id,select,22425,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319601,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,id_calib,benign_id,select,5011,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319603,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,id_calib,benign_id,select,1643,0.0,0.0,0.0,0.0,2.9398358920778944e-05,0.8956288273319603,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2431,0.0,0.0,0.0,0.0,2.9398358920778957e-05,0.8956288273319603,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2446,0.0,0.0,0.0,0.0,2.9398358920778954e-05,0.8956288273319603,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15
V2_hard_ood_conservative_veto,6,strict_frozen_weight4,ood_val,benign_ood,select,2451,0.0,0.0,0.0,0.0,2.9398358920778947e-05,0.8956288273319604,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2
