job_index,weighting,stack,support_weight,parent_attack_threshold,temporal_attack_threshold,temporal_strong_attack_threshold,support_benign_floor,support_benign_floor_q10,support_benign_floor_q25,support_benign_floor_q50,support_benign_floor_q75,hard_ood_phase_rule
1,medium_mass_ratio_recalibrated,baseline,31.00338899196042,0.016998485286639872,2.939835892077895e-05,0.9998206696579218,0.20948245227336884,0.20948245227336884,0.2236248329281807,0.3579665869474411,6.60765528678894,source_group_disjoint
1,medium_mass_ratio_recalibrated,hard_ood_calibrated,31.00338899196042,0.016998485286639872,2.939835892077895e-05,0.9998206696579218,0.20948245227336884,0.20948245227336884,0.2236248329281807,0.3579665869474411,6.60765528678894,source_group_disjoint
6,strict_frozen_weight4,baseline,4.0,0.0035585964447935737,2.939835892077895e-05,0.9998206696579218,0.20948245227336884,0.20948245227336884,0.2236248329281807,0.3579665869474411,6.60765528678894,source_group_disjoint
6,strict_frozen_weight4,hard_ood_calibrated,4.0,0.0035585964447935737,2.939835892077895e-05,0.9998206696579218,0.20948245227336884,0.20948245227336884,0.2236248329281807,0.3579665869474411,6.60765528678894,source_group_disjoint
