dataset,holdout,split_protocol,method,method_group,representation,adapter,support_method,support_size,support_budget,seed,seed_group,ood_target,ood_target_label,roc_auc,pr_auc,attack_high_detection,final_ood_high_alarm,feasible_final_1pct,threshold,attack_eval_size,final_ood_eval_size,feature_dim,selected_topk,hard_negative_count,train_time,inference_time,parameter_count,provenance_clean,threshold_diagnostic_only,final_eval_used_for_selection
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.185252399998717,0.006342499997117557,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.18331040001066867,0.0062870999972801656,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,45,main_42_46,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.15760459999728482,0.007004899991443381,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,46,main_42_46,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.18067230000451673,0.008243200005381368,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,47,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.1867024999955902,0.0069638999993912876,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,48,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.1667264999996405,0.00548269999853801,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,49,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.1775564999989001,0.007670599996345118,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,50,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.1929526000021724,0.00820219999877736,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.005,0.5pct,0.9806204028021016,0.9612652574285201,0.7098657326328079,0.0035,True,0.1953391988737625,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.008,0.8pct,0.9806204028021016,0.9612652574285201,0.7218330414477525,0.008,True,-0.22410922283595572,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.01,1.0pct,0.9806204028021016,0.9612652574285201,0.7314652656158785,0.0097,True,-0.46364417869220853,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,False,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.012,1.2pct,0.9806204028021016,0.9612652574285201,0.7358435493286631,0.0103,False,-0.6067427317924122,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.015,1.5pct,0.9806204028021016,0.9612652574285201,0.7641564506713369,0.0139,False,-1.071366076589143,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,True,False
harder_holdout,chrono_late_train_early_eval,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,51,heldout_47_51,0.02,2.0pct,0.9806204028021016,0.9612652574285201,0.8032691185055458,0.019,False,-1.8563854153752692,3426,10000,32,32,0,0.17373270000098273,0.007508599999709986,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.005,0.5pct,0.9406764094955489,0.8874848250315692,0.7974777448071216,0.0051,True,-1.4566658383604079,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.008,0.8pct,0.9406764094955489,0.8874848250315692,0.8078635014836796,0.0061,True,-1.8428993629358474,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,False,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.012,1.2pct,0.9406764094955489,0.8874848250315692,0.8123145400593472,0.0073,True,-2.126415783477891,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.015,1.5pct,0.9406764094955489,0.8874848250315692,0.8204747774480712,0.0081,True,-2.3361322451042112,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,42,main_42_46,0.02,2.0pct,0.9406764094955489,0.8874848250315692,0.8241839762611276,0.0084,True,-2.4899297844084507,1348,10000,32,32,0,0.15840580000076443,0.0066719000024022534,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.005,0.5pct,0.9406764094955489,0.8874848250315692,0.7974777448071216,0.0051,True,-1.4566658383604079,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.008,0.8pct,0.9406764094955489,0.8874848250315692,0.8078635014836796,0.0061,True,-1.8428993629358474,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,False,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.012,1.2pct,0.9406764094955489,0.8874848250315692,0.8123145400593472,0.0073,True,-2.126415783477891,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.015,1.5pct,0.9406764094955489,0.8874848250315692,0.8204747774480712,0.0081,True,-2.3361322451042112,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,43,main_42_46,0.02,2.0pct,0.9406764094955489,0.8874848250315692,0.8241839762611276,0.0084,True,-2.4899297844084507,1348,10000,32,32,0,0.1570921999955317,0.0061843000003136694,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.005,0.5pct,0.9406764094955489,0.8874848250315692,0.7974777448071216,0.0051,True,-1.4566658383604079,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.008,0.8pct,0.9406764094955489,0.8874848250315692,0.8078635014836796,0.0061,True,-1.8428993629358474,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.01,1.0pct,0.9406764094955489,0.8874848250315692,0.8093471810089021,0.0068,True,-1.9876145615455427,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,False,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.012,1.2pct,0.9406764094955489,0.8874848250315692,0.8123145400593472,0.0073,True,-2.126415783477891,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.015,1.5pct,0.9406764094955489,0.8874848250315692,0.8204747774480712,0.0081,True,-2.3361322451042112,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,True,False
harder_holdout,holdout_bin_2,harder_holdout_local_calibration_issue17_18_19,M1_V2_source_rich_top32_kcenter32_fixed_guard,v2_baseline,selected_source_rich_top32,fixed_guard_lr,kcenter,32,32,44,main_42_46,0.02,2.0pct,0.9406764094955489,0.8874848250315692,0.8241839762611276,0.0084,True,-2.4899297844084507,1348,10000,32,32,0,0.20314009999856353,0.007229599999845959,33,True,True,False
