seed,scorer_kind,weighting_policy,subspace_name,region_policy,prototype_budget,region_max,top_k,inner_radius_q,outer_radius_q,attack_outer_norm,benign_core_norm,conflict_slack,review_budget,id_hard,id_review,id_suppress,ood_hard,ood_review,ood_suppress,stress_hard,stress_review,stress_suppress,support_medium_hard,support_medium_review,support_medium_suppress,support_heavy_hard,support_heavy_review,support_heavy_suppress,pseudo_medium_hard,pseudo_medium_review,pseudo_medium_suppress,pseudo_heavy_hard,pseudo_heavy_review,pseudo_heavy_suppress,dev_attack_min,dev_pseudo_min,dev_review_max,total_prototypes,region_count,dev_score,threshold,threshold_source,selection_uses_final_ood,selection_uses_attack_eval,selection_uses_dev_heavy_query
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.0033333333333333335,44,8,0.950090909090909,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.0033333333333333335,44,8,0.950090909090909,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,uniform_sample,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.002807017543859649,0.0059649122807017545,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.0033333333333333335,44,8,0.9538787878787879,0.07474620796048057,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.014035087719298246,44,8,0.947950558213716,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,equal_region_total,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.5,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.002,0.0,0.0,0.014035087719298246,0.03894736842105263,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.014035087719298246,44,8,0.9517384370015949,0.05727164272943192,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.0,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.25,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.95,1.5,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9142857142857143,0.02857142857142857,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.02982456140350877,44,8,0.944792663476874,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.0,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.803030303030303,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.803030303030303,0.031578947368421054,44,8,0.9444417862838915,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,1.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.03,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.02982456140350877,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.015151515151515152,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.02982456140350877,44,8,0.9485805422647529,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
43,shared_histgb,medium_region_boost,HH_HpHp,cluster_kcenter,128,8,3,0.75,0.99,1.25,0.75,2.0,0.05,0.0,0.0033333333333333335,0.0,0.0,0.006,0.0,0.0,0.031578947368421054,0.03929824561403509,0.75,0.0,0.0,1.0,0.0,0.0,0.8181818181818182,0.045454545454545456,0.0,0.9428571428571428,0.0,0.0,0.75,0.8181818181818182,0.031578947368421054,44,8,0.9482296650717704,0.060480668593394536,support_val_guided_empirical_id_ood_1pct,False,False,False
