candidate_name,seed,scorer_kind,threshold,threshold_rule,threshold_source,selection_uses_ood_stress,uses_final_ood_for_selection,uses_attack_eval_for_selection,uses_dev_heavy_query_for_selection,id_calib_detection_or_alarm,id_calib_score_mean,id_calib_score_q50,id_calib_score_q95,ood_val_detection_or_alarm,ood_val_score_mean,ood_val_score_q50,ood_val_score_q95,ood_stress_val_detection_or_alarm,ood_stress_val_score_mean,ood_stress_val_score_q50,ood_stress_val_score_q95,medium_support_val_detection_or_alarm,medium_support_val_score_mean,medium_support_val_score_q50,medium_support_val_score_q95,heavy_support_val_detection_or_alarm,heavy_support_val_score_mean,heavy_support_val_score_q50,heavy_support_val_score_q95,medium_pseudo_query_dev_detection_or_alarm,medium_pseudo_query_dev_score_mean,medium_pseudo_query_dev_score_q50,medium_pseudo_query_dev_score_q95,heavy_pseudo_query_dev_detection_or_alarm,heavy_pseudo_query_dev_score_mean,heavy_pseudo_query_dev_score_q50,heavy_pseudo_query_dev_score_q95,medium_attack_eval_report_only_detection_or_alarm,medium_attack_eval_report_only_score_mean,medium_attack_eval_report_only_score_q50,medium_attack_eval_report_only_score_q95,dev_heavy_query_report_only_detection_or_alarm,dev_heavy_query_report_only_score_mean,dev_heavy_query_report_only_score_q50,dev_heavy_query_report_only_score_q95,final_ood_report_only_detection_or_alarm,final_ood_report_only_score_mean,final_ood_report_only_score_q50,final_ood_report_only_score_q95,dev_attack_hard_min,report_only_attack_hard_min,ood_dev_alarm_max,medium_support_to_pseudo_q50_gap,heavy_support_to_pseudo_q50_gap
logistic_twohead_fusion_uniform_rows__ood_val_plus_stress,44,logistic_twohead_fusion,0.024947526866234162,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.001627083606429773,0.0015753143992549529,0.001783180168755156,0.0,0.002890600118997797,0.002977855884454053,0.00394137478906179,0.0,0.00516727936559632,0.0017452583915328773,0.019506655357680827,0.875,0.8137889503666598,0.9644555550665597,0.9872552851306473,0.0,0.011881555531552164,0.012718601806864828,0.012718601806864828,0.8529411764705882,0.7855875183991042,0.980841567281625,0.9862107361226813,0.0,0.012066688120133697,0.0124968078690463,0.016619498306035273,0.9817777777777777,0.8350405555606172,0.9480711304528823,0.9764788352092533,0.18575,0.16870529517324268,0.012718601806864828,0.9625823169432419,0.021333333333333333,0.005274087624884956,0.0018249319899368394,0.01945620065543099,0.0,0.18575,0.0,-0.016386012215065304,0.00022179393781852734
logistic_twohead_fusion_balanced_regions__ood_val_only,44,logistic_twohead_fusion,0.34414731122834713,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,0.016645603822495116,0.015073169420986264,0.019098903444328876,0.0,0.04820454941311742,0.04933343283198958,0.08163658555048026,0.23578947368421052,0.17873992913153866,0.018453363324444087,0.8045660795163324,0.9166666666666666,0.8958523620428971,0.99999252180828,0.9999985742761203,1.0,0.6077041728065949,0.6418739478317377,0.6418739478317377,0.9117647058823529,0.8888259958784867,0.9999972572382515,0.9999983826277841,1.0,0.6028367412013612,0.6339997587235153,0.7283687682019269,0.9915555555555555,0.9846227434305919,0.9999860153200786,0.9999961804745333,0.9995,0.711445977180514,0.6418739478317377,0.9999918647832647,0.20533333333333334,0.16570627954947223,0.01988460823243394,0.8037701459439052,0.9117647058823529,0.9915555555555555,0.23578947368421052,-4.735429971480798e-06,0.007874189108222351
logistic_twohead_fusion_balanced_regions__ood_val_plus_stress,44,logistic_twohead_fusion,0.8682720909330086,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.016645603822495116,0.015073169420986264,0.019098903444328876,0.0,0.04820454941311742,0.04933343283198958,0.08163658555048026,0.0,0.17873992913153866,0.018453363324444087,0.8045660795163324,0.875,0.8958523620428971,0.99999252180828,0.9999985742761203,0.0,0.6077041728065949,0.6418739478317377,0.6418739478317377,0.8529411764705882,0.8888259958784867,0.9999972572382515,0.9999983826277841,0.0,0.6028367412013612,0.6339997587235153,0.7283687682019269,0.9693333333333334,0.9846227434305919,0.9999860153200786,0.9999961804745333,0.1855,0.711445977180514,0.6418739478317377,0.9999918647832647,0.021,0.16570627954947223,0.01988460823243394,0.8037701459439052,0.0,0.1855,0.0,-4.735429971480798e-06,0.007874189108222351
lda_metric_all115__ood_val_only,44,lda_metric_prototype,0.8370331525802612,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.006666666666666667,-0.7071343892812729,-0.5951458811759949,0.464708125591278,0.0,-4.917550690293312,-5.751477241516113,0.1571650505065918,0.21298245614035088,1.9802474254578875,-0.06074228882789612,13.396829223632812,0.5833333333333334,1.990306481719017,0.8869004845619202,9.221618080139159,0.7777777777777778,57.942733976576065,73.03424072265625,76.92098083496094,0.4117647058823529,2.029843207667856,0.541890949010849,9.628086566925047,0.9354838709677419,69.91669897879324,74.884033203125,78.11522674560547,0.7626666666666667,6.879383968048626,7.5994343757629395,14.331352472305296,0.96775,55.705685698419806,70.99327850341797,75.89297561645508,0.15433333333333332,1.1561705116331578,-0.20106720924377441,15.158081054687496,0.4117647058823529,0.7626666666666667,0.21298245614035088,0.34500953555107117,-1.84979248046875
lda_metric_all115__ood_val_plus_stress,44,lda_metric_prototype,14.67724609375,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-0.7071343892812729,-0.5951458811759949,0.464708125591278,0.0,-4.917550690293312,-5.751477241516113,0.1571650505065918,0.0,1.9802474254578875,-0.06074228882789612,13.396829223632812,0.041666666666666664,1.990306481719017,0.8869004845619202,9.221618080139159,0.7777777777777778,57.942733976576065,73.03424072265625,76.92098083496094,0.0,2.029843207667856,0.541890949010849,9.628086566925047,0.9354838709677419,69.91669897879324,74.884033203125,78.11522674560547,0.02711111111111111,6.879383968048626,7.5994343757629395,14.331352472305296,0.78325,55.705685698419806,70.99327850341797,75.89297561645508,0.06533333333333333,1.1561705116331578,-0.20106720924377441,15.158081054687496,0.0,0.02711111111111111,0.0,0.34500953555107117,-1.84979248046875
lda_metric_HH_HpHp__ood_val_only,44,lda_metric_prototype,1.585966944694519,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,-0.09458445529143016,0.20928555727005005,1.2261213600635528,0.0,-4.063478288332621,-4.90945029258728,1.1063945293426514,0.20912280701754385,1.7299797158910517,0.24741539359092712,11.505688476562499,0.3333333333333333,2.451209927598635,1.1240364909172058,4.024578475952148,0.7777777777777778,58.35713259379069,75.01189422607422,76.78134765625,0.2647058823529412,1.6557509162846733,0.8715493679046631,5.449064016342161,0.9354838709677419,70.67285288533857,74.93411254882812,77.79069900512695,0.20266666666666666,1.2045347857210371,0.7701178789138794,3.702212917804716,0.90225,53.99107503893971,72.16875839233398,75.70874061584472,0.141,0.6774010154803594,0.941399872303009,6.306390380859375,0.2647058823529412,0.20266666666666666,0.20912280701754385,0.2524871230125427,0.07778167724609375
lda_metric_HH_HpHp__ood_val_plus_stress,44,lda_metric_prototype,14.52587890625,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-0.09458445529143016,0.20928555727005005,1.2261213600635528,0.0,-4.063478288332621,-4.90945029258728,1.1063945293426514,0.0,1.7299797158910517,0.24741539359092712,11.505688476562499,0.041666666666666664,2.451209927598635,1.1240364909172058,4.024578475952148,0.7777777777777778,58.35713259379069,75.01189422607422,76.78134765625,0.0,1.6557509162846733,0.8715493679046631,5.449064016342161,0.9354838709677419,70.67285288533857,74.93411254882812,77.79069900512695,0.0,1.2045347857210371,0.7701178789138794,3.702212917804716,0.78325,53.99107503893971,72.16875839233398,75.70874061584472,0.006,0.6774010154803594,0.941399872303009,6.306390380859375,0.0,0.0,0.0,0.2524871230125427,0.07778167724609375
lda_metric_MI_H_HHjit__ood_val_only,44,lda_metric_prototype,0.9798589944839478,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0016666666666666668,-0.39169218599796296,-0.06945565342903137,0.6268097102642058,0.0026666666666666666,-0.7310975917975108,-0.3070420026779175,0.6686644792556761,0.017543859649122806,-0.6553558277874663,-0.24635478854179382,0.7916245251893994,0.20833333333333334,2.8093424377342067,0.6695047616958618,21.207667964696835,0.7777777777777778,61.83254633347193,79.3337631225586,80.82035064697266,0.23529411764705882,4.061550674193046,0.6981349289417267,25.9172417640686,0.9354838709677419,76.04294408713618,81.33573150634766,81.79261016845703,0.668,15.820522293633886,22.105371475219727,29.53506336212158,0.963,66.17099577461929,78.28668212890625,81.80751495361328,0.049,-0.5518163373172283,-0.1144983172416687,0.9665126711130138,0.20833333333333334,0.668,0.017543859649122806,-0.028630167245864868,-2.0019683837890625
lda_metric_MI_H_HHjit__ood_val_plus_stress,44,lda_metric_prototype,1.193942666053772,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0016666666666666668,-0.39169218599796296,-0.06945565342903137,0.6268097102642058,0.0006666666666666666,-0.7310975917975108,-0.3070420026779175,0.6686644792556761,0.003157894736842105,-0.6553558277874663,-0.24635478854179382,0.7916245251893994,0.125,2.8093424377342067,0.6695047616958618,21.207667964696835,0.7777777777777778,61.83254633347193,79.3337631225586,80.82035064697266,0.17647058823529413,4.061550674193046,0.6981349289417267,25.9172417640686,0.9354838709677419,76.04294408713618,81.33573150634766,81.79261016845703,0.648,15.820522293633886,22.105371475219727,29.53506336212158,0.962,66.17099577461929,78.28668212890625,81.80751495361328,0.031,-0.5518163373172283,-0.1144983172416687,0.9665126711130138,0.125,0.648,0.003157894736842105,-0.028630167245864868,-2.0019683837890625
calibrated_two_head_margin__ood_val_only,45,calibrated_two_head_margin,0.0,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,-0.007016841601008394,-0.007103259719683546,-0.007042458200617638,0.0,-0.007099857683988629,-0.007103259719683546,-0.007103259719683546,0.23719298245614034,0.18510853701601587,-0.007103259719683546,0.8874469864203335,1.0,0.7751064622673647,0.8178004036412625,0.8578805532283094,1.0,0.9401800677621831,0.9430610497326193,0.9430610497326193,0.6428571428571429,0.4893903917441666,0.7171780672979797,0.8414722916256716,1.0,0.9406773552151715,0.9430610497326193,0.9430610497326193,0.9373333333333334,0.5523016203096661,0.740962357158661,0.8397137837956401,0.9995,0.8962074814706368,0.9430610497326193,0.9430610497326193,0.33766666666666667,0.1848017549368116,-0.007103259719683546,0.8874469864203335,0.6428571428571429,0.9373333333333334,0.23719298245614034,0.10062233634328277,0.0
calibrated_two_head_margin__ood_val_plus_stress,45,calibrated_two_head_margin,0.8874469864203335,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-0.007016841601008394,-0.007103259719683546,-0.007042458200617638,0.0,-0.007099857683988629,-0.007103259719683546,-0.007103259719683546,0.0,0.18510853701601587,-0.007103259719683546,0.8874469864203335,0.0,0.7751064622673647,0.8178004036412625,0.8578805532283094,1.0,0.9401800677621831,0.9430610497326193,0.9430610497326193,0.0,0.4893903917441666,0.7171780672979797,0.8414722916256716,0.9696969696969697,0.9406773552151715,0.9430610497326193,0.9430610497326193,0.0,0.5523016203096661,0.740962357158661,0.8397137837956401,0.81825,0.8962074814706368,0.9430610497326193,0.9430610497326193,0.0,0.1848017549368116,-0.007103259719683546,0.8874469864203335,0.0,0.0,0.0,0.10062233634328277,0.0
logistic_twohead_fusion_uniform_rows__ood_val_only,45,logistic_twohead_fusion,0.0037941271545298234,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,0.0014360668292445282,0.0013922853996008414,0.0015175823142705937,0.0,0.0014003444508723958,0.0013886355670648688,0.0014572857693574087,0.23298245614035087,0.002986641425563292,0.0013900469914288735,0.009101979693883629,1.0,0.8939739095182674,0.9671935867182143,0.9785976734099276,1.0,0.011610627109801873,0.012357769339471199,0.012357769339471199,0.6428571428571429,0.5905686139854847,0.9073786287644001,0.974487723438007,1.0,0.011754979507429968,0.012357769339471199,0.012357769339471199,0.9373333333333334,0.617135843738746,0.9270652873933587,0.9740099826295415,0.9995,0.15085984226920995,0.012357769339471199,0.9679009338800652,0.25466666666666665,0.004288041253748432,0.0014477969410455643,0.00908280511854894,0.6428571428571429,0.9373333333333334,0.23298245614035087,0.059814957953814196,0.0
logistic_twohead_fusion_uniform_rows__ood_val_plus_stress,45,logistic_twohead_fusion,0.009162608047546091,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.0014360668292445282,0.0013922853996008414,0.0015175823142705937,0.0,0.0014003444508723958,0.0013886355670648688,0.0014572857693574087,0.0,0.002986641425563292,0.0013900469914288735,0.009101979693883629,1.0,0.8939739095182674,0.9671935867182143,0.9785976734099276,1.0,0.011610627109801873,0.012357769339471199,0.012357769339471199,0.6428571428571429,0.5905686139854847,0.9073786287644001,0.974487723438007,1.0,0.011754979507429968,0.012357769339471199,0.012357769339471199,0.8795555555555555,0.617135843738746,0.9270652873933587,0.9740099826295415,0.99775,0.15085984226920995,0.012357769339471199,0.9679009338800652,0.027333333333333334,0.004288041253748432,0.0014477969410455643,0.00908280511854894,0.6428571428571429,0.8795555555555555,0.0,0.059814957953814196,0.0
logistic_twohead_fusion_balanced_regions__ood_val_only,45,logistic_twohead_fusion,0.05185517662746557,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,0.018066341650552514,0.017463992874559534,0.019165493748663286,0.0,0.017573590018928286,0.017414568631014544,0.018345508468775147,0.23298245614035087,0.12227778123689731,0.01743368049540579,0.5366237268355663,1.0,0.9955198311905495,0.9999142209004345,0.9999529844765508,1.0,0.6307349714542092,0.6495302292306051,0.6495302292306051,0.6428571428571429,0.6496918737711253,0.9996119613643025,0.9999398389719801,1.0,0.6343116234008179,0.6495302292306051,0.6495302292306051,0.9373333333333334,0.7853225875961021,0.9997283872150285,0.999938254233593,0.9995,0.6990081855958178,0.6495302292306051,0.9999168313628538,0.25466666666666665,0.1084287622470636,0.018216672263547944,0.5360429775076806,0.6428571428571429,0.9373333333333334,0.23298245614035087,0.00030225953613194356,0.0
logistic_twohead_fusion_balanced_regions__ood_val_plus_stress,45,logistic_twohead_fusion,0.5384514066277367,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.018066341650552514,0.017463992874559534,0.019165493748663286,0.0,0.017573590018928286,0.017414568631014544,0.018345508468775147,0.0,0.12227778123689731,0.01743368049540579,0.5366237268355663,1.0,0.9955198311905495,0.9999142209004345,0.9999529844765508,1.0,0.6307349714542092,0.6495302292306051,0.6495302292306051,0.6428571428571429,0.6496918737711253,0.9996119613643025,0.9999398389719801,1.0,0.6343116234008179,0.6495302292306051,0.6495302292306051,0.756,0.7853225875961021,0.9997283872150285,0.999938254233593,0.99025,0.6990081855958178,0.6495302292306051,0.9999168313628538,0.027333333333333334,0.1084287622470636,0.018216672263547944,0.5360429775076806,0.6428571428571429,0.756,0.0,0.00030225953613194356,0.0
lda_metric_all115__ood_val_only,45,lda_metric_prototype,1.2676975727081299,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0033333333333333335,-1.2303637021780014,-1.4936895370483398,0.9467162460088728,0.0,-3.551502063751221,-4.051096200942993,0.2986146271228776,0.21859649122807018,1.7961366346007899,-0.1800232231616974,11.9216796875,0.28,1.2968348789215087,0.6908066272735596,7.474013233184803,1.0,56.771318435668945,62.18734169006348,64.59957981109619,0.25,0.92181253858975,0.7619547843933105,2.380177676677704,0.9696969696969697,7.370892987106785,5.608802795410156,17.588198089599608,0.696,4.041887713683976,4.443490266799927,10.396751499176018,0.94975,27.894652692735196,17.660764694213867,61.42747859954834,0.19233333333333333,1.7612757368087768,0.0628737211227417,26.54591064453125,0.25,0.696,0.21859649122807018,-0.07114815711975098,56.57853889465332
lda_metric_all115__ood_val_plus_stress,45,lda_metric_prototype,14.1640625,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-1.2303637021780014,-1.4936895370483398,0.9467162460088728,0.0,-3.551502063751221,-4.051096200942993,0.2986146271228776,0.0,1.7961366346007899,-0.1800232231616974,11.9216796875,0.0,1.2968348789215087,0.6908066272735596,7.474013233184803,1.0,56.771318435668945,62.18734169006348,64.59957981109619,0.0,0.92181253858975,0.7619547843933105,2.380177676677704,0.12121212121212122,7.370892987106785,5.608802795410156,17.588198089599608,0.0,4.041887713683976,4.443490266799927,10.396751499176018,0.55825,27.894652692735196,17.660764694213867,61.42747859954834,0.06966666666666667,1.7612757368087768,0.0628737211227417,26.54591064453125,0.0,0.0,0.0,-0.07114815711975098,56.57853889465332
lda_metric_HH_HpHp__ood_val_only,45,lda_metric_prototype,1.8379442691802979,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,0.3243514198064804,0.42808008193969727,1.8373488783836365,0.0,-2.9829382820129395,-3.636685848236084,1.8376339673995972,0.20912280701754385,1.1284782618597935,0.2788596749305725,8.061535644531247,0.28,1.579708092212677,1.0910789966583252,5.158555984497064,1.0,60.19929599761963,60.040754318237305,64.1030834197998,0.10714285714285714,0.8521824734551566,0.4102754592895508,3.497796428203581,0.9696969696969697,7.59468936920166,5.529115676879883,16.69552688598633,0.03777777777777778,0.8488240915139517,0.7068544924259186,1.7919655323028563,0.7955,27.488831527382136,17.573781967163086,59.44145603179931,0.16933333333333334,2.0876526737213137,1.1949607133865356,22.560455322265618,0.10714285714285714,0.03777777777777778,0.20912280701754385,0.6808035373687744,54.51163864135742
lda_metric_HH_HpHp__ood_val_plus_stress,45,lda_metric_prototype,14.4256591796875,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.3243514198064804,0.42808008193969727,1.8373488783836365,0.0,-2.9829382820129395,-3.636685848236084,1.8376339673995972,0.0,1.1284782618597935,0.2788596749305725,8.061535644531247,0.0,1.579708092212677,1.0910789966583252,5.158555984497064,1.0,60.19929599761963,60.040754318237305,64.1030834197998,0.0,0.8521824734551566,0.4102754592895508,3.497796428203581,0.15151515151515152,7.59468936920166,5.529115676879883,16.69552688598633,0.0,0.8488240915139517,0.7068544924259186,1.7919655323028563,0.55675,27.488831527382136,17.573781967163086,59.44145603179931,0.06766666666666667,2.0876526737213137,1.1949607133865356,22.560455322265618,0.0,0.0,0.0,0.6808035373687744,54.51163864135742
lda_metric_MI_H_HHjit__ood_val_only,45,lda_metric_prototype,1.1655218601226807,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,0.04943070481220881,0.25278329849243164,0.9238220244646068,0.0,-0.6663634811242422,-0.05752292275428772,0.8382700085639953,0.0014035087719298245,-0.6143545786382859,0.031475841999053955,0.7609713226556777,0.12,3.2560059690475462,0.895732045173645,20.367314147949212,1.0,59.112990379333496,59.55139923095703,59.8386947631836,0.17857142857142858,4.282644190958568,0.775060623884201,26.004207038879393,0.9090909090909091,14.374506708347436,15.713165283203125,16.539411544799805,0.664,16.91680970582697,22.926063537597656,31.285359954833982,0.9615,33.54599978527427,27.490275382995605,59.43834743499756,0.0036666666666666666,-0.6825839102913936,0.019242286682128906,0.7883644551038742,0.12,0.664,0.0014035087719298245,0.12067142128944397,43.838233947753906
lda_metric_MI_H_HHjit__ood_val_plus_stress,45,lda_metric_prototype,1.347622036933899,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,0.04943070481220881,0.25278329849243164,0.9238220244646068,0.0,-0.6663634811242422,-0.05752292275428772,0.8382700085639953,0.0,-0.6143545786382859,0.031475841999053955,0.7609713226556777,0.12,3.2560059690475462,0.895732045173645,20.367314147949212,1.0,59.112990379333496,59.55139923095703,59.8386947631836,0.14285714285714285,4.282644190958568,0.775060623884201,26.004207038879393,0.9090909090909091,14.374506708347436,15.713165283203125,16.539411544799805,0.6573333333333333,16.91680970582697,22.926063537597656,31.285359954833982,0.9615,33.54599978527427,27.490275382995605,59.43834743499756,0.0026666666666666666,-0.6825839102913936,0.019242286682128906,0.7883644551038742,0.12,0.6573333333333333,0.0,0.12067142128944397,43.838233947753906
calibrated_two_head_margin__ood_val_only,46,calibrated_two_head_margin,0.0,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0016666666666666668,-0.003918155725157162,-0.004282499602904748,-0.004167175056149652,0.0,-0.004271005223722667,-0.004282499602904748,-0.004282499602904748,0.24280701754385964,0.1529390545126549,-0.004282499602904748,0.7684407642244299,0.9375,0.6283343058211688,0.8198754046155123,0.8692424393544201,1.0,0.9467315461713096,0.9467315461713096,0.9467315461713096,0.9393939393939394,0.5854581596234577,0.5708332961964346,0.8692424393544201,1.0,0.9171654977415122,0.9467315461713096,0.9467315461713096,0.992,0.6616231190843093,0.7299589677949739,0.8692424393544201,0.9995,0.907723597414813,0.9467315461713096,0.9467315461713096,0.356,0.1371673965445623,-0.004282499602904748,0.7684407642244299,0.9375,0.992,0.24280701754385964,0.2490421084190777,0.0
calibrated_two_head_margin__ood_val_plus_stress,46,calibrated_two_head_margin,0.7684407642244299,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-0.003918155725157162,-0.004282499602904748,-0.004167175056149652,0.0,-0.004271005223722667,-0.004282499602904748,-0.004282499602904748,0.0017543859649122807,0.1529390545126549,-0.004282499602904748,0.7684407642244299,0.5625,0.6283343058211688,0.8198754046155123,0.8692424393544201,1.0,0.9467315461713096,0.9467315461713096,0.9467315461713096,0.45454545454545453,0.5854581596234577,0.5708332961964346,0.8692424393544201,0.9428571428571428,0.9171654977415122,0.9467315461713096,0.9467315461713096,0.33644444444444443,0.6616231190843093,0.7299589677949739,0.8692424393544201,0.899,0.907723597414813,0.9467315461713096,0.9467315461713096,0.0,0.1371673965445623,-0.004282499602904748,0.7684407642244299,0.45454545454545453,0.33644444444444443,0.0017543859649122807,0.2490421084190777,0.0
logistic_twohead_fusion_uniform_rows__ood_val_only,46,logistic_twohead_fusion,0.004598554429702877,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0016666666666666668,0.002265498708106303,0.0021778195168920228,0.002451166442876467,0.0,0.0022895765652121173,0.0022400179858048696,0.002445967732211572,0.19263157894736843,0.0033179383313298796,0.0022582243605182278,0.007481838141471618,0.9375,0.6783875830353311,0.9647554835698016,0.979495771305744,1.0,0.011753645054584257,0.011753645054584257,0.011753645054584257,0.9393939393939394,0.584928285932425,0.6653842108815522,0.979495771305744,1.0,0.011241392253031585,0.011753645054584257,0.013604648674184145,0.992,0.7636078741217813,0.915696483857131,0.979495771305744,0.9995,0.16806322025705095,0.011753645054584257,0.9597698747485527,0.157,0.003325093809394717,0.0022921842237789624,0.007375129817939963,0.9375,0.992,0.19263157894736843,0.29937127268824937,0.0
logistic_twohead_fusion_uniform_rows__ood_val_plus_stress,46,logistic_twohead_fusion,0.008860009030749808,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0016666666666666668,0.002265498708106303,0.0021778195168920228,0.002451166442876467,0.0,0.0022895765652121173,0.0022400179858048696,0.002445967732211572,0.0,0.0033179383313298796,0.0022582243605182278,0.007481838141471618,0.9375,0.6783875830353311,0.9647554835698016,0.979495771305744,1.0,0.011753645054584257,0.011753645054584257,0.011753645054584257,0.9393939393939394,0.584928285932425,0.6653842108815522,0.979495771305744,0.8857142857142857,0.011241392253031585,0.011753645054584257,0.013604648674184145,0.9915555555555555,0.7636078741217813,0.915696483857131,0.979495771305744,0.99825,0.16806322025705095,0.011753645054584257,0.9597698747485527,0.012333333333333333,0.003325093809394717,0.0022921842237789624,0.007375129817939963,0.8857142857142857,0.9915555555555555,0.0016666666666666668,0.29937127268824937,0.0
logistic_twohead_fusion_balanced_regions__ood_val_only,46,logistic_twohead_fusion,0.13758300539634993,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0016666666666666668,0.032146138444639004,0.02935046677788676,0.037774264464597446,0.0,0.03284655211710138,0.03117414870772621,0.037604239783957216,0.19298245614035087,0.10489004915721702,0.03171840648338423,0.4050083262500534,0.9375,0.9213523076033747,0.9999999961827829,0.9999999991353432,1.0,0.6700303570110584,0.6700303570110584,0.6700303570110584,0.9393939393939394,0.9417708929938927,0.9999976827818475,0.9999999991353432,1.0,0.6366379146795911,0.6700303570110584,0.7341006912656467,0.992,0.9848404791324978,0.9999999671388184,0.9999999991353432,0.9995,0.7208943593265076,0.6700303570110584,0.9999999952424534,0.18666666666666668,0.09788828070363592,0.0331201777331763,0.39735059479363,0.9375,0.992,0.19298245614035087,2.313400935372023e-06,0.0
logistic_twohead_fusion_balanced_regions__ood_val_plus_stress,46,logistic_twohead_fusion,0.5117126340850929,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0016666666666666668,0.032146138444639004,0.02935046677788676,0.037774264464597446,0.0,0.03284655211710138,0.03117414870772621,0.037604239783957216,0.0,0.10489004915721702,0.03171840648338423,0.4050083262500534,0.9375,0.9213523076033747,0.9999999961827829,0.9999999991353432,1.0,0.6700303570110584,0.6700303570110584,0.6700303570110584,0.9393939393939394,0.9417708929938927,0.9999976827818475,0.9999999991353432,0.9714285714285714,0.6366379146795911,0.6700303570110584,0.7341006912656467,0.9915555555555555,0.9848404791324978,0.9999999671388184,0.9999999991353432,0.99825,0.7208943593265076,0.6700303570110584,0.9999999952424534,0.006,0.09788828070363592,0.0331201777331763,0.39735059479363,0.9375,0.9915555555555555,0.0016666666666666668,2.313400935372023e-06,0.0
lda_metric_all115__ood_val_only,46,lda_metric_prototype,0.6444715261459351,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,False,False,False,False,0.0,-0.6543293989698092,-0.5457947850227356,0.25711870193481445,0.0,-2.7363938818772633,-3.277591586112976,0.4551208019256592,0.3989473684210526,1.4375923798586192,0.41686153411865234,8.891168212890621,0.5,3.8865133225917816,0.5748038589954376,19.413577556610107,1.0,42.007691383361816,42.46792030334473,43.805366897583006,0.3333333333333333,2.3642751231338037,0.025014638900756836,18.827850341796875,0.9714285714285714,35.516284816605705,36.98768615722656,45.11612892150879,0.7737777777777778,11.950196515056822,17.209903717041016,20.169872951507568,0.99575,29.8841041161716,36.36269569396973,42.43704833984375,0.25633333333333336,1.3921631946762403,0.059005796909332275,17.838326263427735,0.3333333333333333,0.7737777777777778,0.3989473684210526,0.5497892200946808,5.480234146118164
lda_metric_all115__ood_val_plus_stress,46,lda_metric_prototype,12.37890625,support_val_guided_empirical_1pct,support_val_guided_empirical_id_ood_1pct,True,False,False,False,0.0,-0.6543293989698092,-0.5457947850227356,0.25711870193481445,0.0,-2.7363938818772633,-3.277591586112976,0.4551208019256592,0.0,1.4375923798586192,0.41686153411865234,8.891168212890621,0.1875,3.8865133225917816,0.5748038589954376,19.413577556610107,1.0,42.007691383361816,42.46792030334473,43.805366897583006,0.13636363636363635,2.3642751231338037,0.025014638900756836,18.827850341796875,0.9142857142857143,35.516284816605705,36.98768615722656,45.11612892150879,0.6017777777777777,11.950196515056822,17.209903717041016,20.169872951507568,0.90225,29.8841041161716,36.36269569396973,42.43704833984375,0.08633333333333333,1.3921631946762403,0.059005796909332275,17.838326263427735,0.13636363636363635,0.6017777777777777,0.0,0.5497892200946808,5.480234146118164
