model,policy_name,roc_auc_attack_vs_ood,threshold,id_alarm_ratio,ood_alarm_ratio,attack_detection
isolation_forest,fixed_id_q99,0.24700215450000002,0.0,0.009966666666666667,0.0037,0.00974
isolation_forest,naive_calibrated_budget5000_target1pct,0.24700215450000002,0.0017246583531730034,0.0098,0.0035,0.00931
isolation_forest,det_floor_50pct_min_alarm,0.24700215450000002,-0.30332128067648656,0.3106333333333333,0.88615,0.50159
oneclass_svm,fixed_id_q99,0.18394876999999998,8.49401435424102e-06,0.01,0.49685,0.12516
oneclass_svm,naive_calibrated_budget5000_target1pct,0.18394876999999998,8.498022386638118,0.0033666666666666667,0.0073,0.00327
oneclass_svm,det_floor_50pct_min_alarm,0.18394876999999998,-4.099135079965545,0.42173333333333335,0.85195,0.50152
