evaluation_role,dataset,holdout,split_protocol,method,method_group,candidate,fusion_family,selected_config_id,seed,seed_group,ood_target,threshold,support_size,feature_dim,train_time,inference_time,parameter_count,provenance_clean,final_eval_used_for_selection,roc_auc,pr_auc,pauc_fpr_1pct,tpr_at_fpr_1pct,attack_high_detection,final_ood_high_alarm,attack_eval_size,final_ood_eval_size,feasible_final_1pct
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,45,main_42_46,0.01,-4.645508729211221,32,5,0.022916399990208447,0.09495920001063496,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,45,main_42_46,0.01,1.9554021961189494,32,2,6.609997944906354e-05,0.09518140001455322,0,True,False,0.9981303696303696,0.9884233427738577,0.9839055416944864,0.97002997002997,0.97002997002997,0.0053,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,46,main_42_46,0.01,-2.3665623121180643,32,100,1.0598959000199102,0.03422529995441437,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,46,main_42_46,0.01,-4.118561382207412,32,64,0.32867680001072586,0.02118109998991713,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,46,main_42_46,0.01,1.857977632703146,32,2,6.079999729990959e-05,0.09989840001799166,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,46,main_42_46,0.01,-4.645508729211221,32,5,0.022682200011331588,0.0926632999908179,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.75,46,main_42_46,0.01,1.9554021961189494,32,2,9.600003249943256e-05,0.09181189996888861,0,True,False,0.999473126873127,0.995311664895927,0.98203304233455,0.97002997002997,0.97002997002997,0.0056,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,47,heldout_47_51,0.01,-2.3665623121180643,32,100,1.096743099973537,0.032253800018224865,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,47,heldout_47_51,0.01,-4.118561382207412,32,64,0.31037870002910495,0.02355579996947199,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,47,heldout_47_51,0.01,1.857977632703146,32,2,6.430002395063639e-05,0.1003158999956213,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,47,heldout_47_51,0.01,-4.645508729211221,32,5,0.0235677000018768,0.09387730003800243,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,47,heldout_47_51,0.01,1.9554021961189494,32,2,4.75000124424696e-05,0.09588019998045638,0,True,False,0.9981303696303696,0.9884233427738577,0.9839055416944864,0.97002997002997,0.97002997002997,0.0053,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,48,heldout_47_51,0.01,-2.3665623121180643,32,100,1.030724000011105,0.03238749998854473,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,48,heldout_47_51,0.01,-4.118561382207412,32,64,0.341218400048092,0.020619899965822697,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,48,heldout_47_51,0.01,1.857977632703146,32,2,6.589997792616487e-05,0.0970757000031881,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_0.1,48,heldout_47_51,0.01,-3.1165245557166696,32,5,0.021753899985924363,0.0963196000084281,6,True,False,0.9983175824175825,0.9917836768120801,0.9822890677162035,0.97002997002997,0.97002997002997,0.0066,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,48,heldout_47_51,0.01,1.9554021961189494,32,2,4.4899992644786835e-05,0.09248490002937615,0,True,False,0.9981303696303696,0.9884233427738577,0.9839055416944864,0.97002997002997,0.97002997002997,0.0053,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,49,heldout_47_51,0.01,-2.3665623121180643,32,100,1.0661681999918073,0.03051790001336485,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,49,heldout_47_51,0.01,-4.118561382207412,32,64,0.31693469994934276,0.017619699996430427,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,49,heldout_47_51,0.01,1.857977632703146,32,2,0.00036429997999221087,0.1272752999793738,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,49,heldout_47_51,0.01,-4.645508729211221,32,5,0.0270924000069499,0.11566700000548735,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,49,heldout_47_51,0.01,1.9554021961189494,32,2,5.370000144466758e-05,0.11237049999181181,0,True,False,0.9981303696303696,0.9884233427738577,0.9839055416944864,0.97002997002997,0.97002997002997,0.0053,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,50,heldout_47_51,0.01,-2.3665623121180643,32,100,1.2424607000430115,0.03827869996894151,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,50,heldout_47_51,0.01,-4.118561382207412,32,64,0.4932418999960646,0.02545369998551905,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,50,heldout_47_51,0.01,1.857977632703146,32,2,8.949998300522566e-05,0.11367420002352446,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,50,heldout_47_51,0.01,-4.645508729211221,32,5,0.024666899989824742,0.11811239999951795,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_1.00,50,heldout_47_51,0.01,1.9554021961189494,32,2,5.360000068321824e-05,0.10455359995830804,0,True,False,0.9996117882117882,0.9953693082695814,0.980702714371056,0.991008991008991,0.97002997002997,0.0057,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,51,heldout_47_51,0.01,-2.3665623121180643,32,100,1.1476855000364594,0.031100999971386045,101,True,False,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.9790209790209791,0.0019,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,51,heldout_47_51,0.01,-4.118561382207412,32,64,0.35553970001637936,0.025670899951364845,65,True,False,0.9826834165834166,0.9750582019196735,0.9841615670761399,0.97002997002997,0.97002997002997,0.0045,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,51,heldout_47_51,0.01,1.857977632703146,32,2,9.739998495206237e-05,0.12526090000756085,0,True,False,0.9843198801198801,0.9760598702684089,0.9846836580504922,0.97002997002997,0.97002997002997,0.0035,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,51,heldout_47_51,0.01,-4.645508729211221,32,5,0.02846160001354292,0.12835830001858994,6,True,False,0.9995252747252747,0.9957875868252555,0.9846384771007887,0.991008991008991,0.97002997002997,0.0052,1001,10000,True
locked,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.75,51,heldout_47_51,0.01,1.9554021961189494,32,2,6.250001024454832e-05,0.12805960001423955,0,True,False,0.999473126873127,0.995311664895927,0.98203304233455,0.97002997002997,0.97002997002997,0.0056,1001,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,42,main_42_46,0.01,-2.3126683191097466,32,100,1.0272747999988496,0.04265100002521649,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,42,main_42_46,0.01,-4.067457114802276,32,64,0.6146907999645919,0.028498400002717972,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.60,42,main_42_46,0.01,1.5558234228594692,32,2,7.259997073560953e-05,0.11558709997916594,0,True,False,0.9885139351446101,0.9828324291253079,0.9889896458629694,0.9780893952673094,0.9780893952673094,0.0013,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,42,main_42_46,0.01,-4.529482117882033,32,5,0.022781999956350774,0.1279777000308968,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_1.00,42,main_42_46,0.01,1.9171105936682888,32,2,7.6299998909235e-05,0.12475690001156181,0,True,False,0.9996444347063979,0.9947834644928942,0.9821808428646299,0.992988606485539,0.9780893952673094,0.005,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,43,main_42_46,0.01,-2.3126683191097466,32,100,0.9926957000279799,0.030270199989899993,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,43,main_42_46,0.01,-4.067457114802276,32,64,0.397219100035727,0.02214379998622462,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,43,main_42_46,0.01,1.7748515236834166,32,2,8.739996701478958e-05,0.1324781000148505,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,43,main_42_46,0.01,-4.529482117882033,32,5,0.02784070000052452,0.15408700000261888,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_1.00,43,main_42_46,0.01,1.9171105936682888,32,2,5.540001438930631e-05,0.12131129996851087,0,True,False,0.9996444347063979,0.9947834644928942,0.9821808428646299,0.992988606485539,0.9780893952673094,0.005,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,44,main_42_46,0.01,-2.3126683191097466,32,100,1.018605799996294,0.03658559999894351,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,44,main_42_46,0.01,-4.067457114802276,32,64,0.3943520999746397,0.02231160004157573,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,44,main_42_46,0.01,1.7748515236834166,32,2,6.819999543949962e-05,0.11111439997330308,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,44,main_42_46,0.01,-4.529482117882033,32,5,0.023286700015887618,0.11071769997943193,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.75,44,main_42_46,0.01,1.9080739596480367,32,2,5.080003757029772e-05,0.10957659996347502,0,True,False,0.999512708150745,0.9956971427523895,0.982929546945948,0.9780893952673094,0.9780893952673094,0.0051,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,45,main_42_46,0.01,-2.3126683191097466,32,100,0.9960911000380293,0.035806900006718934,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,45,main_42_46,0.01,-4.067457114802276,32,64,0.4119234000099823,0.022366799996234477,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,45,main_42_46,0.01,1.7748515236834166,32,2,6.930000381544232e-05,0.10301760002039373,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,45,main_42_46,0.01,-4.529482117882033,32,5,0.023306299990508705,0.1096298000193201,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,45,main_42_46,0.01,1.8909268371644286,32,2,6.3000014051795e-05,0.1104347999789752,0,True,False,0.9985521472392639,0.9917642301869151,0.9869461241351367,0.9780893952673094,0.9780893952673094,0.0049,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,46,main_42_46,0.01,-2.3126683191097466,32,100,1.0056914999731816,0.03571409999858588,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,46,main_42_46,0.01,-4.067457114802276,32,64,0.4197866999893449,0.024186499998904765,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,46,main_42_46,0.01,1.7748515236834166,32,2,0.00012009998317807913,0.111839700024575,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,46,main_42_46,0.01,-4.529482117882033,32,5,0.02311880001798272,0.11073229997418821,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,46,main_42_46,0.01,1.8909268371644286,32,2,6.520003080368042e-05,0.10798709996743128,0,True,False,0.9985521472392639,0.9917642301869151,0.9869461241351367,0.9780893952673094,0.9780893952673094,0.0049,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,47,heldout_47_51,0.01,-2.3126683191097466,32,100,1.032662799989339,0.03556160000152886,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,47,heldout_47_51,0.01,-4.067457114802276,32,64,0.3866692000301555,0.021759199968073517,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,47,heldout_47_51,0.01,1.7748515236834166,32,2,6.140000186860561e-05,0.10448099998757243,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,47,heldout_47_51,0.01,-4.529482117882033,32,5,0.02226240001618862,0.10426319995895028,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,47,heldout_47_51,0.01,1.8909268371644286,32,2,5.479995161294937e-05,0.11108610004885122,0,True,False,0.9985521472392639,0.9917642301869151,0.9869461241351367,0.9780893952673094,0.9780893952673094,0.0049,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,48,heldout_47_51,0.01,-2.3126683191097466,32,100,0.9880511999945156,0.034119199961423874,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,48,heldout_47_51,0.01,-4.067457114802276,32,64,0.45470950001617894,0.030323199986014515,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,48,heldout_47_51,0.01,1.7748515236834166,32,2,7.509998977184296e-05,0.11108010000316426,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,48,heldout_47_51,0.01,-4.529482117882033,32,5,0.023103000014089048,0.12037079996662214,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F4_conservative_max_selected,targeted_fusion_retry,F4_conservative_max_selected,conservative_max,beta_0.50,48,heldout_47_51,0.01,1.8909268371644286,32,2,5.570001667365432e-05,0.12223079998511821,0,True,False,0.9985521472392639,0.9917642301869151,0.9869461241351367,0.9780893952673094,0.9780893952673094,0.0049,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F0_V1_baseline,baseline,V1_LOW_GUARD_minimal,raw_v1,none,49,heldout_47_51,0.01,-2.3126683191097466,32,100,1.1448312000138685,0.040695799980312586,101,True,False,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.002,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F1_V2_top64_baseline,baseline,V2_top64_LR,raw_v2,none,49,heldout_47_51,0.01,-4.067457114802276,32,64,0.4491538999718614,0.02475149999372661,65,True,False,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673094,0.9780893952673094,0.0041,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F2_linear_alpha_selected,targeted_fusion_retry,F2_linear_alpha_selected,linear_alpha,alpha_0.90,49,heldout_47_51,0.01,1.7748515236834166,32,2,6.54000323265791e-05,0.11497789999702945,0,True,False,0.9830940403155127,0.9809445435972591,0.9885976772556913,0.9780893952673094,0.9780893952673094,0.003,1141,10000,True
locked,locked_harder_holdout,holdout_bin_7,issue23_locked_leave_one_bin_local_calibration,F3_residual_lr_selected,targeted_fusion_retry,F3_residual_lr_selected,residual_lr,residual_C_1.0,49,heldout_47_51,0.01,-4.529482117882033,32,5,0.02340929995989427,0.10988490004092455,6,True,False,0.9995313759859772,0.9957662215742781,0.9845722917831929,0.992988606485539,0.9780893952673094,0.0046,1141,10000,True
