split,seed,role,group_field,group_value,rows,raw_alarm_rate,conflict_review_rate,hard_alarm_rate,raw_alarm_count,review_count,hard_count,attack_score_mean,attack_score_p95
main_seed42,42,ood_val,source_family,iotsim-hydraulic-system,12205,0.009176566980745596,0.009176566980745596,0.0,112,112,0,0.0011079825834643883,0.0028101639285017565
main_seed42,42,ood_val,device_family,iotsim-hydraulic-system,12205,0.009176566980745596,0.009176566980745596,0.0,112,112,0,0.0011079825834643883,0.0028101639285017565
main_seed42,42,ood_val,time_block,q1,3275,0.03206106870229008,0.03206106870229008,0.0,105,105,0,0.002160943661882974,0.007008430880676134
main_seed42,42,ood_val,time_block,q2,3174,0.001575299306868305,0.001575299306868305,0.0,5,5,0,0.0007948796799272671,0.002693601208197072
main_seed42,42,ood_val,time_block,q3,3237,0.00030892801977139327,0.00030892801977139327,0.0,1,1,0,0.0005854195336056417,0.002567875906580217
main_seed42,42,ood_val,time_block,q4,2519,0.0003969829297340214,0.0003969829297340214,0.0,1,1,0,0.0008050360476957177,0.002690876008072098
main_seed42,42,ood_val,attack_label,benign,12205,0.009176566980745596,0.009176566980745596,0.0,112,112,0,0.0011079825834643883,0.0028101639285017565
main_seed42,42,ood_val,attack_family,benign,12205,0.009176566980745596,0.009176566980745596,0.0,112,112,0,0.0011079825834643883,0.0028101639285017565
main_seed42,42,ood_val,support_seen,unseen,12205,0.009176566980745596,0.009176566980745596,0.0,112,112,0,0.0011079825834643883,0.0028101639285017565
main_seed42,42,ood_stress,source_group,processed/iotsim-stream-consumer-2.csv,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,ood_stress,source_family,iotsim-stream-consumer,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,ood_stress,device_family,iotsim-stream-consumer,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,ood_stress,time_block,q1,28717,0.010342305951178745,0.009680676950934986,0.0006616290002437581,297,278,19,0.0012243387383935836,0.0017630064105267813
main_seed42,42,ood_stress,time_block,q2,28769,0.0038930793562515207,0.0038235600820327436,6.951927421877716e-05,112,110,2,0.000410610427318953,0.0003798920026020142
main_seed42,42,ood_stress,time_block,q3,22464,0.001958689458689459,0.001958689458689459,0.0,44,44,0,0.0002669216851062129,0.000271621245581277
main_seed42,42,ood_stress,attack_label,benign,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,ood_stress,attack_family,benign,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,ood_stress,support_seen,unseen,79950,0.005666041275797374,0.005403377110694184,0.0002626641651031895,453,432,21,0.0006625180196149276,0.0009315709009482169
main_seed42,42,support_val,source_group,processed/iotsim-city-power-1.csv,23,1.0,0.0,1.0,23,0,23,0.9986300722483457,0.999507671385526
main_seed42,42,support_val,source_group,processed/iotsim-combined-cycle-10.csv,6,1.0,0.16666666666666666,0.8333333333333334,6,1,5,0.80386026135162,0.99821753944776
main_seed42,42,support_val,source_group,processed/iotsim-ip-camera-museum-1.csv,40,1.0,0.0,1.0,40,0,40,0.9906086724745938,0.9995146063725215
main_seed42,42,support_val,source_family,iotsim-city-power,23,1.0,0.0,1.0,23,0,23,0.9986300722483457,0.999507671385526
main_seed42,42,support_val,source_family,iotsim-combined-cycle,6,1.0,0.16666666666666666,0.8333333333333334,6,1,5,0.80386026135162,0.99821753944776
main_seed42,42,support_val,source_family,iotsim-ip-camera-museum,40,1.0,0.0,1.0,40,0,40,0.9906086724745938,0.9995146063725215
main_seed42,42,support_val,device_family,city-power,23,1.0,0.0,1.0,23,0,23,0.9986300722483457,0.999507671385526
main_seed42,42,support_val,device_family,combined-cycle,6,1.0,0.16666666666666666,0.8333333333333334,6,1,5,0.80386026135162,0.99821753944776
main_seed42,42,support_val,device_family,ip-camera-museum,40,1.0,0.0,1.0,40,0,40,0.9906086724745938,0.9995146063725215
main_seed42,42,support_val,time_block,q1,17,1.0,0.0,1.0,17,0,17,0.9983954781765282,0.9995032696754405
main_seed42,42,support_val,time_block,q2,19,1.0,0.05263157894736842,0.9473684210526315,19,1,18,0.9370977958797443,0.9994563224990891
main_seed42,42,support_val,time_block,q3,13,1.0,0.0,1.0,13,0,13,0.9993938224950543,0.9995104453803242
main_seed42,42,support_val,time_block,q4,20,1.0,0.0,1.0,20,0,20,0.98231495928268,0.9995146063725215
main_seed42,42,support_val,attack_label,File Download,3,1.0,0.3333333333333333,0.6666666666666666,3,1,2,0.6105016577400538,0.9568148896322727
main_seed42,42,support_val,attack_label,Ingress Tool Transfer,3,1.0,0.0,1.0,3,0,3,0.9972188649631858,0.9980561662151943
main_seed42,42,support_val,attack_label,Merlin C&C Communication,5,1.0,0.0,1.0,5,0,5,0.9981892997279553,0.9990090137328015
main_seed42,42,support_val,attack_label,Merlin ICMP Flooding,8,1.0,0.0,1.0,8,0,8,0.998163035529831,0.9995032696754405
main_seed42,42,support_val,attack_label,Merlin TCP Flooding,11,1.0,0.0,1.0,11,0,11,0.9985315858512752,0.9994563224990891
main_seed42,42,support_val,attack_label,Merlin UDP Flooding,6,1.0,0.0,1.0,6,0,6,0.9990535758939917,0.9993108323598179
main_seed42,42,support_val,attack_label,Mirai C&C Communication,2,1.0,0.0,1.0,2,0,2,0.8275924068065297,0.9377923988683537
main_seed42,42,support_val,attack_label,Mirai GRE Flooding,10,1.0,0.0,1.0,10,0,10,0.999484236811312,0.9995146063725215
main_seed42,42,support_val,attack_label,Mirai TCP Flooding,10,1.0,0.0,1.0,10,0,10,0.9993807311122336,0.9995146063725215
main_seed42,42,support_val,attack_label,Mirai UDP Flooding,11,1.0,0.0,1.0,11,0,11,0.9995076713855261,0.999507671385526
main_seed42,42,support_val,attack_family,File Download,3,1.0,0.3333333333333333,0.6666666666666666,3,1,2,0.6105016577400538,0.9568148896322727
main_seed42,42,support_val,attack_family,Ingress Tool,3,1.0,0.0,1.0,3,0,3,0.9972188649631858,0.9980561662151943
main_seed42,42,support_val,attack_family,Merlin C&C,5,1.0,0.0,1.0,5,0,5,0.9981892997279553,0.9990090137328015
main_seed42,42,support_val,attack_family,Merlin ICMP,8,1.0,0.0,1.0,8,0,8,0.998163035529831,0.9995032696754405
main_seed42,42,support_val,attack_family,Merlin TCP,11,1.0,0.0,1.0,11,0,11,0.9985315858512752,0.9994563224990891
main_seed42,42,support_val,attack_family,Merlin UDP,6,1.0,0.0,1.0,6,0,6,0.9990535758939917,0.9993108323598179
main_seed42,42,support_val,attack_family,Mirai C&C,2,1.0,0.0,1.0,2,0,2,0.8275924068065297,0.9377923988683537
main_seed42,42,support_val,attack_family,Mirai GRE,10,1.0,0.0,1.0,10,0,10,0.999484236811312,0.9995146063725215
main_seed42,42,support_val,attack_family,Mirai TCP,10,1.0,0.0,1.0,10,0,10,0.9993807311122336,0.9995146063725215
main_seed42,42,support_val,attack_family,Mirai UDP,11,1.0,0.0,1.0,11,0,11,0.9995076713855261,0.999507671385526
main_seed42,42,support_val,support_seen,seen,69,1.0,0.014492753623188406,0.9855072463768116,69,1,68,0.977043480127615,0.9995146063725215
main_seed42,42,same_file_query,source_group,processed/iotsim-combined-cycle-10.csv,2486,1.0,0.0,1.0,2486,0,2486,0.8788948534970191,0.9902553656744293
main_seed42,42,same_file_query,source_group,processed/iotsim-ip-camera-museum-1.csv,65263,1.0,0.0018080688904892513,0.9981919311095108,65263,118,65145,0.9914239432151348,0.9995146063725215
main_seed42,42,same_file_query,source_family,iotsim-combined-cycle,2486,1.0,0.0,1.0,2486,0,2486,0.8788948534970191,0.9902553656744293
main_seed42,42,same_file_query,source_family,iotsim-ip-camera-museum,65263,1.0,0.0018080688904892513,0.9981919311095108,65263,118,65145,0.9914239432151348,0.9995146063725215
main_seed42,42,same_file_query,device_family,combined-cycle,2486,1.0,0.0,1.0,2486,0,2486,0.8788948534970191,0.9902553656744293
main_seed42,42,same_file_query,device_family,ip-camera-museum,65263,1.0,0.0018080688904892513,0.9981919311095108,65263,118,65145,0.9914239432151348,0.9995146063725215
main_seed42,42,same_file_query,time_block,q1,19977,1.0,0.0037042598988837163,0.9962957401011163,19977,74,19903,0.9797494929009222,0.9995032696754405
main_seed42,42,same_file_query,time_block,q2,11666,1.0,0.00017143836790673754,0.9998285616320932,11666,2,11664,0.9654342416599542,0.9984591025484015
main_seed42,42,same_file_query,time_block,q3,4686,1.0,0.0,1.0,4686,0,4686,0.9995076713855261,0.999507671385526
main_seed42,42,same_file_query,time_block,q4,31420,1.0,0.001336728198599618,0.9986632718014004,31420,42,31378,0.9983873004724255,0.9995146063725215
main_seed42,42,same_file_query,attack_label,File Download,105,1.0,0.0,1.0,105,0,105,0.8995963025556171,0.9522998752895931
main_seed42,42,same_file_query,attack_label,Ingress Tool Transfer,2381,1.0,0.0,1.0,2381,0,2381,0.8779819378518482,0.9902553656744293
main_seed42,42,same_file_query,attack_label,Merlin C&C Communication,6827,1.0,0.01098579170938919,0.9890142082906108,6827,75,6752,0.9300520283524639,0.9985957109723941
main_seed42,42,same_file_query,attack_label,Merlin ICMP Flooding,7038,1.0,0.0,1.0,7038,0,7038,0.999477044618959,0.9995032696754405
main_seed42,42,same_file_query,attack_label,Merlin TCP Flooding,12000,1.0,8.333333333333333e-05,0.9999166666666667,12000,1,11999,0.998195818023637,0.9991908942387142
main_seed42,42,same_file_query,attack_label,Merlin UDP Flooding,3292,1.0,0.0,1.0,3292,0,3292,0.9988288041370018,0.9989697782858877
main_seed42,42,same_file_query,attack_label,Mirai C&C Communication,106,1.0,0.39622641509433965,0.6037735849056604,106,42,64,0.6728049248578832,0.9824505909349266
main_seed42,42,same_file_query,attack_label,Mirai GRE Flooding,12000,1.0,0.0,1.0,12000,0,12000,0.9995146063725214,0.9995146063725215
main_seed42,42,same_file_query,attack_label,Mirai TCP Flooding,12000,1.0,0.0,1.0,12000,0,12000,0.9994531061520565,0.9995146063725215
main_seed42,42,same_file_query,attack_label,Mirai UDP Flooding,12000,1.0,0.0,1.0,12000,0,12000,0.999507671385526,0.999507671385526
main_seed42,42,same_file_query,attack_family,File Download,105,1.0,0.0,1.0,105,0,105,0.8995963025556171,0.9522998752895931
main_seed42,42,same_file_query,attack_family,Ingress Tool,2381,1.0,0.0,1.0,2381,0,2381,0.8779819378518482,0.9902553656744293
main_seed42,42,same_file_query,attack_family,Merlin C&C,6827,1.0,0.01098579170938919,0.9890142082906108,6827,75,6752,0.9300520283524639,0.9985957109723941
main_seed42,42,same_file_query,attack_family,Merlin ICMP,7038,1.0,0.0,1.0,7038,0,7038,0.999477044618959,0.9995032696754405
main_seed42,42,same_file_query,attack_family,Merlin TCP,12000,1.0,8.333333333333333e-05,0.9999166666666667,12000,1,11999,0.998195818023637,0.9991908942387142
main_seed42,42,same_file_query,attack_family,Merlin UDP,3292,1.0,0.0,1.0,3292,0,3292,0.9988288041370018,0.9989697782858877
main_seed42,42,same_file_query,attack_family,Mirai C&C,106,1.0,0.39622641509433965,0.6037735849056604,106,42,64,0.6728049248578832,0.9824505909349266
main_seed42,42,same_file_query,attack_family,Mirai GRE,12000,1.0,0.0,1.0,12000,0,12000,0.9995146063725214,0.9995146063725215
main_seed42,42,same_file_query,attack_family,Mirai TCP,12000,1.0,0.0,1.0,12000,0,12000,0.9994531061520565,0.9995146063725215
main_seed42,42,same_file_query,attack_family,Mirai UDP,12000,1.0,0.0,1.0,12000,0,12000,0.999507671385526,0.999507671385526
main_seed42,42,same_file_query,support_seen,seen,67749,1.0,0.0017417231250645767,0.9982582768749354,67749,118,67631,0.9872947705773211,0.9995146063725215
main_seed42,42,future_query,source_group,processed/iotsim-combined-cycle-1.csv,88575,0.9980468529494778,0.008806096528365791,0.9892407564211121,88402,780,87622,0.9048887625618843,0.9995146063725215
main_seed42,42,future_query,source_group,processed/iotsim-combined-cycle-10.csv,24154,0.997888548480583,0.010101846485054236,0.9877867019955286,24103,244,23859,0.7065272244387544,0.9971345713568849
main_seed42,42,future_query,source_group,processed/iotsim-domotic-monitor-1.csv,91812,0.9994336252341742,0.0041388925194963625,0.9952947327146778,91760,380,91380,0.9208421561458306,0.999507671385526
main_seed42,42,future_query,source_group,processed/iotsim-ip-camera-museum-1.csv,24108,1.0,8.296001327360213e-05,0.9999170399867264,24108,2,24106,0.9928226221373254,0.997771132370773
main_seed42,42,future_query,source_family,iotsim-combined-cycle,112729,0.9980129336727905,0.009083731781529153,0.9889292018912613,112505,1024,111481,0.8623866150060108,0.9995146063725215
main_seed42,42,future_query,source_family,iotsim-domotic-monitor,91812,0.9994336252341742,0.0041388925194963625,0.9952947327146778,91760,380,91380,0.9208421561458306,0.999507671385526
main_seed42,42,future_query,source_family,iotsim-ip-camera-museum,24108,1.0,8.296001327360213e-05,0.9999170399867264,24108,2,24106,0.9928226221373254,0.997771132370773
main_seed42,42,future_query,device_family,combined-cycle,112729,0.9980129336727905,0.009083731781529153,0.9889292018912613,112505,1024,111481,0.8623866150060108,0.9995146063725215
main_seed42,42,future_query,device_family,domotic-monitor,91812,0.9994336252341742,0.0041388925194963625,0.9952947327146778,91760,380,91380,0.9208421561458306,0.999507671385526
main_seed42,42,future_query,device_family,ip-camera-museum,24108,1.0,8.296001327360213e-05,0.9999170399867264,24108,2,24106,0.9928226221373254,0.997771132370773
main_seed42,42,future_query,time_block,q1,62514,1.0,0.007774258566081198,0.9922257414339188,62514,486,62028,0.9211286254057464,0.9991252335368022
main_seed42,42,future_query,time_block,q2,48836,0.9994880825620444,0.012531738881153248,0.9869563436808911,48811,612,48199,0.8316024865103486,0.997771132370773
main_seed42,42,future_query,time_block,q3,46976,0.9983395776566758,0.004044618528610354,0.9942949591280654,46898,190,46708,0.8593057154658508,0.9981130947821745
main_seed42,42,future_query,time_block,q4,70323,0.9975399229270651,0.001677971645123217,0.9958619512819419,70150,118,70032,0.9546377334300616,0.9995146063725215
main_seed42,42,future_query,attack_label,C&C Communication,172,0.75,0.36046511627906974,0.38953488372093026,129,62,67,0.33106046729546856,0.9825886194944994
main_seed42,42,future_query,attack_label,CoAP Amplification,12000,1.0,0.0,1.0,12000,0,12000,0.7701650761506458,0.9776879867765992
main_seed42,42,future_query,attack_label,File Download,1187,1.0,0.0016849199663016006,0.9983150800336984,1187,2,1185,0.9824774788862968,0.9987039050283189
main_seed42,42,future_query,attack_label,Ingress Tool Transfer,3786,1.0,0.005546751188589541,0.9944532488114105,3786,21,3765,0.9814928283345439,0.995507976324867
main_seed42,42,future_query,attack_label,Merlin C&C Communication,9933,1.0,0.02466525722339676,0.9753347427766033,9933,245,9688,0.912629233422765,0.993246894442084
main_seed42,42,future_query,attack_label,Merlin ICMP Flooding,18835,1.0,0.0,1.0,18835,0,18835,0.9984230529924041,0.9994955729730842
main_seed42,42,future_query,attack_label,Merlin TCP Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.9958497729012308,0.9985402483329834
main_seed42,42,future_query,attack_label,Merlin UDP Flooding,10000,1.0,0.0,1.0,10000,0,10000,0.9989784180424729,0.9990017220847772
main_seed42,42,future_query,attack_label,Mirai C&C Communication,358,0.5167597765363129,0.329608938547486,0.1871508379888268,185,118,67,0.19123209505540786,0.8216738441961527
main_seed42,42,future_query,attack_label,Mirai GRE Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.9994387078467365,0.9994395194661695
main_seed42,42,future_query,attack_label,Mirai TCP Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.99944712622984,0.9995146063725215
main_seed42,42,future_query,attack_label,Mirai UDP Flooding,24000,1.0,0.0,1.0,24000,0,24000,0.8802075586691886,0.999507671385526
main_seed42,42,future_query,attack_label,Reporting,136,0.8014705882352942,0.11764705882352941,0.6838235294117647,109,16,93,0.5680767348156738,0.984201680648447
main_seed42,42,future_query,attack_label,TCP Scan,36000,0.9990833333333333,0.011361111111111112,0.9877222222222222,35967,409,35558,0.7986454779431224,0.9976767788193371
main_seed42,42,future_query,attack_label,Telnet Brute Force,36000,1.0,0.0032222222222222222,0.9967777777777778,36000,116,35884,0.8077773158440119,0.9977371488467793
main_seed42,42,future_query,attack_label,UDP Scan,4242,1.0,0.0983026874115983,0.9016973125884017,4242,417,3825,0.6314115914452044,0.9693368074215639
main_seed42,42,future_query,attack_family,C&C Communication,172,0.75,0.36046511627906974,0.38953488372093026,129,62,67,0.33106046729546856,0.9825886194944994
main_seed42,42,future_query,attack_family,CoAP Amplification,12000,1.0,0.0,1.0,12000,0,12000,0.7701650761506458,0.9776879867765992
main_seed42,42,future_query,attack_family,File Download,1187,1.0,0.0016849199663016006,0.9983150800336984,1187,2,1185,0.9824774788862968,0.9987039050283189
main_seed42,42,future_query,attack_family,Ingress Tool,3786,1.0,0.005546751188589541,0.9944532488114105,3786,21,3765,0.9814928283345439,0.995507976324867
main_seed42,42,future_query,attack_family,Merlin C&C,9933,1.0,0.02466525722339676,0.9753347427766033,9933,245,9688,0.912629233422765,0.993246894442084
main_seed42,42,future_query,attack_family,Merlin ICMP,18835,1.0,0.0,1.0,18835,0,18835,0.9984230529924041,0.9994955729730842
main_seed42,42,future_query,attack_family,Merlin TCP,24000,1.0,0.0,1.0,24000,0,24000,0.9958497729012308,0.9985402483329834
main_seed42,42,future_query,attack_family,Merlin UDP,10000,1.0,0.0,1.0,10000,0,10000,0.9989784180424729,0.9990017220847772
main_seed42,42,future_query,attack_family,Mirai C&C,358,0.5167597765363129,0.329608938547486,0.1871508379888268,185,118,67,0.19123209505540786,0.8216738441961527
main_seed42,42,future_query,attack_family,Mirai GRE,24000,1.0,0.0,1.0,24000,0,24000,0.9994387078467365,0.9994395194661695
main_seed42,42,future_query,attack_family,Mirai TCP,24000,1.0,0.0,1.0,24000,0,24000,0.99944712622984,0.9995146063725215
main_seed42,42,future_query,attack_family,Mirai UDP,24000,1.0,0.0,1.0,24000,0,24000,0.8802075586691886,0.999507671385526
main_seed42,42,future_query,attack_family,Reporting,136,0.8014705882352942,0.11764705882352941,0.6838235294117647,109,16,93,0.5680767348156738,0.984201680648447
main_seed42,42,future_query,attack_family,TCP Scan,36000,0.9990833333333333,0.011361111111111112,0.9877222222222222,35967,409,35558,0.7986454779431224,0.9976767788193371
main_seed42,42,future_query,attack_family,Telnet Brute,36000,1.0,0.0032222222222222222,0.9967777777777778,36000,116,35884,0.8077773158440119,0.9977371488467793
main_seed42,42,future_query,attack_family,UDP Scan,4242,1.0,0.0983026874115983,0.9016973125884017,4242,417,3825,0.6314115914452044,0.9693368074215639
main_seed42,42,future_query,support_seen,seen,140099,0.9987651589233328,0.002755194541003148,0.9960099643823297,139926,386,139540,0.9693820672538374,0.9995146063725215
main_seed42,42,future_query,support_seen,unseen,88550,0.9988368153585545,0.011518915866741954,0.9873178994918126,88447,1020,87427,0.7892247351481071,0.9977371488467793
main_seed42,42,sealed_final_ood,source_group,processed/iotsim-ip-camera-museum-2.csv,54950,0.021910828025477707,0.019326660600545952,0.002584167424931756,1204,1062,142,0.0038127760797502836,0.00387249928986902
main_seed42,42,sealed_final_ood,source_group,processed/iotsim-ip-camera-street-2.csv,99950,0.05042521260630315,0.04676338169084542,0.0036618309154577288,5040,4674,366,0.006633086889657149,0.011001228604174282
main_seed42,42,sealed_final_ood,source_family,iotsim-ip-camera-museum,54950,0.021910828025477707,0.019326660600545952,0.002584167424931756,1204,1062,142,0.0038127760797502836,0.00387249928986902
main_seed42,42,sealed_final_ood,source_family,iotsim-ip-camera-street,99950,0.05042521260630315,0.04676338169084542,0.0036618309154577288,5040,4674,366,0.006633086889657149,0.011001228604174282
main_seed42,42,sealed_final_ood,device_family,iotsim-ip-camera-museum,54950,0.021910828025477707,0.019326660600545952,0.002584167424931756,1204,1062,142,0.0038127760797502836,0.00387249928986902
main_seed42,42,sealed_final_ood,device_family,iotsim-ip-camera-street,99950,0.05042521260630315,0.04676338169084542,0.0036618309154577288,5040,4674,366,0.006633086889657149,0.011001228604174282
main_seed42,42,sealed_final_ood,time_block,q1,38725,0.07573918657198192,0.0666494512588767,0.009089735313105229,2933,2581,352,0.012118706116913085,0.015325704606832384
main_seed42,42,sealed_final_ood,time_block,q2,38725,0.026417043253712073,0.024247901872175598,0.002169141381536475,1023,939,84,0.004012875349508609,0.00552439826769258
main_seed42,42,sealed_final_ood,time_block,q3,38725,0.03026468689477082,0.02907682375726275,0.0011878631375080698,1172,1126,46,0.003468437303477112,0.00731934879183686
main_seed42,42,sealed_final_ood,time_block,q4,38725,0.02881859264041317,0.028147191736604262,0.000671400903808909,1116,1090,26,0.002930364192102749,0.007718375110601358
main_seed42,42,sealed_final_ood,attack_label,benign,154900,0.0403098773402195,0.03703034215622983,0.003279535183989671,6244,5736,508,0.005632595740500388,0.00917903399886993
main_seed42,42,sealed_final_ood,attack_family,benign,154900,0.0403098773402195,0.03703034215622983,0.003279535183989671,6244,5736,508,0.005632595740500388,0.00917903399886993
main_seed42,42,sealed_final_ood,support_seen,unseen,154900,0.0403098773402195,0.03703034215622983,0.003279535183989671,6244,5736,508,0.005632595740500388,0.00917903399886993
main_seed42,42,sealed_final_attack,source_group,processed/iotsim-ip-camera-street-1.csv,110104,0.9983651820097362,0.006185061396497857,0.9921801206132383,109924,681,109243,0.9702413288825302,0.9995032696754405
main_seed42,42,sealed_final_attack,source_family,iotsim-ip-camera-street,110104,0.9983651820097362,0.006185061396497857,0.9921801206132383,109924,681,109243,0.9702413288825302,0.9995032696754405
main_seed42,42,sealed_final_attack,device_family,ip-camera-street,110104,0.9983651820097362,0.006185061396497857,0.9921801206132383,109924,681,109243,0.9702413288825302,0.9995032696754405
main_seed42,42,sealed_final_attack,time_block,q1,27526,0.9999636707113275,0.0015258301242461673,0.9984378405870813,27525,42,27483,0.9934515344988596,0.9995032696754405
main_seed42,42,sealed_final_attack,time_block,q2,27526,0.9948775702971736,0.022487829688294703,0.9723897406088788,27385,619,26766,0.897256102638237,0.9990190753588488
main_seed42,42,sealed_final_attack,time_block,q3,27526,0.9986194870304439,0.0006539271961055002,0.9979655598343384,27488,18,27470,0.9909599698575798,0.9994611400010838
main_seed42,42,sealed_final_attack,time_block,q4,27526,1.0,7.265857734505559e-05,0.9999273414226549,27526,2,27524,0.9992977085354444,0.9995146063725215
main_seed42,42,sealed_final_attack,attack_label,C&C Communication,90,0.7222222222222222,0.16666666666666666,0.5555555555555556,65,15,50,0.5109131007580816,0.9949572367591586
main_seed42,42,sealed_final_attack,attack_label,File Download,1231,1.0,0.002437043054427295,0.9975629569455727,1231,3,1228,0.9967537310820623,0.9990877696593229
main_seed42,42,sealed_final_attack,attack_label,Ingress Tool Transfer,3702,1.0,0.0005402485143165856,0.9994597514856834,3702,2,3700,0.9935170717745208,0.9981351202878197
main_seed42,42,sealed_final_attack,attack_label,Merlin ICMP Flooding,10011,1.0,0.0012985715712716013,0.9987014284287284,10011,13,9998,0.9979570261622518,0.9995032696754405
main_seed42,42,sealed_final_attack,attack_label,Merlin TCP Flooding,15000,1.0,0.0018666666666666666,0.9981333333333333,15000,28,14972,0.9918779992295162,0.9994563224990891
main_seed42,42,sealed_final_attack,attack_label,Merlin UDP Flooding,4996,0.9997998398718975,0.00020016012810248197,0.999599679743795,4995,1,4994,0.9913633529997349,0.9926582995729516
main_seed42,42,sealed_final_attack,attack_label,Mirai GRE Flooding,15000,1.0,0.00013333333333333334,0.9998666666666667,15000,2,14998,0.9992632907728565,0.9993830174908616
main_seed42,42,sealed_final_attack,attack_label,Mirai TCP Flooding,15000,1.0,0.0,1.0,15000,0,15000,0.995794418405495,0.9995146063725215
main_seed42,42,sealed_final_attack,attack_label,Mirai UDP Flooding,15000,0.9996,0.0,0.9996,14994,0,14994,0.9947940827905418,0.9951955508823088
main_seed42,42,sealed_final_attack,attack_label,Reporting,74,0.6891891891891891,0.05405405405405406,0.6351351351351351,51,4,47,0.49955456951840627,0.9973950851907694
main_seed42,42,sealed_final_attack,attack_label,TCP Scan,15000,0.9922,0.035333333333333335,0.9568666666666666,14883,530,14353,0.8241883837202632,0.999226184315695
main_seed42,42,sealed_final_attack,attack_label,Telnet Brute Force,15000,0.9994666666666666,0.005533333333333334,0.9939333333333333,14992,83,14909,0.9871550860747432,0.9980664170895576
main_seed42,42,sealed_final_attack,attack_family,C&C Communication,90,0.7222222222222222,0.16666666666666666,0.5555555555555556,65,15,50,0.5109131007580816,0.9949572367591586
