candidate,phase,source,records,fresh_resets,score_before_update_records,history_updates,history_rejections,cold_start_records,unreliable_records,phase_state_crossing,label_read_for_state,future_events_used,report_gradient_updates,history_scope,memory_only_events,held_value,seed,provisional_burn_in_records,bounded_shift_clips,minimum_applied_shift,maximum_applied_shift,registered_shift_low,registered_shift_high,bounded_shift_contract,first_event_position,last_event_position,median_event_position_gap,max_event_position_gap
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-1_0-0_to_OpenvSwitch-19_1-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-6_0-0_to_OpenvSwitch-19_6-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-7_0-0_to_OpenvSwitch-19_7-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-8_0-0_to_OpenvSwitch-19_8-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,report,iotsim-predictive-maintenance-9_0-0_to_OpenvSwitch-19_9-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,536.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,292.0,0.23783959162455615,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,14.0,-0.17405035486621018,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,28.0,-0.17405035486621018,0.20892429607364038,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,600,1,600,587,13,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,510.0,-0.17405035486621018,-0.1477484566943068,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,600,1,600,579,21,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,5.0,0.22984579473959021,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,processed/iotsim-city-power-1.csv,23,1,23,23,0,23,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,23.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,1574.0,1142111.0,878.5,586451.0
M2-CappedSourceConformal,select,processed/iotsim-combined-cycle-10.csv,6,1,6,6,0,6,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,6.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,17672.0,20400.0,69.0,2459.0
M2-CappedSourceConformal,select,processed/iotsim-ip-camera-museum-1.csv,40,1,40,40,0,40,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,40.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,1589773.0,8457328.0,352.0,2146190.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-10_0-0_to_OpenvSwitch-19_10-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.237544071681428,2.457739016595115,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-11_0-0_to_OpenvSwitch-21_1-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,3.3461648329993516,3.43841111950661,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-12_0-0_to_OpenvSwitch-21_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,3.370761439135077,3.5232202150264356,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-13_0-0_to_OpenvSwitch-21_3-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,3.334968555918684,3.435806165241892,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-14_0-0_to_OpenvSwitch-21_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,3.366630809288321,3.442341426420638,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,3.365855495235237,3.515237420422191,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-1_0-0_to_OpenvSwitch-19_1-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.207923866955961,2.4729426642345342,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.094809295173198,2.4418035084416485,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.2233831017829186,2.4685546268536496,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.059715462376204,2.4536760695809225,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.15386132927893,2.4734418228553676,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-6_0-0_to_OpenvSwitch-19_6-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.1418170212475425,2.4474213591396627,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-7_0-0_to_OpenvSwitch-19_7-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.063014171187294,2.4426880918121205,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-8_0-0_to_OpenvSwitch-19_8-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,2.214969411096028,2.4841961823815795,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,report,iotsim-predictive-maintenance-9_0-0_to_OpenvSwitch-19_9-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,1.998480915931418,2.442691958251489,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,0.23783959162455615,0.48846542460315634,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,-0.1845688259953544,0.47552883478393815,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,-0.21502292433019354,0.20892429607364038,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,600,1,600,587,13,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,-0.6289829090533061,-0.1477484566943068,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,600,1,600,579,21,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,0.22984579473959021,0.4291511387763367,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,processed/iotsim-city-power-1.csv,23,1,23,23,0,23,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,23.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1574.0,1142111.0,878.5,586451.0
A1-UnboundedSourceConformal,select,processed/iotsim-combined-cycle-10.csv,6,1,6,6,0,6,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,6.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,17672.0,20400.0,69.0,2459.0
A1-UnboundedSourceConformal,select,processed/iotsim-ip-camera-museum-1.csv,40,1,40,40,0,40,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,40.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1589773.0,8457328.0,352.0,2146190.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-10_0-0_to_OpenvSwitch-19_10-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-11_0-0_to_OpenvSwitch-21_1-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-12_0-0_to_OpenvSwitch-21_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-13_0-0_to_OpenvSwitch-21_3-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-14_0-0_to_OpenvSwitch-21_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-15_0-0_to_OpenvSwitch-21_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-1_0-0_to_OpenvSwitch-19_1-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-2_0-0_to_OpenvSwitch-19_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-3_0-0_to_OpenvSwitch-19_3-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-4_0-0_to_OpenvSwitch-19_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-5_0-0_to_OpenvSwitch-19_5-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-6_0-0_to_OpenvSwitch-19_6-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-7_0-0_to_OpenvSwitch-19_7-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-8_0-0_to_OpenvSwitch-19_8-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,report,iotsim-predictive-maintenance-9_0-0_to_OpenvSwitch-19_9-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,600,1,600,587,13,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,600,1,600,579,21,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,processed/iotsim-city-power-1.csv,23,1,23,23,0,23,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,23.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1574.0,1142111.0,878.5,586451.0
A2-LocalRobustDeviation,select,processed/iotsim-combined-cycle-10.csv,6,1,6,6,0,6,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,6.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,17672.0,20400.0,69.0,2459.0
A2-LocalRobustDeviation,select,processed/iotsim-ip-camera-museum-1.csv,40,1,40,40,0,40,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-predictive-maintenance,27,40.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1589773.0,8457328.0,352.0,2146190.0
M1-GlobalNormalConformal,all,GLOBAL_NO_REPORT_ADAPTATION,6069,0,6069,0,0,0,0,False,False,False,0,not_applicable_global_score,0,iotsim-stream-consumer,27,,,,,,,,,,,
M2-CappedSourceConformal,report,processed/iotsim-stream-consumer-2.csv,3000,1,3000,2999,1,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,2936.0,0.3675520232953873,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,50.0,79999.0,27.0,27.0
M2-CappedSourceConformal,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,292.0,0.23783959162455615,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,14.0,-0.17405035486621018,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,28.0,-0.17405035486621018,0.20892429607364038,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,600,1,600,587,13,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,510.0,-0.17405035486621018,-0.1477484566943068,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,600,1,600,579,21,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,5.0,0.22984579473959021,0.3675520232953873,-0.17405035486621018,0.3675520232953873,True,0.0,599.0,1.0,1.0
M2-CappedSourceConformal,select,processed/iotsim-city-power-1.csv,23,1,23,23,0,23,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,23.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,1574.0,1142111.0,878.5,586451.0
M2-CappedSourceConformal,select,processed/iotsim-combined-cycle-10.csv,6,1,6,6,0,6,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,6.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,17672.0,20400.0,69.0,2459.0
M2-CappedSourceConformal,select,processed/iotsim-ip-camera-museum-1.csv,40,1,40,40,0,40,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,40.0,0.0,,,-0.17405035486621018,0.3675520232953873,True,1589773.0,8457328.0,352.0,2146190.0
A1-UnboundedSourceConformal,report,processed/iotsim-stream-consumer-2.csv,3000,1,3000,2999,1,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,2.181478659671234,2.4470719392455487,-0.17405035486621018,0.3675520232953873,False,50.0,79999.0,27.0,27.0
A1-UnboundedSourceConformal,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,0.23783959162455615,0.48846542460315634,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,-0.1845688259953544,0.47552883478393815,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,-0.21502292433019354,0.20892429607364038,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,600,1,600,587,13,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,-0.6289829090533061,-0.1477484566943068,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,iotsim-domotic-monitor-4_0-0_to_OpenvSwitch-23_4-0,600,1,600,579,21,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,0.22984579473959021,0.4291511387763367,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A1-UnboundedSourceConformal,select,processed/iotsim-city-power-1.csv,23,1,23,23,0,23,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,23.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1574.0,1142111.0,878.5,586451.0
A1-UnboundedSourceConformal,select,processed/iotsim-combined-cycle-10.csv,6,1,6,6,0,6,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,6.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,17672.0,20400.0,69.0,2459.0
A1-UnboundedSourceConformal,select,processed/iotsim-ip-camera-museum-1.csv,40,1,40,40,0,40,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,40.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,1589773.0,8457328.0,352.0,2146190.0
A2-LocalRobustDeviation,report,processed/iotsim-stream-consumer-2.csv,3000,1,3000,2999,1,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,50.0,79999.0,27.0,27.0
A2-LocalRobustDeviation,select,iotsim-building-monitor-4_0-0_to_OpenvSwitch-28_4-0,600,1,600,584,16,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-combined-cycle-2_0-0_to_OpenvSwitch-13_2-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
A2-LocalRobustDeviation,select,iotsim-combined-cycle-4_0-0_to_OpenvSwitch-13_4-0,600,1,600,600,0,64,0,False,False,False,0,frozen_scored_target_rows_only,0,iotsim-stream-consumer,27,64.0,0.0,,,-0.17405035486621018,0.3675520232953873,False,0.0,599.0,1.0,1.0
