seed,active_label_budget,bank_name,source_roles,train_rows,val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,radius,val_distance_mean,val_distance_max,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
45,128,attack_medium,attack_support_medium_train/val,96,32,64,64,8f69f867b5fd2bfae2d6f76341db2a32c154af85a952a75a20931f4da79e36be,0.9,6.279390335083008,5.411650657653809,18.11337661743164,False,False,False
45,128,attack_heavy,active_heavy_support_train/val,96,32,64,64,133969fbe6bd136f20c361f9f809053d1d005cf810d0a01bed5aafa5a2312dbc,0.9,7.781939506530762,3.7078285217285156,17.87075424194336,False,False,False
45,128,id,id_fit/id_calib,2400,600,64,64,e7af1f4705da3fae4363148c11333843e7b6f5af783a6e09ba52fc10155f684b,0.95,6.288252830505371,4.056262969970703,8.036429405212402,False,False,False
45,128,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,64,64,19f2833829fce6c5fafe59411152944339cfdd98535392b19c9a01d996e4670e,0.95,5098.49853515625,8369.927734375,7412407.0,False,False,False
45,128,attack_medium,attack_support_medium_train/val,96,32,64,64,8f69f867b5fd2bfae2d6f76341db2a32c154af85a952a75a20931f4da79e36be,0.95,7.4719014167785645,5.411650657653809,18.11337661743164,False,False,False
45,128,attack_heavy,active_heavy_support_train/val,96,32,64,64,133969fbe6bd136f20c361f9f809053d1d005cf810d0a01bed5aafa5a2312dbc,0.95,9.966285705566406,3.7078285217285156,17.87075424194336,False,False,False
46,64,id,id_fit/id_calib,2400,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.9,8.761788368225098,5.714221000671387,10.647994041442871,False,False,False
46,64,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.9,2641.267333984375,8371.068359375,7412407.0,False,False,False
46,64,attack_medium,attack_support_medium_train/val,96,32,32,32,52edf57b58234126b59d42364366410d496cc742df8c19ddf5fc3b2b9540a233,0.9,9.579368591308594,10.220890998840332,75.3884048461914,False,False,False
46,64,attack_heavy,active_heavy_support_train/val,48,16,32,32,80e5a0f663807f825cc0107cc39b984e5037ddabf2b7aadf70a1f311cd09331c,0.9,8.325897216796875,4.714999198913574,22.411983489990234,False,False,False
46,64,id,id_fit/id_calib,2400,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.95,9.265462875366211,5.714221000671387,10.647994041442871,False,False,False
46,64,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.95,5098.49853515625,8371.068359375,7412407.0,False,False,False
46,64,attack_medium,attack_support_medium_train/val,96,32,32,32,52edf57b58234126b59d42364366410d496cc742df8c19ddf5fc3b2b9540a233,0.95,38.79808044433594,10.220890998840332,75.3884048461914,False,False,False
46,64,attack_heavy,active_heavy_support_train/val,48,16,32,32,80e5a0f663807f825cc0107cc39b984e5037ddabf2b7aadf70a1f311cd09331c,0.95,12.281786918640137,4.714999198913574,22.411983489990234,False,False,False
46,64,id,id_fit/id_calib,2400,600,64,64,e7af1f4705da3fae4363148c11333843e7b6f5af783a6e09ba52fc10155f684b,0.9,5.969648361206055,4.056262969970703,8.036429405212402,False,False,False
46,64,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,64,64,19f2833829fce6c5fafe59411152944339cfdd98535392b19c9a01d996e4670e,0.9,2641.267333984375,8369.927734375,7412407.0,False,False,False
46,64,attack_medium,attack_support_medium_train/val,96,32,64,64,5672202fa9e94da8c611b8faf5431cdc58f752330ac40cf7d49790c8ec240c07,0.9,8.002765655517578,9.506216049194336,75.3884048461914,False,False,False
46,64,attack_heavy,active_heavy_support_train/val,48,16,64,48,315e8ec92e8160417b335cafd0d075b7bd1af8e94c41e3341dafba123003ff5b,0.9,8.325897216796875,4.452784061431885,22.411983489990234,False,False,False
46,64,id,id_fit/id_calib,2400,600,64,64,e7af1f4705da3fae4363148c11333843e7b6f5af783a6e09ba52fc10155f684b,0.95,6.288252830505371,4.056262969970703,8.036429405212402,False,False,False
46,64,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,64,64,19f2833829fce6c5fafe59411152944339cfdd98535392b19c9a01d996e4670e,0.95,5098.49853515625,8369.927734375,7412407.0,False,False,False
46,64,attack_medium,attack_support_medium_train/val,96,32,64,64,5672202fa9e94da8c611b8faf5431cdc58f752330ac40cf7d49790c8ec240c07,0.95,37.582725524902344,9.506216049194336,75.3884048461914,False,False,False
46,64,attack_heavy,active_heavy_support_train/val,48,16,64,48,315e8ec92e8160417b335cafd0d075b7bd1af8e94c41e3341dafba123003ff5b,0.95,12.281786918640137,4.452784061431885,22.411983489990234,False,False,False
46,128,id,id_fit/id_calib,2400,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.9,8.761788368225098,5.714221000671387,10.647994041442871,False,False,False
46,128,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.9,2641.267333984375,8371.068359375,7412407.0,False,False,False
46,128,attack_medium,attack_support_medium_train/val,96,32,32,32,52edf57b58234126b59d42364366410d496cc742df8c19ddf5fc3b2b9540a233,0.9,9.579368591308594,10.220890998840332,75.3884048461914,False,False,False
46,128,attack_heavy,active_heavy_support_train/val,96,32,32,32,4b2ca1605af8f14d8d71db39f54b5729f1f533ad20d947b106141c239182e9e2,0.9,5.294467926025391,8.476360321044922,168.91351318359375,False,False,False
46,128,id,id_fit/id_calib,2400,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.95,9.265462875366211,5.714221000671387,10.647994041442871,False,False,False
46,128,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.95,5098.49853515625,8371.068359375,7412407.0,False,False,False
46,128,attack_medium,attack_support_medium_train/val,96,32,32,32,52edf57b58234126b59d42364366410d496cc742df8c19ddf5fc3b2b9540a233,0.95,38.79808044433594,10.220890998840332,75.3884048461914,False,False,False
46,128,attack_heavy,active_heavy_support_train/val,96,32,32,32,4b2ca1605af8f14d8d71db39f54b5729f1f533ad20d947b106141c239182e9e2,0.95,7.297778606414795,8.476360321044922,168.91351318359375,False,False,False
46,128,id,id_fit/id_calib,2400,600,64,64,e7af1f4705da3fae4363148c11333843e7b6f5af783a6e09ba52fc10155f684b,0.9,5.969648361206055,4.056262969970703,8.036429405212402,False,False,False
46,128,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,64,64,19f2833829fce6c5fafe59411152944339cfdd98535392b19c9a01d996e4670e,0.9,2641.267333984375,8369.927734375,7412407.0,False,False,False
46,128,attack_medium,attack_support_medium_train/val,96,32,64,64,5672202fa9e94da8c611b8faf5431cdc58f752330ac40cf7d49790c8ec240c07,0.9,8.002765655517578,9.506216049194336,75.3884048461914,False,False,False
46,128,attack_heavy,active_heavy_support_train/val,96,32,64,64,3ddc067c828254f7f96eb09fa61e89f6d3e7ae509223530d46e859b01dd8bb74,0.9,4.787835597991943,7.583567142486572,168.91351318359375,False,False,False
46,128,id,id_fit/id_calib,2400,600,64,64,e7af1f4705da3fae4363148c11333843e7b6f5af783a6e09ba52fc10155f684b,0.95,6.288252830505371,4.056262969970703,8.036429405212402,False,False,False
46,128,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,64,64,19f2833829fce6c5fafe59411152944339cfdd98535392b19c9a01d996e4670e,0.95,5098.49853515625,8369.927734375,7412407.0,False,False,False
46,128,attack_medium,attack_support_medium_train/val,96,32,64,64,5672202fa9e94da8c611b8faf5431cdc58f752330ac40cf7d49790c8ec240c07,0.95,37.582725524902344,9.506216049194336,75.3884048461914,False,False,False
46,128,attack_heavy,active_heavy_support_train/val,96,32,64,64,3ddc067c828254f7f96eb09fa61e89f6d3e7ae509223530d46e859b01dd8bb74,0.95,7.063880443572998,7.583567142486572,168.91351318359375,False,False,False
