evaluation_role,dataset,holdout,split_protocol,head_id,representation,seed,seed_group,feature_input,feature_dim,selected_config_id,validation_target,attack_detection,final_ood_alarm,id_calib_alarm,ood_val_alarm,threshold,feasible_under_1pct,roc_auc_attack_vs_ood,pr_auc_attack_vs_ood,tpr_at_fpr_1pct,pauc_fpr_1pct,train_time,inference_time,param_count,final_eval_used_for_selection,threshold_uses_final_eval,hyperparameter_uses_final_eval,score_direction_fixed,score_direction_or_objective_warning,uses_ood_train_guard,uses_attack_support,uses_ood_val_threshold,objective_type,implementation_equivalence_level,support_count,attack_eval_size,final_ood_eval_size
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.9680729760547321,0.0045,0.01,0.0005,-4.102580408336336,True,0.9811110604332952,0.9727854578991534,0.9680729760547321,0.9830738641898202,0.3771975000272505,0.009502200002316386,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.12884834663625996,0.0049,0.01,0.003,0.04777769252126316,True,0.7949025085518815,0.4582466045107739,0.2862029646522235,0.5739530033290741,0.02950780000537634,0.01358490000711754,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.02280501710376283,0.0023,0.0048,0.0005,133.26164538574255,True,0.811755701254276,0.2492303664864663,0.08893956670467502,0.5197137340064061,0.02277939999476075,0.011361800017766654,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.9657924743443558,0.0025,0.0046,0.001,0.0011913009899349807,True,0.9954062713797035,0.9765517574642424,0.9657924743443558,0.9828102886152541,0.17293749999953434,0.014981099986471236,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,proto_idood_robust_lr_t0075,0.0075,0.021664766248574687,0.0,0.0074,0.0,1.310883405978362,True,0.7173180159635122,0.42887903644348435,0.27366020524515394,0.6094612171461641,0.06616620003478602,0.016314899956341833,198,False,False,False,False,True,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,43,main_42_46,original100,100,lr_ref_target0100,0.01,0.9669327251995439,0.0019,0.0098,0.0,-2.4168281315697695,True,0.9955963511972634,0.9750327295349486,0.9828962371721779,0.9591572457498438,1.1895298000308685,0.016262600023765117,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,43,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.24743443557582667,0.0163,0.0098,0.007,0.034356903114197083,False,0.6642489167616874,0.364895309008013,0.18928164196123148,0.5531018834193774,0.041867799998726696,0.021988900029100478,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,43,main_42_46,original100,100,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0103,0.0,0.0045,751.6176569366676,False,0.7228851197263398,0.1402058305140126,0.0,0.49748743718592964,0.035504500032402575,0.017948900000192225,300,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,43,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,1.0,0.0005,0.0094,0.0015,0.003468842109124082,True,1.0,1.0,1.0,1.0,0.14364449999993667,0.010303600050974637,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,43,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.3419575931487773,True,0.4445687571265678,0.12368127205995302,0.0,0.49748743718592964,0.10157210001489148,0.032076100003905594,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.9680729760547321,0.0045,0.01,0.0005,-4.102580408336336,True,0.9811110604332952,0.9727854578991534,0.9680729760547321,0.9830738641898202,0.37812860001577064,0.010811900021508336,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,devscore_h16_m2_lamO4_lamS4_t0050,0.005,0.8004561003420753,0.0037,0.005,0.0,0.1074917058450907,True,0.9792322690992017,0.9452375496559564,0.928164196123147,0.900500220601296,0.029739499965216964,0.01513899996643886,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,dslite_diag_lA4_lO4_t0075,0.0075,0.09464082098061574,0.0084,0.0074,0.0035,836.0655155181896,True,0.8422094640820982,0.2828857441345405,0.09806157354618016,0.5281252327773417,0.025210499996319413,0.010269500024151057,128,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.507411630558723,0.0066,0.0082,0.0065,0.0011665404025777394,True,0.671181071835804,0.5395645280393662,0.507411630558723,0.7489719431147275,0.1013142000301741,0.0097354999743402,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,proto_idood_standard_lr_t0050,0.005,0.010262257696693273,0.0033,0.0004,0.0045,4.531518807006911,True,0.9362510832383123,0.44284936237051425,0.01596351197263398,0.5021229293560161,0.05967149999924004,0.019097400014288723,198,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,44,main_42_46,original100,100,lr_ref_target0100,0.01,0.9669327251995439,0.0019,0.0098,0.0,-2.4168281315697695,True,0.9955963511972634,0.9750327295349486,0.9828962371721779,0.9591572457498438,1.099231600004714,0.01699969999026507,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,44,main_42_46,original100,100,devscore_h8_m2_lamO4_lamS2_t0075,0.0075,0.10148232611174458,0.002,0.0074,0.0,0.036873846908643246,True,0.9044877993158495,0.6780309661142919,0.5701254275940707,0.6362828968101626,0.03498379996744916,0.020654499996453524,817,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,44,main_42_46,original100,100,dslite_diag_lA4_lO4_t0075,0.0075,0.0,0.0139,0.0,0.007,3363.7405200196495,False,0.9066745153933865,0.3470539041211271,0.0,0.49748743718592964,0.0366914999904111,0.01883559999987483,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,44,main_42_46,original100,100,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,1.0,0.0001,0.0038,0.0,0.0022446100629677683,True,1.0,1.0,1.0,1.0,0.21887229999992996,0.025041599990800023,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_5,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,44,main_42_46,original100,100,proto_idood_standard_direct_t0100,0.01,0.0,0.0162,0.0,0.01,4.473149585842836,False,0.7667688141391106,0.1773538083696518,0.0,0.49748743718592964,0.028542399988509715,0.0308841000078246,300,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,877,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.97002997002997,0.0045,0.01,0.0005,-4.118561382207412,True,0.9826834165834166,0.9750582019196735,0.97002997002997,0.9841615670761399,0.35340439999708906,0.012136899982579052,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,devscore_h8_m1_lamO2_lamS2_t0100,0.01,0.5674325674325674,0.0002,0.0098,0.0,0.01709534582127398,True,0.9793584415584417,0.9157015270843144,0.8351648351648352,0.8718869070627866,0.02086389996111393,0.014027299999725074,529,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.030969030969030968,0.0023,0.0048,0.0005,132.10491226959266,True,0.8320494505494505,0.3161138957739073,0.10589410589410589,0.5239935943453531,0.022462300024926662,0.009428200020920485,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.9660339660339661,0.0054,0.0042,0.0035,0.0011486967500181947,True,0.9961643356643356,0.978696148253693,0.968031968031968,0.9828965004844401,0.16587700002128258,0.0176903999526985,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,42,main_42_46,selected_source_rich_top64,64,proto_idood_standard_lr_t0050,0.005,0.001998001998001998,0.0036,0.0004,0.0045,4.754791661944802,True,0.9371507492507493,0.4739243479392128,0.017982017982017984,0.5005597417657719,0.05887439998332411,0.018745700013823807,198,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,42,main_42_46,original100,100,lr_ref_target0100,0.01,0.9790209790209791,0.0019,0.0098,0.0,-2.3665623121180643,True,0.9975887112887112,0.9819863143858635,0.993006993006993,0.9610841419886647,1.1445531000499614,0.017926300002727658,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,42,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.42657342657342656,0.0158,0.0098,0.008,0.05551806340245782,False,0.8868221778221779,0.6290529554735417,0.2827172827172827,0.5873674064628839,0.04164780001156032,0.021203699987381697,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,42,main_42_46,original100,100,dslite_diag_lA2_lO2_t0100,0.01,0.0,0.0176,0.0,0.01,1754.6752884826642,False,0.9003556443556444,0.35264990637604426,0.0,0.49748743718592964,0.03841909999027848,0.020009599975310266,200,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,42,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,0.998001998001998,0.002,0.0086,0.0,0.00435950121740921,True,0.9979915084915084,0.9980790875272293,0.998001998001998,0.9984688678156015,0.13581280002836138,0.01449899998260662,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,42,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.3419575931487773,True,0.4349057942057942,0.13688555262082278,0.0,0.49748743718592964,0.10257300001103431,0.03336739999940619,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.97002997002997,0.0045,0.01,0.0005,-4.118561382207412,True,0.9826834165834166,0.9750582019196735,0.97002997002997,0.9841615670761399,0.3829122000024654,0.009031200024764985,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.6953046953046953,0.0111,0.01,0.0075,0.06671269050019206,False,0.9694581418581419,0.9042251178980476,0.6873126873126874,0.7965702639069474,0.027919700019992888,0.01844730001175776,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,dslite_linear_lA2_lO4_t0050,0.005,0.030969030969030968,0.0023,0.0048,0.0005,132.10491226959266,True,0.8320494505494505,0.3161138957739073,0.10589410589410589,0.5239935943453531,0.024064700002782047,0.009927799983415753,192,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.9660339660339661,0.0025,0.0046,0.001,0.0011890068192626853,True,0.9956511488511488,0.9785270316981182,0.9660339660339661,0.9829316412230986,0.18147950002457947,0.0174428999889642,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,source_rich_top64,43,main_42_46,selected_source_rich_top64,64,proto_idood_robust_lr_t0075,0.0075,0.01098901098901099,0.0,0.0074,0.0,1.310883405978362,True,0.7478335664335664,0.4830824688390369,0.3176823176823177,0.6173424565384364,0.07747949997428805,0.0334704999695532,198,False,False,False,False,True,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,original100,43,main_42_46,original100,100,lr_ref_target0100,0.01,0.9790209790209791,0.0019,0.0098,0.0,-2.3665623121180643,True,0.9975887112887112,0.9819863143858635,0.993006993006993,0.9610841419886647,1.2064768999698572,0.01537020003888756,101,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,original100,43,main_42_46,original100,100,devscore_h16_m1_lamO2_lamS4_t0100,0.01,0.35764235764235763,0.0163,0.01,0.0075,0.03676708419767441,False,0.6930578421578422,0.47307142646958655,0.3006993006993007,0.5907860983237868,0.04277950001414865,0.02064300002530217,1633,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,original100,43,main_42_46,original100,100,dslite_linear_lA2_lO4_t0050,0.005,0.0,0.0103,0.0,0.0045,748.1167995453077,False,0.7394489010989012,0.1755379666561955,0.0,0.49748743718592964,0.04342130001168698,0.01746659999480471,300,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,original100,43,main_42_46,original100,100,histgb_d2_lr003_l2p0_ood4_sup2_t0100,0.01,1.0,0.0005,0.0094,0.0015,0.003468842109124082,True,1.0,1.0,1.0,1.0,0.1372976999846287,0.011836100020445883,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_PrototypeMargin,original100,43,main_42_46,original100,100,proto_idood_robust_lr_t0075,0.0075,0.0,0.0072,0.0072,0.005,1.3419575931487773,True,0.4349057942057942,0.13688555262082278,0.0,0.49748743718592964,0.09918579994700849,0.02931029995670542,306,False,False,False,False,False,True,True,True,prototype_margin_low_alert_metric,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_LR,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,lr_ref_target0100,0.01,0.97002997002997,0.0045,0.01,0.0005,-4.118561382207412,True,0.9826834165834166,0.9750582019196735,0.97002997002997,0.9841615670761399,0.4361953999614343,0.014997999998740852,65,False,False,False,False,False,True,True,True,weighted_linear_attack_vs_id_ood,reference_equivalent,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DevNetScore,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,devscore_h16_m2_lamO4_lamS4_t0050,0.005,0.3106893106893107,0.0015,0.005,0.001,0.09501928386390011,True,0.9464453546453545,0.8698218815167682,0.8081918081918081,0.784376427592508,0.029297600034624338,0.019527300028130412,1057,False,False,False,False,False,True,True,True,devnet_style_scalar_score_margin_lite_random_hidden_ridge,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_DeepSADLite,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,dslite_diag_lA4_lO4_t0075,0.0075,0.1018981018981019,0.0084,0.0074,0.0035,831.4899208068896,True,0.8593484015984018,0.3477095179017755,0.1068931068931069,0.5311673251371744,0.024061600037384778,0.010245800018310547,128,False,False,False,False,False,True,True,True,deepsad_style_normal_compact_attack_far_lite,model_specific_lite,32,1001,10000
locked_smoke,locked_harder_holdout,holdout_bin_6,issue23_locked_leave_one_bin_local_calibration,LOW_GUARD_HistGB_Conservative,source_rich_top64,44,main_42_46,selected_source_rich_top64,64,histgb_d2_lr005_l2p1_ood4_sup4_t0050,0.005,0.6403596403596403,0.0034,0.0034,0.002,0.0038469124802148528,True,0.874206993006993,0.7779424832545958,0.7682317682317682,0.8395423671805582,0.12677099998109043,0.013388599967584014,60,False,False,False,False,False,True,True,True,conservative_low_alert_weighted_histgb,model_specific_lite,32,1001,10000
