region_id,train_rows,val_rows,radius_quantile,radius,val_distance_mean,val_distance_max,radius_source,uses_final_ood,uses_attack_eval,uses_dev_heavy_query,seed,active_label_budget
attack_heavy,48,16,0.75,4.331150054931641,3.4747819900512695,8.53323745727539,dev_train_val_only,False,False,False,44,64
attack_heavy,48,16,0.9,7.173589706420898,3.4747819900512695,8.53323745727539,dev_train_val_only,False,False,False,44,64
attack_heavy,48,16,0.95,7.747964382171631,3.4747819900512695,8.53323745727539,dev_train_val_only,False,False,False,44,64
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,64
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,64
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,64
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,64
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,64
ood_benign,1500,1500,0.95,2923.783935546875,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,64
attack_medium,96,32,0.75,5.749643802642822,5.109766006469727,13.2317533493042,dev_train_val_only,False,False,False,44,128
attack_medium,96,32,0.9,7.291316509246826,5.109766006469727,13.2317533493042,dev_train_val_only,False,False,False,44,128
attack_medium,96,32,0.95,7.840913772583008,5.109766006469727,13.2317533493042,dev_train_val_only,False,False,False,44,128
attack_heavy,96,32,0.75,2.2559988498687744,2.5695018768310547,19.927709579467773,dev_train_val_only,False,False,False,44,128
attack_heavy,96,32,0.9,4.722489833831787,2.5695018768310547,19.927709579467773,dev_train_val_only,False,False,False,44,128
attack_heavy,96,32,0.95,5.213807106018066,2.5695018768310547,19.927709579467773,dev_train_val_only,False,False,False,44,128
id_benign,2400,600,0.75,1.1595842838287354,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,128
id_benign,2400,600,0.9,1.807188868522644,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,128
id_benign,2400,600,0.95,2.1533219814300537,0.6724974513053894,3.6277010440826416,dev_train_val_only,False,False,False,44,128
ood_benign,1500,1500,0.75,36.56789016723633,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,128
ood_benign,1500,1500,0.9,150.1205291748047,732.1731567382812,49496.4375,dev_train_val_only,False,False,False,44,128
