evaluation_role,dataset,holdout,method,baseline_category,run_priority,seed_group,n_seeds,roc_auc_mean,pr_auc_mean,pauc_fpr_1pct_mean,tpr_at_fpr_1pct_mean,attack_high_detection_mean,attack_high_detection_std,attack_high_detection_min,attack_high_detection_max,final_ood_high_alarm_mean,final_ood_high_alarm_max,feasible_rate,threshold_mean,feature_input,feature_dim,uses_attack_supports,support_count,selected_config,train_time_mean,inference_time_mean,parameter_count_mean,provenance_clean_rate
locked,locked_harder_holdout,holdout_bin_5,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9955963511972634,0.9750327295349486,0.9591572457498438,0.9828962371721779,0.9669327251995439,0.0,0.9669327251995439,0.9669327251995439,0.0019,0.0019,1.0,-2.4168281315697695,original100,100,True,32,fixed_lr,1.2834522199817002,0.021855100011453032,101.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9955963511972634,0.9750327295349486,0.9591572457498438,0.9828962371721779,0.9669327251995439,0.0,0.9669327251995439,0.9669327251995439,0.0019,0.0019,1.0,-2.4168281315697695,original100,100,True,32,fixed_lr,1.271358119987417,0.021223199984524398,101.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9710210946408211,0.9684459575495559,0.9742555422494457,0.9669327251995439,0.9680729760547321,0.0,0.9680729760547321,0.9680729760547321,0.0169,0.0169,0.0,-2.7649186566996478,selected_source_rich_top32,32,True,32,fixed_lr,0.20533784000435845,0.008288400014862418,33.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9710210946408211,0.9684459575495559,0.9742555422494457,0.9669327251995439,0.9680729760547321,0.0,0.9680729760547321,0.9680729760547321,0.0169,0.0169,0.0,-2.7649186566996478,selected_source_rich_top32,32,True,32,fixed_lr,0.17662735999329016,0.006693760002963245,33.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,heldout_47_51,5,0.9811110604332953,0.9727854578991535,0.9830738641898202,0.9680729760547321,0.9680729760547321,0.0,0.9680729760547321,0.9680729760547321,0.0045,0.0045,1.0,-4.102580408336336,selected_source_rich_top64,64,True,32,fixed_lr,0.4554048000019975,0.012977260013576597,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_42_46,5,0.9811110604332953,0.9727854578991535,0.9830738641898202,0.9680729760547321,0.9680729760547321,0.0,0.9680729760547321,0.9680729760547321,0.0045,0.0045,1.0,-4.102580408336336,selected_source_rich_top64,64,True,32,fixed_lr,0.36718572000972927,0.014051499997731299,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M3_top64_no_guard_LR,component_ablation,required,heldout_47_51,5,0.9267826681870013,0.41135281277860847,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082,1.0,52.19129488107835,selected_source_rich_top64,64,True,32,fixed_lr,0.13175988000584765,0.013843900011852383,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M3_top64_no_guard_LR,component_ablation,required,main_42_46,5,0.9267826681870013,0.41135281277860847,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082,1.0,52.19129488107835,selected_source_rich_top64,64,True,32,fixed_lr,0.1371833199984394,0.012818760005757213,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M4_top64_random32_fixed_guard_LR,component_ablation,required,heldout_47_51,5,0.9842749372862029,0.9742378106308198,0.9782447012714657,0.9623717217787913,0.9573546180159636,0.010592678825535776,0.9395667046750285,0.9680729760547321,0.00414,0.0088,1.0,-4.220198167696037,selected_source_rich_top64,64,True,32,fixed_lr,0.3955960999825038,0.012034839985426515,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M4_top64_random32_fixed_guard_LR,component_ablation,required,main_42_46,5,0.9898959863169898,0.9823881468389685,0.9834680815709105,0.9721778791334094,0.96442417331813,0.008956596071450626,0.9498289623717218,0.9726339794754846,0.0029,0.0072,1.0,-3.1998973439229745,selected_source_rich_top64,64,True,32,fixed_lr,0.513219339994248,0.013526260026264936,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M5_Isolation_Forest_top64,unsupervised_anomaly,required,heldout_47_51,5,0.945304196123147,0.41909890452013254,0.4983847401202134,0.0036488027366020524,0.020068415051311288,0.019759596540188096,0.0034207525655644243,0.053591790193842644,0.01464,0.0171,0.0,0.6166781275310298,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.18265726001700386,0.10111465998925269,100.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M5_Isolation_Forest_top64,unsupervised_anomaly,required,main_42_46,5,0.9485417787913342,0.4378356888476874,0.49967855239710524,0.01345496009122007,0.03238312428734321,0.013697255982162143,0.009122006841505131,0.04104903078677309,0.01454,0.0162,0.0,0.6141415207227441,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.17806944000767544,0.10021054000826553,100.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M6_OC_SVM_top64,unsupervised_anomaly,required,heldout_47_51,5,0.42898942987457234,0.19464361403391853,0.5460013866367184,0.12953249714937287,0.09783352337514253,0.13608787669780642,0.0,0.2919042189281642,0.0063,0.0083,1.0,-36.373656934864,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.029230800003279,0.009249300009105354,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M6_OC_SVM_top64,unsupervised_anomaly,required,main_42_46,5,0.2333848574686431,0.055990343285728786,0.5004360456787931,0.010034207525655644,0.005473204104903079,0.009381985145142173,0.0,0.021664766248574687,0.0048000000000000004,0.0116,0.8,-33.85520757851346,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.02860194002278149,0.01014266002457589,65.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M7_HistGB_shallow_top64,nonlinear_tabular,required,heldout_47_51,5,0.9661680501710377,0.9126534522759112,0.9233441040832616,0.8946408209806158,0.8935005701254276,0.1654770761352722,0.5974914481185861,0.9680729760547321,0.00544,0.0081,1.0,0.0005427872046633734,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.19822770000901074,0.02059543998911977,50.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M7_HistGB_shallow_top64,nonlinear_tabular,required,main_42_46,5,0.9919394868871152,0.9679018106949359,0.9642276376179645,0.958950969213227,0.958950969213227,0.019148067986028115,0.9247434435575826,0.9680729760547321,0.00694,0.0076,1.0,0.00040371580149702236,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.21661405999911948,0.02114896000130102,50.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,heldout_47_51,5,0.9873733865450397,0.9757881115743607,0.9714066340826137,0.9673888255416191,0.9657924743443557,0.0011402508551881275,0.9646522234891676,0.9669327251995439,0.0060999999999999995,0.0076,1.0,0.004367089413350922,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.4898415000294336,0.012093960004858673,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,main_42_46,5,0.986267023945268,0.9752049745766677,0.9735966033130303,0.9667046750285063,0.9655644241733181,0.0031640677139136903,0.9600912200684151,0.9680729760547321,0.00652,0.0083,1.0,0.0041041788560571375,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.4531482400139795,0.01299745999276638,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,heldout_47_51,5,0.8264618472063854,0.22511391745029927,0.5040069217237843,0.042873432155074116,0.04720638540478905,0.018867620334661855,0.03876852907639681,0.08095781071835804,0.01168,0.0124,0.0,503.3730179199212,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.023427060013636945,0.013471360004041344,128.0,1.0
locked,locked_harder_holdout,holdout_bin_5,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,main_42_46,5,0.8263296693272519,0.23004843944629302,0.5086000126057884,0.05792474344355758,0.06408209806157354,0.02310802124024076,0.03876852907639681,0.08095781071835804,0.012039999999999999,0.0124,0.0,586.5399887420651,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.020370199985336512,0.011698659998364747,128.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.979020979020979,0.0,0.9790209790209791,0.9790209790209791,0.0019,0.0019,1.0,-2.3665623121180643,original100,100,True,32,fixed_lr,1.1295933199930004,0.019464000000152738,101.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9975887112887112,0.9819863143858635,0.9610841419886647,0.993006993006993,0.979020979020979,0.0,0.9790209790209791,0.9790209790209791,0.0019,0.0019,1.0,-2.3665623121180643,original100,100,True,32,fixed_lr,1.302933460008353,0.01893264000536874,101.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0,0.97002997002997,0.97002997002997,0.0184,0.0184,0.0,-2.9855315406396192,selected_source_rich_top32,32,True,32,fixed_lr,0.1342530200141482,0.006075539998710156,33.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9701308691308693,0.9706916609448193,0.9755520861048499,0.97002997002997,0.97002997002997,0.0,0.97002997002997,0.97002997002997,0.0184,0.0184,0.0,-2.9855315406396192,selected_source_rich_top32,32,True,32,fixed_lr,0.18761340000201016,0.00885508001083508,33.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,heldout_47_51,5,0.9826834165834166,0.9750582019196734,0.9841615670761399,0.97002997002997,0.97002997002997,0.0,0.97002997002997,0.97002997002997,0.0045,0.0045,1.0,-4.118561382207412,selected_source_rich_top64,64,True,32,fixed_lr,0.3567653400008567,0.010519640019629151,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_42_46,5,0.9826834165834166,0.9750582019196734,0.9841615670761399,0.97002997002997,0.97002997002997,0.0,0.97002997002997,0.97002997002997,0.0045,0.0045,1.0,-4.118561382207412,selected_source_rich_top64,64,True,32,fixed_lr,0.44407725998898967,0.012125279998872428,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M3_top64_no_guard_LR,component_ablation,required,heldout_47_51,5,0.931433166833167,0.450917408095004,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082,1.0,52.262188785100285,selected_source_rich_top64,64,True,32,fixed_lr,0.12199107998749241,0.011558240011800081,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M3_top64_no_guard_LR,component_ablation,required,main_42_46,5,0.931433166833167,0.450917408095004,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0082,0.0082,1.0,52.262188785100285,selected_source_rich_top64,64,True,32,fixed_lr,0.1449599800282158,0.012350640003569424,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M4_top64_random32_fixed_guard_LR,component_ablation,required,heldout_47_51,5,0.9923365034965034,0.986148233129334,0.9862991280076707,0.9762237762237762,0.9710289710289711,0.013458734850457016,0.9590409590409591,0.987012987012987,0.0028799999999999997,0.0059,1.0,-4.346557473900747,selected_source_rich_top64,64,True,32,fixed_lr,0.3900200400035828,0.01221618001582101,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M4_top64_random32_fixed_guard_LR,component_ablation,required,main_42_46,5,0.9883188411588412,0.9788695662256213,0.9801665671012405,0.9686313686313686,0.9640359640359641,0.007960727997257411,0.952047952047952,0.971028971028971,0.0034000000000000002,0.007,1.0,-3.931834528739394,selected_source_rich_top64,64,True,32,fixed_lr,0.4217748799943365,0.014787599991541356,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M5_Isolation_Forest_top64,unsupervised_anomaly,required,heldout_47_51,5,0.9446271528471529,0.45604732925861147,0.49886395012023155,0.01818181818181818,0.06013986013986015,0.06702768149888284,0.011988011988011988,0.17682317682317683,0.014960000000000001,0.0169,0.0,0.6103552252031017,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.19096339999232442,0.09980041998205706,100.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M5_Isolation_Forest_top64,unsupervised_anomaly,required,main_42_46,5,0.9545914885114886,0.5129385761750471,0.5077927098027601,0.05134865134865135,0.09950049950049951,0.09184997945633422,0.015984015984015984,0.24075924075924077,0.016059999999999998,0.0172,0.0,0.6093072454468174,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.21772311999229715,0.1094476999831386,100.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M6_OC_SVM_top64,unsupervised_anomaly,required,heldout_47_51,5,0.4771316683316683,0.25136169374045736,0.5602397602397602,0.1758241758241758,0.0957042957042957,0.1283442209437637,0.0,0.25674325674325676,0.00506,0.0095,1.0,-35.077466943201536,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.030345040000975133,0.009431059984490276,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M6_OC_SVM_top64,unsupervised_anomaly,required,main_42_46,5,0.29468261738261736,0.07184710383999139,0.5014221958945577,0.01138861138861139,0.007392607392607392,0.009828870230768305,0.0,0.023976023976023976,0.00552,0.0119,0.8,-33.85779351114129,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.03186863999580965,0.008849780005402864,65.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M7_HistGB_shallow_top64,nonlinear_tabular,required,heldout_47_51,5,0.9653742857142857,0.9151633547074421,0.9233514031388015,0.8963036963036963,0.8953046953046954,0.1648660401562287,0.6003996003996004,0.97002997002997,0.00564,0.0081,1.0,0.0005860333153656926,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.17644717999501153,0.020618440012913197,50.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M7_HistGB_shallow_top64,nonlinear_tabular,required,main_42_46,5,0.9896197602397603,0.9671403092501036,0.9632744140281829,0.9564435564435565,0.9562437562437562,0.028082413846447524,0.906093906093906,0.97002997002997,0.006900000000000001,0.0076,1.0,0.00040232324929161486,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.20545952001120896,0.020430020021740346,50.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,heldout_47_51,5,0.9912613586413587,0.9822858865354742,0.9747137284825726,0.9688311688311689,0.9678321678321679,0.004964944511404226,0.9590409590409591,0.971028971028971,0.0072,0.0101,0.8,0.0042556485781097084,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.3345672599854879,0.011549500003457069,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,main_42_46,5,0.9912815384615385,0.9823299796468538,0.9731514716439339,0.9668331668331668,0.9646353646353646,0.0038432335787555102,0.9590409590409591,0.9690309690309691,0.0071,0.0104,0.8,0.0037171921386034206,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.431776460004039,0.012498719990253449,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,heldout_47_51,5,0.8433684115884116,0.27686093735807865,0.5044724120101005,0.04375624375624376,0.05514485514485514,0.016083605832166323,0.04795204795204795,0.08391608391608392,0.01162,0.0125,0.0,517.9505862121563,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.019836679997388272,0.011285219993442296,128.0,1.0
locked,locked_harder_holdout,holdout_bin_6,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,main_42_46,5,0.8433045554445554,0.27995331300413745,0.507360980727815,0.05154845154845156,0.06233766233766234,0.019698313756429553,0.04795204795204795,0.08391608391608392,0.01184,0.0125,0.0,560.8722176132187,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.023166879976633935,0.01179851999040693,128.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.0,0.9973707274320771,0.9973707274320771,0.002,0.002,1.0,-2.3126683191097466,original100,100,True,32,fixed_lr,1.0153733600047417,0.018758039991371333,101.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9995863277826468,0.9929562665632116,0.9792124513892864,1.0,0.9973707274320771,0.0,0.9973707274320771,0.9973707274320771,0.002,0.002,1.0,-2.3126683191097466,original100,100,True,32,fixed_lr,0.9911924400017597,0.01875105999642983,101.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9781858019281333,0.9802870397914993,0.9888002677718127,0.9780893952673095,0.9780893952673095,0.0,0.9780893952673094,0.9780893952673094,0.0168,0.0168,0.0,-2.8243662522618793,selected_source_rich_top32,32,True,32,fixed_lr,0.14686134000075982,0.006664019997697323,33.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9781858019281333,0.9802870397914993,0.9888002677718127,0.9780893952673095,0.9780893952673095,0.0,0.9780893952673094,0.9780893952673094,0.0168,0.0168,0.0,-2.8243662522618793,selected_source_rich_top32,32,True,32,fixed_lr,0.14263249998912214,0.006569119985215366,33.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,heldout_47_51,5,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673095,0.9780893952673095,0.0,0.9780893952673094,0.9780893952673094,0.0041,0.0041,1.0,-4.067457114802276,selected_source_rich_top64,64,True,32,fixed_lr,0.42255278000375257,0.012204019981436432,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_42_46,5,0.9819418054338301,0.9804776193977849,0.9873292844591053,0.9780893952673095,0.9780893952673095,0.0,0.9780893952673094,0.9780893952673094,0.0041,0.0041,1.0,-4.067457114802276,selected_source_rich_top64,64,True,32,fixed_lr,0.39189385999925436,0.012209099996834994,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,component_ablation,required,heldout_47_51,5,0.9433900964066609,0.5129007480695674,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0079,0.0079,1.0,71.18712401964892,selected_source_rich_top64,64,True,32,fixed_lr,0.14660425998736173,0.01260058000916615,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M3_top64_no_guard_LR,component_ablation,required,main_42_46,5,0.9433900964066609,0.5129007480695674,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0079,0.0079,1.0,71.18712401964892,selected_source_rich_top64,64,True,32,fixed_lr,0.1313987400033511,0.011540819983929395,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,component_ablation,required,heldout_47_51,5,0.9912911481156879,0.9870224054087855,0.9889350345064498,0.9815950920245399,0.9780893952673095,0.011376647664984372,0.9666958808063103,0.9964943032427696,0.0038199999999999996,0.0103,0.8,-4.18325865659215,selected_source_rich_top64,64,True,32,fixed_lr,0.3828970000031404,0.013705380004830658,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M4_top64_random32_fixed_guard_LR,component_ablation,required,main_42_46,5,0.9941758457493428,0.9900406933192902,0.9884259157311537,0.9817703768624014,0.9777388255915863,0.014932683954765269,0.9623137598597721,0.9947414548641542,0.0028799999999999997,0.0048,1.0,-2.852504020633036,selected_source_rich_top64,64,True,32,fixed_lr,0.4222093200078234,0.011254140001256019,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M5_Isolation_Forest_top64,unsupervised_anomaly,required,heldout_47_51,5,0.9520412971078003,0.5166567977412113,0.5035792459228658,0.025241016652059595,0.06625766871165643,0.08485171296663224,0.0035056967572304996,0.2042068361086766,0.014119999999999999,0.0178,0.0,0.615530966395799,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.18177947998046876,0.09852979999268427,100.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M5_Isolation_Forest_top64,unsupervised_anomaly,required,main_42_46,5,0.9518530937773881,0.5131735904132337,0.5052440114683849,0.03260297984224365,0.05118317265556529,0.04391576127192305,0.0,0.11042944785276074,0.01266,0.014,0.0,0.6111616077189125,selected_source_rich_top64_frozen_main_protocol,64,False,0,iforest_n100_auto,0.17292287999298422,0.09502952001057566,100.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M6_OC_SVM_top64,unsupervised_anomaly,required,heldout_47_51,5,0.4327453461875548,0.2511037344699,0.5526915911723385,0.15267309377738825,0.006310254163014899,0.013625507301241029,0.0,0.03067484662576687,0.0081,0.0156,0.6,-32.866957563027306,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.027208139991853387,0.008772940002381801,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M6_OC_SVM_top64,unsupervised_anomaly,required,main_42_46,5,0.16935642418930763,0.06433324326307759,0.49875230666919174,0.004907975460122699,0.0021034180543382996,0.00228543467316482,0.0,0.0052585451358457495,0.00712,0.0116,0.8,-33.737743759499565,selected_source_rich_top64_frozen_main_protocol,64,False,0,sgd_ocsvm_nu001,0.026703320001251994,0.008937759988475591,65.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,nonlinear_tabular,required,heldout_47_51,5,0.9972662401402278,0.985859349119903,0.9874341030304897,0.9780893952673095,0.9780893952673095,0.0,0.9780893952673094,0.9780893952673094,0.00786,0.0123,0.6,0.0008219563019869881,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.19547000001184642,0.02212423998862505,50.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M7_HistGB_shallow_top64,nonlinear_tabular,required,main_42_46,5,0.9972166170026293,0.9854564900325238,0.9838329423217441,0.9766871165644172,0.9714285714285715,0.014894054889569167,0.9447852760736196,0.9780893952673094,0.00458,0.0114,0.8,0.000745558287044118,selected_source_rich_top64,64,True,32,histgb_depth2_iter50_lr005;histgb_depth3_iter50_lr005,0.18729593998286873,0.020689740008674563,50.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,heldout_47_51,5,0.99239819456617,0.9834625119969932,0.9678418384648925,0.9721297107800175,0.9665205959684486,0.00516272619632708,0.9605609114811569,0.971954425942156,0.0063,0.0072,1.0,0.0042869734195526725,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.3106242999900133,0.010990200017113238,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M8_DevNet_like_MLP_top64,fewshot_anomaly,required,main_42_46,5,0.991917458369851,0.9809628905692721,0.960138113882295,0.9621384750219105,0.9517966695880806,0.017230151841662985,0.9272567922874672,0.9693251533742331,0.00682,0.0091,1.0,0.00451134573422605,selected_source_rich_top64,64,True,32,mlp_h16_alpha001,1.236358379991725,0.010664579994045197,1057.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,heldout_47_51,5,0.8842731288343559,0.3595932645794345,0.49934334247926754,0.015074496056091149,0.0035056967572304996,0.0,0.0035056967572304996,0.0035056967572304996,0.00606,0.0063,1.0,839.2908779540976,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.020009120018221437,0.014345400000456721,128.0,1.0
locked,locked_harder_holdout,holdout_bin_7,M9_DeepSAD_like_center_top64,semisupervised_anomaly,required,main_42_46,5,0.8842731288343559,0.3595932645794345,0.49934334247926754,0.015074496056091149,0.0035056967572304996,0.0,0.0035056967572304996,0.0035056967572304996,0.00606,0.0063,1.0,839.2908779540976,selected_source_rich_top64,64,True,32,center_lambda1;center_lambda2,0.01881956000579521,0.011106579995248467,128.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.9788201877934272,0.8354472517504575,0.8670700922452639,0.8661971830985916,0.8356807511737088,0.0,0.8356807511737089,0.8356807511737089,0.0053,0.0053,1.0,-3.022682424935188,original100,100,True,32,fixed_lr,0.8622819199925289,0.016926239989697934,101.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M0_V1_original100_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.9788201877934272,0.8354472517504575,0.8670700922452639,0.8661971830985916,0.8356807511737088,0.0,0.8356807511737089,0.8356807511737089,0.0053,0.0053,1.0,-3.022682424935188,original100,100,True,32,fixed_lr,0.8992009000037797,0.0152989000082016,101.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,heldout_47_51,5,0.8826537558685444,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0,0.7934272300469484,0.7934272300469484,0.0155,0.0155,0.0,-3.0569668455981613,selected_source_rich_top32,32,True,32,fixed_lr,0.12756959999678658,0.005818620009813457,33.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M1_V2_top32_fixed_guard_LR,existing_detector_baseline,required,main_42_46,5,0.8826537558685444,0.8139233013981257,0.8931512020194872,0.7934272300469484,0.7934272300469484,0.0,0.7934272300469484,0.7934272300469484,0.0155,0.0155,0.0,-3.0569668455981613,selected_source_rich_top32,32,True,32,fixed_lr,0.13270415998995305,0.005909680004697293,33.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,heldout_47_51,5,0.964706103286385,0.9108114779702291,0.9369853964658976,0.8896713615023474,0.8826291079812206,0.0,0.8826291079812206,0.8826291079812206,0.0042,0.0042,1.0,-4.423520833673828,selected_source_rich_top64,64,True,32,fixed_lr,0.3319919200032018,0.010258520010393114,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M2_Enhanced_LOW_GUARD_top64_fixed_guard_LR,main_method,required,main_42_46,5,0.964706103286385,0.9108114779702291,0.9369853964658976,0.8896713615023474,0.8826291079812206,0.0,0.8826291079812206,0.8826291079812206,0.0042,0.0042,1.0,-4.423520833673828,selected_source_rich_top64,64,True,32,fixed_lr,0.35200684000737964,0.011392680008430033,65.0,1.0
locked,locked_harder_holdout,holdout_bin_8,M3_top64_no_guard_LR,component_ablation,required,heldout_47_51,5,0.8137448356807513,0.11591321703244453,0.4974874371859296,0.0,0.0,0.0,0.0,0.0,0.0083,0.0083,1.0,41.3226637976937,selected_source_rich_top64,64,True,32,fixed_lr,0.11863630000734701,0.010498720000032335,65.0,1.0
