job_index,job_label,weighting,role,source_group,device,hard_rows,role_rows,hard_share_within_role,temporal_attack_score_mean,temporal_ood_risk_mean,attack_score_mean,ood_risk_mean,d_attack_outer_min_mean,d_benign_core_min_mean
1,medium_ratio_seed42,medium_mass_ratio_recalibrated,ood_stress,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1,149545,229900,0.6504784688995215,0.9998206696579219,0.0001793303420781189,0.9189553079653847,0.017636765168161813,0.13058389723300934,1.2242810726165771
1,medium_ratio_seed42,medium_mass_ratio_recalibrated,ood_stress,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79700,229900,0.3466724662896912,0.9998206696579219,0.00017933034207811882,0.9190094628656368,0.017638169382092388,0.13063585758209229,1.1953940391540527
1,medium_ratio_seed42,medium_mass_ratio_recalibrated,sealed_final_ood,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,99636,154900,0.6432278889606198,0.9998206696579219,0.00017933034207811885,0.951266011903667,0.016750398445059145,0.13368822634220123,1.2327215671539307
1,medium_ratio_seed42,medium_mass_ratio_recalibrated,sealed_final_ood,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,54834,154900,0.35399612653324725,0.9998206696579218,0.00017933034207811885,0.9513927272719529,0.01717929507735716,0.13005022704601288,1.2523016929626465
6,strict_weight4_seed42,strict_frozen_weight4,ood_stress,processed/iotsim-stream-consumer-1.csv,iotsim-stream-consumer-1,102374,229900,0.4452979556328839,0.9998206696579218,0.00017933034207811885,0.8313633415053739,0.07179320982843018,0.12996959686279297,1.2219445705413818
6,strict_weight4_seed42,strict_frozen_weight4,ood_stress,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,54645,229900,0.23769030013049153,0.9998206696579218,0.00017933034207811885,0.8315537950757712,0.07172336169550803,0.13002531230449677,1.1819630861282349
6,strict_weight4_seed42,strict_frozen_weight4,sealed_final_ood,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,99552,154900,0.6426856036152356,0.9998206696579218,0.00017933034207811885,0.9961105126782016,0.011102438655913637,0.13362205028533936,1.2335724830627441
6,strict_weight4_seed42,strict_frozen_weight4,sealed_final_ood,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,54823,154900,0.3539251129761136,0.9998206696579218,0.00017933034207811885,0.9961111176613657,0.011102438655913639,0.13004064559936523,1.2525007724761963
