model,id_q50,id_q99,ood_q50,ood_q99,attack_q50,attack_q99
isolation_forest,0.3514578435647977,0.37703942909349697,0.12908801999375807,0.35815791836694943,0.3030859702784504,0.3537620020327927
oneclass_svm,4.418273180886537,8.234184752038027,0.020113844746411758,7.1614686969639925,4.088827057178932,6.412607897200909
