protocol,fold,bundle,candidate,causal,feature_dim,train_rows,train_sources,train_attack_families,test_rows,test_attack_rows,test_benign_rows,test_sources,test_attack_families,auroc,average_precision,attack_score_mean,benign_score_mean,score_margin,inner_oof_status,threshold_status,threshold,model_seed,outer_attack_recall,outer_benign_fpr,outer_worst_attack_family_recall
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-combined-cycle-10.csv,CompactProcess69,True,True,69,6744,6,8,1927,33,1894,2,2,0.9999360020479344,0.9965367965367965,0.9499907272786766,0.010210449737663859,0.9397802775410128,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.006954130924234538,254009799,1.0,1.0,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-combined-cycle-10.csv,CompactProcess69_history_permuted,False,False,69,6744,6,8,1927,33,1894,2,2,1.0,1.0,0.9893277557164513,0.00966514440746077,0.9796626113089905,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.00987050715771079,1948598076,1.0,0.017423442449841606,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-combined-cycle-10.csv,C1_207_upper_bound,True,True,207,6744,6,8,1927,33,1894,2,2,1.0,1.0,0.9908703672415469,0.00910449005642778,0.9817658771851191,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009030105852765823,678362048,1.0,0.02903907074973601,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-ip-camera-museum-1.csv,TGN9_exact,True,True,9,6562,6,8,2109,215,1894,2,8,1.0,1.0,0.9629141413787077,0.00991906967688398,0.9529950717018237,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009030860426322446,1374869576,1.0,0.191129883843717,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-ip-camera-museum-1.csv,Current20,True,True,20,6562,6,8,2109,215,1894,2,8,0.9995727020456275,0.9964131961410116,0.9209052243538715,0.010515803711782097,0.9103894206420894,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.007824026204059375,2131101688,1.0,1.0,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-ip-camera-museum-1.csv,CompactProcess69,True,True,69,6562,6,8,2109,215,1894,2,8,0.9988998305542595,0.9855216686645364,0.9158022813473722,0.010072269773551605,0.9057300115738206,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009031398381030852,268416663,1.0,0.03273495248152059,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-ip-camera-museum-1.csv,CompactProcess69_history_permuted,False,False,69,6562,6,8,2109,215,1894,2,8,0.9989329829817539,0.984157127007294,0.9302456045173598,0.009566420719010597,0.9206791837983492,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009031398381030852,808970941,1.0,0.03273495248152059,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-4.csv|attack=processed/iotsim-ip-camera-museum-1.csv,C1_207_upper_bound,True,True,207,6562,6,8,2109,215,1894,2,8,0.9903931632327301,0.9832919823127901,0.9726680909442024,0.009084968885745885,0.9635831220584565,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009030633431654493,1476468545,1.0,1.0,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-5.csv|attack=processed/iotsim-city-power-1.csv,TGN9_exact,True,True,9,6640,6,10,2031,137,1894,2,6,1.0,1.0,0.9864252144610179,0.009273113302388182,0.9771521011586297,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.009032691555793526,818548518,1.0,0.21488912354804646,1.0
unseen_source_pair,benign=processed/iotsim-combined-cycle-tls-5.csv|attack=processed/iotsim-city-power-1.csv,Current20,True,True,20,6640,6,10,2031,137,1894,2,6,1.0,1.0,0.970185574885227,0.009034156178186283,0.9611514187070408,INNER_SOURCE_OOF_COMPLETE,SELECTED_FROM_INNER_SOURCE_OOF,0.003294902343876972,1287965241,1.0,1.0,1.0
