candidate,protocol,held_value,role,attack_family,rows,sources,hard_recall,ci_low,ci_high,ci_cluster_unit,ci_clusters,review_rate,seed
M0,strict_leave,domotic-monitor,future_query,Reporting,3,1,1.0,1.0,1.0,episode,3,0.0,27
M0,strict_leave,domotic-monitor,future_query,TCP Scan,392,1,1.0,1.0,1.0,episode,33,0.0,27
M0,strict_leave,domotic-monitor,future_query,Telnet Brute Force,392,1,1.0,1.0,1.0,episode,26,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,C&C Communication,3,1,1.0,1.0,1.0,episode,3,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,File Download,39,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Ingress Tool Transfer,120,1,0.9833333333333333,0.9491525423728814,1.0,episode,14,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Merlin ICMP Flooding,320,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Merlin TCP Flooding,392,1,0.9974489795918368,0.9945454545454545,1.0,episode,4,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Merlin UDP Flooding,163,1,0.9754601226993865,0.9634146341463414,0.9876543209876543,episode,2,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Mirai GRE Flooding,392,1,1.0,,,unavailable,1,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Mirai TCP Flooding,392,1,0.9974489795918368,0.9946808510638298,1.0,episode,2,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Mirai UDP Flooding,392,1,0.9974489795918368,,,unavailable,1,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Reporting,3,1,1.0,1.0,1.0,episode,3,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,TCP Scan,392,1,0.9948979591836735,0.9842472629168366,1.0,episode,33,0.0,27
M1-Random,strict_leave,domotic-monitor,future_query,Telnet Brute Force,392,1,0.9489795918367347,0.910479396138809,0.9792765219251991,episode,26,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,C&C Communication,3,1,1.0,1.0,1.0,episode,3,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,File Download,39,1,0.9230769230769231,0.8636363636363636,1.0,episode,2,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Ingress Tool Transfer,120,1,0.8166666666666667,0.7328227823111345,0.8823529411764706,episode,14,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Merlin ICMP Flooding,320,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Merlin TCP Flooding,392,1,0.9974489795918368,0.9846153846153847,1.0,episode,4,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Merlin UDP Flooding,163,1,0.754601226993865,0.7073170731707317,0.8024691358024691,episode,2,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Mirai GRE Flooding,392,1,0.9974489795918368,,,unavailable,1,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Mirai TCP Flooding,392,1,0.9974489795918368,0.9946808510638298,1.0,episode,2,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Mirai UDP Flooding,392,1,1.0,,,unavailable,1,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Reporting,3,1,0.6666666666666666,0.0,1.0,episode,3,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,TCP Scan,392,1,0.9107142857142857,0.850362523908037,0.9528243543602191,episode,33,0.0,27
M1-SSL,strict_leave,domotic-monitor,future_query,Telnet Brute Force,392,1,0.8724489795918368,0.8327710013771394,0.9077807046597802,episode,26,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,C&C Communication,3,1,1.0,1.0,1.0,episode,3,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,File Download,39,1,0.9230769230769231,0.8636363636363636,1.0,episode,2,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Ingress Tool Transfer,120,1,0.8166666666666667,0.75,0.8715655139967067,episode,14,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Merlin ICMP Flooding,320,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Merlin TCP Flooding,392,1,1.0,1.0,1.0,episode,4,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Merlin UDP Flooding,163,1,0.7423312883435583,0.7073170731707317,0.7777777777777778,episode,2,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Mirai GRE Flooding,392,1,1.0,,,unavailable,1,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Mirai TCP Flooding,392,1,0.9974489795918368,0.9946808510638298,1.0,episode,2,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Mirai UDP Flooding,392,1,1.0,,,unavailable,1,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Reporting,3,1,0.6666666666666666,0.0,1.0,episode,3,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,TCP Scan,392,1,0.923469387755102,0.8663066815100491,0.9604181077075099,episode,33,0.0,27
TGN-only,strict_leave,domotic-monitor,future_query,Telnet Brute Force,392,1,0.8724489795918368,0.8342268246304887,0.9064915021514909,episode,26,0.0,27
M0,strict_leave,combined-cycle,future_query,C&C Communication,2,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,future_query,CoAP Amplification,320,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,future_query,Merlin C&C Communication,264,1,1.0,1.0,1.0,episode,92,0.0,27
M0,strict_leave,combined-cycle,future_query,Merlin ICMP Flooding,241,1,1.0,1.0,1.0,episode,3,0.0,27
M0,strict_leave,combined-cycle,future_query,Merlin TCP Flooding,319,1,1.0,1.0,1.0,episode,4,0.0,27
M0,strict_leave,combined-cycle,future_query,Merlin UDP Flooding,133,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,future_query,Mirai C&C Communication,9,1,1.0,1.0,1.0,episode,9,0.0,27
M0,strict_leave,combined-cycle,future_query,Mirai GRE Flooding,320,1,1.0,,,unavailable,1,0.0,27
M0,strict_leave,combined-cycle,future_query,Mirai TCP Flooding,319,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,future_query,Mirai UDP Flooding,319,1,1.0,,,unavailable,1,0.0,27
M0,strict_leave,combined-cycle,future_query,Reporting,2,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,future_query,TCP Scan,319,1,1.0,1.0,1.0,episode,33,0.0,27
M0,strict_leave,combined-cycle,future_query,Telnet Brute Force,320,1,1.0,1.0,1.0,episode,26,0.0,27
M0,strict_leave,combined-cycle,future_query,UDP Scan,113,1,1.0,1.0,1.0,episode,60,0.0,27
M0,strict_leave,combined-cycle,same_file_query,File Download,105,1,1.0,1.0,1.0,episode,2,0.0,27
M0,strict_leave,combined-cycle,same_file_query,Ingress Tool Transfer,2381,1,0.989920201595968,0.9805911384548187,0.9971044394419079,episode,12,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,C&C Communication,2,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,CoAP Amplification,320,1,0.996875,0.9937106918238994,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Merlin C&C Communication,264,1,0.8977272727272727,0.7831194342587742,0.9514209184042077,episode,92,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Merlin ICMP Flooding,241,1,1.0,1.0,1.0,episode,3,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Merlin TCP Flooding,319,1,1.0,1.0,1.0,episode,4,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Merlin UDP Flooding,133,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Mirai C&C Communication,9,1,1.0,1.0,1.0,episode,9,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Mirai GRE Flooding,320,1,1.0,,,unavailable,1,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Mirai TCP Flooding,319,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Mirai UDP Flooding,319,1,1.0,,,unavailable,1,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Reporting,2,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,TCP Scan,319,1,0.9843260188087775,0.9587575450029379,0.9976549612993275,episode,33,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,Telnet Brute Force,320,1,0.89375,0.8315780041501604,0.9373432033277977,episode,26,0.0,27
M1-Random,strict_leave,combined-cycle,future_query,UDP Scan,113,1,0.40707964601769914,0.3152895752895753,0.4958694483639051,episode,60,0.0,27
M1-Random,strict_leave,combined-cycle,same_file_query,File Download,105,1,1.0,1.0,1.0,episode,2,0.0,27
M1-Random,strict_leave,combined-cycle,same_file_query,Ingress Tool Transfer,2381,1,0.9886602267954641,0.9793004270780971,0.9955527057692753,episode,12,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,C&C Communication,2,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,CoAP Amplification,320,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Merlin C&C Communication,264,1,0.8939393939393939,0.7879762488758074,0.9468880462782021,episode,92,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Merlin ICMP Flooding,241,1,1.0,1.0,1.0,episode,3,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Merlin TCP Flooding,319,1,0.9655172413793104,0.94,0.9881656804733728,episode,4,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Merlin UDP Flooding,133,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Mirai C&C Communication,9,1,0.7777777777777778,0.4444444444444444,1.0,episode,9,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Mirai GRE Flooding,320,1,1.0,,,unavailable,1,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Mirai TCP Flooding,319,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Mirai UDP Flooding,319,1,0.9968652037617555,,,unavailable,1,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Reporting,2,1,0.5,0.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,TCP Scan,319,1,0.9216300940438872,0.8638337098060059,0.9605053818353237,episode,33,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,Telnet Brute Force,320,1,0.83125,0.787961009406757,0.8727344877344877,episode,26,0.0,27
M1-SSL,strict_leave,combined-cycle,future_query,UDP Scan,113,1,0.9026548672566371,0.8425925925925926,0.9565493736182756,episode,60,0.0,27
M1-SSL,strict_leave,combined-cycle,same_file_query,File Download,105,1,1.0,1.0,1.0,episode,2,0.0,27
M1-SSL,strict_leave,combined-cycle,same_file_query,Ingress Tool Transfer,2381,1,0.875682486350273,0.8268444679072008,0.9166676470588235,episode,12,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,C&C Communication,2,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,CoAP Amplification,320,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Merlin C&C Communication,264,1,0.9053030303030303,0.8084956124534198,0.9521820652173913,episode,92,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Merlin ICMP Flooding,241,1,1.0,1.0,1.0,episode,3,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Merlin TCP Flooding,319,1,0.9749216300940439,0.9533333333333334,0.9940828402366864,episode,4,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Merlin UDP Flooding,133,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Mirai C&C Communication,9,1,0.7777777777777778,0.4444444444444444,1.0,episode,9,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Mirai GRE Flooding,320,1,1.0,,,unavailable,1,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Mirai TCP Flooding,319,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Mirai UDP Flooding,319,1,0.9968652037617555,,,unavailable,1,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Reporting,2,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,TCP Scan,319,1,0.9341692789968652,0.8901089159067882,0.9642904719614311,episode,33,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,Telnet Brute Force,320,1,0.8625,0.8165620094191522,0.9051566888396158,episode,26,0.0,27
TGN-only,strict_leave,combined-cycle,future_query,UDP Scan,113,1,0.9026548672566371,0.8461382113821139,0.9549650096525096,episode,60,0.0,27
TGN-only,strict_leave,combined-cycle,same_file_query,File Download,105,1,1.0,1.0,1.0,episode,2,0.0,27
TGN-only,strict_leave,combined-cycle,same_file_query,Ingress Tool Transfer,2381,1,0.8933221335573288,0.8503536271968988,0.9291933646519982,episode,12,0.0,27
