candidate,regime,feature_set,architecture,model,id_calib,ood_val,ood_stress,ood_stress_group_max,support_val,same_file_query,future_query,sealed_final_attack,sealed_final_ood,sealed_final_ood_group_max,sealed_attack_review,sealed_ood_review
C1_fewshot_binary_raw115,fewshot_direct,raw115,binary_attack_vs_all_benign,histgb_shallow,0.0001941860690914034,0.008603031544448997,0.00632895559724828,0.00632895559724828,1.0,0.9991881798993343,0.9895083333333333,0.9767674198939185,0.3055083333333333,0.6411322527601597,0.0,0.0
C2_fewshot_binary_evidence,fewshot_direct,evidence,binary_attack_vs_all_benign,histgb_shallow,7.767442763656135e-05,0.0011470708725931996,0.008893058161350845,0.008893058161350845,0.9710144927536232,0.9198069344196962,0.7115,0.8710219428903582,0.006866666666666667,0.009143742735373887,0.0,0.0
C3_fewshot_binary_raw_plus_evidence,fewshot_direct,raw_plus_evidence,binary_attack_vs_all_benign,histgb_stronger,7.767442763656135e-05,0.003932814420319541,0.009843652282676673,0.009843652282676673,1.0,0.9610178748025802,0.7851,0.9323003705587445,0.07575833333333333,0.10816221102931681,0.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,histgb_shallow,0.0,0.0004916018025399426,0.00012507817385866166,0.00012507817385866166,1.0,0.9994686268432006,0.99015,0.9967121993751362,0.007141666666666667,0.009518274570579879,0.0018618760444670493,0.050091666666666666
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,histgb_stronger,7.767442763656135e-05,0.003932814420319541,3.75234521575985e-05,3.75234521575985e-05,0.9565217391304348,0.9031129610769163,0.7607833333333334,0.7125263387342876,0.001475,0.0019501485212449954,0.21977403182445687,0.07428333333333334
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,mlp_small,0.0001553488552731227,0.010077836952068825,0.00450281425891182,0.00450281425891182,0.9855072463768116,0.9959556598621382,0.9629416666666667,0.999518636925089,0.0025666666666666667,0.003060829135993801,0.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,histgb_stronger,0.0005825582072742101,0.010077836952068825,0.00225140712945591,0.00225140712945591,0.9855072463768116,0.9905681264668114,0.983675,0.7829960764368233,0.004233333333333334,0.0048689138576779025,0.2169675942745041,0.010883333333333333
