candidate,regime,feature_set,architecture,role,support_coverage,attack_label,rows,hard_alarm_rate,conflict_review_rate
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin UDP Flooding,5248,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai C&C Communication,188,0.2872340425531915,0.39893617021276595
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai GRE Flooding,12595,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai TCP Flooding,12595,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai UDP Flooding,12596,0.9415687519847571,0.05843124801524294
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,C&C Communication,91,0.5274725274725275,0.3516483516483517
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,CoAP Amplification,6298,0.9955541441727532,0.004445855827246745
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Reporting,71,0.6619718309859155,0.1267605633802817
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,TCP Scan,18894,0.9923256060124908,0.006774637451042659
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Telnet Brute Force,18894,0.998041706361808,0.001852439928019477
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,UDP Scan,2226,0.9932614555256065,0.006738544474393531
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,File Download,1231,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9997298757428417,0.0002701242571582928
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.9996,0.0004
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.999599679743795,0.00020016012810248197
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,1.0,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,C&C Communication,90,0.6666666666666666,0.14444444444444443
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Reporting,74,0.6621621621621622,0.12162162162162163
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9815333333333334,0.0108
C4_fewshot_multiclass_raw115,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9991333333333333,0.0007333333333333333
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,File Download,3,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin C&C Communication,5,0.4,0.6
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai UDP Flooding,11,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,File Download,105,0.0,1.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Ingress Tool Transfer,2381,0.012179756404871903,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.4013475904496851,0.5563204921634686
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,0.9997158283603297,0.0002841716396703609
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin TCP Flooding,12000,0.99875,0.00125
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai C&C Communication,106,0.9905660377358491,0.009433962264150943
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai TCP Flooding,12000,0.9998333333333334,0.00016666666666666666
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,File Download,623,0.06741573033707865,0.9325842696629213
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Ingress Tool Transfer,1986,0.18277945619335348,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin C&C Communication,5213,0.4270093995779781,0.4383272587761366
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin ICMP Flooding,9886,0.9275743475622091,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin TCP Flooding,12596,0.9981740234995237,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin UDP Flooding,5248,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai C&C Communication,188,0.09574468085106383,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai GRE Flooding,12595,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai TCP Flooding,12595,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai UDP Flooding,12596,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,C&C Communication,91,0.08791208791208792,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,CoAP Amplification,6298,1.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,Reporting,71,0.0,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,TCP Scan,18894,0.5061924420450937,0.00010585371017254155
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,Telnet Brute Force,18894,0.4198158145442998,0.0026463427543135386
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,future_query,unseen_in_support,UDP Scan,2226,0.029649595687331536,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,File Download,1231,0.5085296506904955,0.49147034930950445
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9997298757428417,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,0.9960043951653181,0.00399560483468185
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.8314,0.1686
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.0008006405124099279,0.9989991993594876
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,0.9410666666666667,0.05893333333333333
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.0,0.9996
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,C&C Communication,90,0.4666666666666667,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,Reporting,74,0.43243243243243246,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.5097333333333334,0.0
C5_fewshot_multihead_raw_plus_evidence,fewshot_direct,raw_plus_evidence,multihead_attack_hardood_conflict,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9896666666666667,0.0102
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,File Download,3,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Merlin C&C Communication,5,0.8,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,seen_in_support,Mirai UDP Flooding,11,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,File Download,105,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Ingress Tool Transfer,2381,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.9622088765197012,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Merlin TCP Flooding,12000,0.9999166666666667,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Mirai C&C Communication,106,0.8584905660377359,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Mirai TCP Flooding,12000,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,File Download,623,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Ingress Tool Transfer,1986,0.9984894259818731,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Merlin C&C Communication,5213,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Merlin ICMP Flooding,9886,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Merlin TCP Flooding,12596,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Merlin UDP Flooding,5248,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Mirai C&C Communication,188,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Mirai GRE Flooding,12595,0.6702659785629218,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Mirai TCP Flooding,12595,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,seen_in_support,Mirai UDP Flooding,12596,0.9996824388694824,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,C&C Communication,91,0.7362637362637363,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,CoAP Amplification,6298,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,Reporting,71,0.8028169014084507,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,TCP Scan,18894,0.9970890229702551,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,Telnet Brute Force,18894,0.9920080448819731,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,unseen_in_support,UDP Scan,2226,0.9806828391734053,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,File Download,1231,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,0.9998002197582659,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.999599679743795,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,0.9999333333333333,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,unseen_in_support,C&C Communication,90,0.9555555555555556,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,unseen_in_support,Reporting,74,1.0,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9998,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9976666666666667,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,File Download,3,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin C&C Communication,5,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,seen_in_support,Mirai UDP Flooding,11,0.9090909090909091,0.09090909090909091
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,File Download,105,0.9142857142857143,0.08571428571428572
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Ingress Tool Transfer,2381,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.9466822909037644,0.05331770909623554
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,0.9988633134413185,0.0011366865586814436
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin TCP Flooding,12000,0.97875,0.021166666666666667
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai C&C Communication,106,0.9905660377358491,0.009433962264150943
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai TCP Flooding,12000,0.9998333333333334,0.00016666666666666666
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,File Download,623,0.9823434991974318,0.01765650080256822
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Ingress Tool Transfer,1986,0.986404833836858,0.013595166163141994
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin C&C Communication,5213,0.9923268751198926,0.0076731248801074235
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin ICMP Flooding,9886,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin TCP Flooding,12596,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Merlin UDP Flooding,5248,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai C&C Communication,188,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai GRE Flooding,12595,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai TCP Flooding,12595,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,seen_in_support,Mirai UDP Flooding,12596,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,C&C Communication,91,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,CoAP Amplification,6298,1.0,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,unseen_in_support,Reporting,71,1.0,0.0
