candidate,regime,feature_set,architecture,role,phase,source_group,device,rows,hard_alarm_rate,conflict_review_rate,attack_score_mean,hard_ood_score_mean
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_val,select,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12,2446,0.010220768601798855,0.0,0.01117329694030119,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_val,select,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13,2431,0.009872480460715755,0.0,0.009573863927784492,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_val,select,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14,2431,0.010283833813245578,0.0,0.008959289042164503,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_val,select,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15,2446,0.008994276369582993,0.0,0.00979229072477465,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_val,select,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2,2451,0.011015911872705019,0.0,0.010861471547121361,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,ood_stress,select,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79950,0.00450281425891182,0.0,0.006346442999981871,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,select,processed/iotsim-city-power-1.csv,city-power,23,1.0,0.0,0.9999400921489882,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,6,1.0,0.0,0.9999999006589254,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,support_val,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,40,0.975,0.0,0.9788603600114584,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,2486,1.0,0.0,0.9999809705098598,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,same_file_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,65263,0.9958016027458131,0.0,0.9941620439458666,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,select,processed/iotsim-combined-cycle-1.csv,combined-cycle,46486,0.9097362646818397,0.0,0.9078509489376659,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,12677,0.99771239252189,0.0,0.9971920788002272,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,select,processed/iotsim-domotic-monitor-1.csv,domotic-monitor,48185,0.9995226730310263,0.0,0.9993570316972202,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,future_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,12652,0.9842712614606386,0.0,0.9625739158946274,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_ood,all,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,42570,0.0016678412027249236,0.0,0.00203066761933695,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_ood,all,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,77430,0.003060829135993801,0.0,0.010309984412851502,0.0
U1_devlabel_binary_raw_plus_temporal_mlp,dev_label_upper,raw_plus_temporal,binary_attack_vs_all_benign,sealed_final_attack,all,processed/iotsim-ip-camera-street-1.csv,ip-camera-street,110104,0.999518636925089,0.0,0.9977677027790408,0.0
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,id_calib,select,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6,22418,0.0005798911588901775,0.0,0.00029212102712388474,0.0009971010540517828
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,id_calib,select,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7,22425,0.0006243032329988851,0.0,0.00026225807841021416,0.0009971010540517828
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,id_calib,select,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8,5011,0.0003991219317501497,0.0,0.00025789288714462167,0.0009971010540517828
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,id_calib,select,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9,1643,0.0006086427267194157,0.0,0.00024852448773608315,0.0009971010540517826
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_val,select,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12,2446,0.013082583810302535,0.0,0.003493107336942877,0.0009974545057763594
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_val,select,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13,2431,0.011517893870835048,0.0,0.0022838406083153934,0.0009971010540517828
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_val,select,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14,2431,0.00781571369806664,0.0,0.0012730590863069202,0.0009974512489585791
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_val,select,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15,2446,0.010220768601798855,0.0,0.001944920734281081,0.000997101054051783
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_val,select,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2,2451,0.007751937984496124,0.0,0.00130751645568508,0.0010006832345788147
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,ood_stress,select,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79950,0.00225140712945591,0.0041400875547217015,0.002076649684546078,0.9962067048910002
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,select,processed/iotsim-city-power-1.csv,city-power,23,1.0,0.0,0.998225334857754,0.0009971010540517835
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,6,1.0,0.0,0.941348555364481,0.0010059402867834747
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,support_val,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,40,0.975,0.025,0.9786759761246543,0.016437266719521983
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,2486,0.996379726468222,0.0036202735317779565,0.9985682472110246,0.004464684192541002
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,same_file_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,65263,0.9903467508389133,0.00963792654337067,0.999482872446251,0.0013902096893326705
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,select,processed/iotsim-combined-cycle-1.csv,combined-cycle,46486,0.9991395258787592,0.0008604741212408037,0.9982974846548063,0.0010199681424961024
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,12677,1.0,0.0,0.9986787697722461,0.0009971010540517828
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,select,processed/iotsim-domotic-monitor-1.csv,domotic-monitor,48185,0.9997717131887517,0.0002282868112483138,0.9993057679973681,0.0010151533164666515
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,future_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,12652,0.8491938033512488,0.15033196332595636,0.8100248887791772,0.022515476850495753
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_ood,all,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,42570,0.0030772844726333097,0.012708480150340616,0.003074401841151165,0.9640750712312691
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_ood,all,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,77430,0.0048689138576779025,0.0098798915149167,0.002806778360397949,0.9008308334008782
U2_devlabel_multihead_raw_plus_temporal,dev_label_upper,raw_plus_temporal,multihead_attack_hardood_conflict,sealed_final_attack,all,processed/iotsim-ip-camera-street-1.csv,ip-camera-street,110104,0.7829960764368233,0.2169675942745041,0.9799502653988431,0.11787841441659953
