candidate,regime,feature_set,architecture,role,support_coverage,attack_label,rows,hard_alarm_rate,conflict_review_rate
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai TCP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,File Download,1187,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Ingress Tool Transfer,3786,0.9957739038563127,0.004226096143687269
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin C&C Communication,9933,0.997080438940904,0.0029195610590959428
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin ICMP Flooding,18835,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin UDP Flooding,10000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai C&C Communication,358,0.29608938547486036,0.37988826815642457
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai GRE Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai UDP Flooding,24000,0.9415833333333333,0.058416666666666665
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,C&C Communication,172,0.5232558139534884,0.36046511627906974
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,CoAP Amplification,12000,0.9955,0.0045
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Reporting,136,0.6691176470588235,0.1323529411764706
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,TCP Scan,36000,0.9914722222222222,0.007527777777777778
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Telnet Brute Force,36000,0.998,0.0019166666666666666
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,UDP Scan,4242,0.9948137670909948,0.005186232909005186
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,File Download,1231,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9997298757428417,0.0002701242571582928
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.9996,0.0004
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.999599679743795,0.00020016012810248197
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,1.0,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,C&C Communication,90,0.6666666666666666,0.14444444444444443
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Reporting,74,0.6621621621621622,0.12162162162162163
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9815333333333334,0.0108
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9991333333333333,0.0007333333333333333
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,File Download,3,0.3333333333333333,0.6666666666666666
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin C&C Communication,5,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai UDP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,File Download,105,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Ingress Tool Transfer,2381,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.9871100043943167,0.012889995605683316
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin TCP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai C&C Communication,106,0.6132075471698113,0.3867924528301887
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai TCP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,File Download,1187,0.9974726200505476,0.002527379949452401
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Ingress Tool Transfer,3786,0.9957739038563127,0.004226096143687269
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin C&C Communication,9933,0.9794623980670493,0.02053760193295077
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin ICMP Flooding,18835,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin TCP Flooding,24000,0.9999166666666667,8.333333333333333e-05
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin UDP Flooding,10000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai C&C Communication,358,0.29329608938547486,0.4972067039106145
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai GRE Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai UDP Flooding,24000,0.77825,0.22175
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,C&C Communication,172,0.5290697674418605,0.4011627906976744
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,CoAP Amplification,12000,0.46208333333333335,0.5379166666666667
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Reporting,136,0.6397058823529411,0.14705882352941177
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,TCP Scan,36000,0.9903611111111111,0.008305555555555556
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Telnet Brute Force,36000,0.9975833333333334,0.002416666666666667
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,UDP Scan,4242,0.9052333804809052,0.09476661951909476
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,File Download,1231,0.9967506092607636,0.003249390739236393
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,1.0,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.9814666666666667,0.018533333333333332
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.9997998398718975,0.00020016012810248197
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,0.9995333333333334,0.00046666666666666666
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,C&C Communication,90,0.6222222222222222,0.13333333333333333
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Reporting,74,0.6621621621621622,0.08108108108108109
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9800666666666666,0.0104
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9940666666666667,0.005666666666666667
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,File Download,3,0.6666666666666666,0.3333333333333333
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin C&C Communication,5,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai UDP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,File Download,105,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Ingress Tool Transfer,2381,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin C&C Communication,6827,0.9890142082906108,0.01098579170938919
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin ICMP Flooding,7038,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin TCP Flooding,12000,0.9999166666666667,8.333333333333333e-05
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Merlin UDP Flooding,3292,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai C&C Communication,106,0.6037735849056604,0.39622641509433965
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai GRE Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai TCP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Mirai UDP Flooding,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,File Download,1187,0.9983150800336984,0.0016849199663016006
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Ingress Tool Transfer,3786,0.9944532488114105,0.005546751188589541
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin C&C Communication,9933,0.9753347427766033,0.02466525722339676
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin ICMP Flooding,18835,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Merlin UDP Flooding,10000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai C&C Communication,358,0.1871508379888268,0.329608938547486
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai GRE Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai TCP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,seen_in_support,Mirai UDP Flooding,24000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,C&C Communication,172,0.38953488372093026,0.36046511627906974
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,CoAP Amplification,12000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Reporting,136,0.6838235294117647,0.11764705882352941
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,TCP Scan,36000,0.9877222222222222,0.011361111111111112
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,Telnet Brute Force,36000,0.9967777777777778,0.0032222222222222222
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,unseen_in_support,UDP Scan,4242,0.9016973125884017,0.0983026874115983
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,File Download,1231,0.9975629569455727,0.002437043054427295
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Ingress Tool Transfer,3702,0.9994597514856834,0.0005402485143165856
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin ICMP Flooding,10011,0.9987014284287284,0.0012985715712716013
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin TCP Flooding,15000,0.9981333333333333,0.0018666666666666666
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Merlin UDP Flooding,4996,0.999599679743795,0.00020016012810248197
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai GRE Flooding,15000,0.9998666666666667,0.00013333333333333334
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai TCP Flooding,15000,1.0,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,seen_in_support,Mirai UDP Flooding,15000,0.9996,0.0
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,C&C Communication,90,0.5555555555555556,0.16666666666666666
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Reporting,74,0.6351351351351351,0.05405405405405406
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,TCP Scan,15000,0.9568666666666666,0.035333333333333335
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,unseen_in_support,Telnet Brute Force,15000,0.9939333333333333,0.005533333333333334
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,File Download,3,0.3333333333333333,0.6666666666666666
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Ingress Tool Transfer,3,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin C&C Communication,5,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin ICMP Flooding,8,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin TCP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Merlin UDP Flooding,6,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai C&C Communication,2,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai GRE Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai TCP Flooding,10,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,seen_in_support,Mirai UDP Flooding,11,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,File Download,105,1.0,0.0
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,seen_in_support,Ingress Tool Transfer,2381,1.0,0.0
