candidate,regime,feature_set,architecture,model,id_calib,ood_val,ood_stress,ood_stress_group_max,support_val,same_file_query,future_query,sealed_final_attack,sealed_final_ood,sealed_final_ood_group_max,sealed_attack_review,sealed_ood_review
C4_fewshot_multiclass_raw115_cap1600,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,histgb_shallow,0.0,0.0004916018025399426,0.00012507817385866166,0.00012507817385866166,1.0,0.9994686268432006,0.9900240106014021,0.9967121993751362,0.0071336346029696575,0.009524762381190596,0.0018618760444670493,0.05013557133634603
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,histgb_shallow,0.0,0.0,0.0002626641651031895,0.0002626641651031895,0.9855072463768116,0.9982582768749354,0.9926437465285218,0.9921801206132383,0.003279535183989671,0.0036618309154577288,0.006185061396497857,0.03703034215622983
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,histgb_shallow,0.0,0.0,0.00027517198248905566,0.00027517198248905566,0.9710144927536232,0.9980959128548023,0.9421777484266277,0.9932336699847417,0.006197546804389929,0.008354177088544272,0.005004359514640703,0.11938670109748224
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,histgb_shallow,0.0,0.0,0.00017510944340212633,0.00017510944340212633,0.9710144927536232,0.9875570119116149,0.9224313248691225,0.9920529681028846,0.007094899935442221,0.010035017508754377,0.006194143718665989,0.05989670755326017
