candidate,regime,feature_set,architecture,role,phase,source_group,device,rows,hard_alarm_rate,conflict_review_rate,attack_score_mean,hard_ood_score_mean
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9,1643,0.0,0.013390139987827145,0.0008830967500878005,0.0003538699760720703
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12,2446,0.0,0.00776778413736713,0.00142008256779769,0.0014477013026413135
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13,2431,0.0,0.00658165364047717,0.0010775236573738857,0.0014274658746568699
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14,2431,0.0,0.011106540518305225,0.0010519760942739817,0.0014088729078858418
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15,2446,0.0,0.013082583810302535,0.0010874699950396808,0.0013914937971925027
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2,2451,0.0,0.008159934720522236,0.0012554956459252177,0.0014473049423689775
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_stress,select,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79950,0.00027517198248905566,0.008330206378986868,0.0008178790339062688,0.9968503837044812
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-city-power-1.csv,city-power,23,1.0,0.0,0.9985088901823573,0.0003347441470924243
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,6,0.6666666666666666,0.3333333333333333,0.774476374258276,0.0006344305327474096
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,40,1.0,0.0,0.9897149497883835,0.0006477366386983247
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,2486,1.0,0.0,0.9047432010563851,0.023355065588402415
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,65263,0.9980233823146346,0.0019766176853653677,0.9928077422989142,0.0045294095988010815
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-1.csv,combined-cycle,88575,0.8573299463731301,0.14182331357606548,0.845622820677678,0.007443394887022478
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,24154,0.9902293615964229,0.007824790924898567,0.8302024282528375,0.033514130219027945
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-domotic-monitor-1.csv,domotic-monitor,91812,0.9962314294427743,0.0033111140155970896,0.9525958017839002,0.009962445265641138
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,24108,0.9999170399867264,8.296001327360213e-05,0.9931362373942396,0.002791160260667613
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,54950,0.0022747952684258415,0.09872611464968153,0.009846124738602195,0.9878318254461645
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,99950,0.008354177088544272,0.13074537268634318,0.019371815782292953,0.9779056521400568
C4_fewshot_multiclass_raw115_cap5000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,all,processed/iotsim-ip-camera-street-1.csv,ip-camera-street,110104,0.9932336699847417,0.005004359514640703,0.9751179325801372,0.016928795809563746
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6,22418,0.0,0.0010705682933357123,0.0003424347022180233,0.0001934875139680582
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7,22425,0.0,0.0011594202898550724,0.0003460384499901234,0.000193840621003066
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8,5011,0.0,0.001197365795250449,0.00040778578472054785,0.00021937237856835422
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9,1643,0.0,0.0018259281801582471,0.00050382863409641,0.00026937048214276815
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12,2446,0.0,0.013082583810302535,0.0013832035224802378,0.0013715436829848386
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13,2431,0.0,0.011517893870835048,0.001060409078161164,0.0013424184894957139
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14,2431,0.0,0.009872480460715755,0.0009235206310838214,0.0013473100253753832
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15,2446,0.0,0.004497138184791497,0.001004689169083082,0.001322274029113964
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2,2451,0.0,0.0069359445124439,0.0011665478516705097,0.001345410928625731
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_stress,select,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79950,0.0002626641651031895,0.005403377110694184,0.0006625180196149276,0.9974853905914595
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-city-power-1.csv,city-power,23,1.0,0.0,0.9986300722483457,0.0003072949674261452
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,6,0.8333333333333334,0.16666666666666666,0.80386026135162,0.0005839699784206657
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,40,1.0,0.0,0.9906086724745938,0.0006407622299264041
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,2486,1.0,0.0,0.8788948534970191,0.03604764717486364
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,65263,0.9981919311095108,0.0018080688904892513,0.9914239432151348,0.005616591969488665
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-1.csv,combined-cycle,88575,0.9892407564211121,0.008806096528365791,0.9048887625618843,0.010650858990132451
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,24154,0.9877867019955286,0.010101846485054236,0.7065272244387544,0.07461126385053127
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-domotic-monitor-1.csv,domotic-monitor,91812,0.9952947327146778,0.0041388925194963625,0.9208421561458306,0.020111277370249547
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,24108,0.9999170399867264,8.296001327360213e-05,0.9928226221373254,0.0026349221775300614
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,54950,0.002584167424931756,0.019326660600545952,0.0038127760797502836,0.9939669797727695
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,99950,0.0036618309154577288,0.04676338169084542,0.006633086889657149,0.9912113450956659
C4_fewshot_multiclass_raw115_cap20000,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,all,processed/iotsim-ip-camera-street-1.csv,ip-camera-street,110104,0.9921801206132383,0.006185061396497857,0.9702413288825302,0.014544301750898716
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-6.csv,iotsim-cooler-motor-6,22418,0.0,0.000892140244446427,0.0004077402318352818,0.00020685714982877148
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-7.csv,iotsim-cooler-motor-7,22425,0.0,0.0009364548494983278,0.00042077208410762167,0.00020638505983915927
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-8.csv,iotsim-cooler-motor-8,5011,0.0,0.0007982438635002994,0.0004401704672684721,0.00024268174976941798
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,id_calib,select,processed/iotsim-cooler-motor-9.csv,iotsim-cooler-motor-9,1643,0.0,0.0018259281801582471,0.0005740439733044175,0.0003022351908537716
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-12.csv,iotsim-hydraulic-system-12,2446,0.0,0.014309076042518397,0.0013310726067359048,0.0012667776575438809
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-13.csv,iotsim-hydraulic-system-13,2431,0.0,0.015220074043603456,0.0010715524455031736,0.0012248897563094038
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-14.csv,iotsim-hydraulic-system-14,2431,0.0,0.006170300287947347,0.0009744248007388456,0.0012104560840965155
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-15.csv,iotsim-hydraulic-system-15,2446,0.0,0.006950122649223222,0.0010392101930983885,0.0012094559751548134
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_val,select,processed/iotsim-hydraulic-system-2.csv,iotsim-hydraulic-system-2,2451,0.0,0.007751937984496124,0.0012423696485155467,0.0012462340252216765
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,ood_stress,select,processed/iotsim-stream-consumer-2.csv,iotsim-stream-consumer-2,79950,0.00017510944340212633,0.00525328330206379,0.0006385545966169537,0.9976857061238854
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-city-power-1.csv,city-power,23,1.0,0.0,0.998833883721156,0.00033038477405762364
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,6,0.6666666666666666,0.3333333333333333,0.75501671518811,0.0013258200005671888
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,support_val,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,40,1.0,0.0,0.9925274084897702,0.0008975976948505871
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,2486,1.0,0.0,0.8626811578794747,0.022630358568842927
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,same_file_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,65263,0.987083033265403,0.012870998881448907,0.9851647476090996,0.011810431072883406
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-1.csv,combined-cycle,88575,0.9535647756138865,0.04528365791701947,0.8772360375047467,0.01991477396288582
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-combined-cycle-10.csv,combined-cycle,24154,0.7514283348513704,0.24716403080235158,0.6316616304497454,0.062436520186924166
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-domotic-monitor-1.csv,domotic-monitor,91812,0.9170478804513571,0.0826035812312116,0.8965629333582601,0.01609403799855552
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,future_query,select,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,24108,0.9998755599800896,0.00012444001991040318,0.9907516311100016,0.0035698948940827485
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-museum-2.csv,iotsim-ip-camera-museum-2,54950,0.0017470427661510463,0.050445859872611465,0.0058361955472463305,0.9921640779757287
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_ood,all,processed/iotsim-ip-camera-street-2.csv,iotsim-ip-camera-street-2,99950,0.010035017508754377,0.06509254627313657,0.013219539546964549,0.9839480564468102
C4_fewshot_multiclass_raw115_capfull,fewshot_direct,raw115,multiclass_id_ood_hardood_attack,sealed_final_attack,all,processed/iotsim-ip-camera-street-1.csv,ip-camera-street,110104,0.9920529681028846,0.006194143718665989,0.9814178026543832,0.010866858316022226
