seed,region_policy,subspace_name,prototype_budget,region_max,top_k,inner_radius_q,outer_radius_q,score_floor_q,region_balance,review_budget,attack_outer_norm,benign_core_norm,conflict_slack,role,region_id,source_family,top1_route_rate,hard_alarm_rate_with_top1_region,attack_shell_rate_with_top1_region,rows
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r0,medium,0.5617777777777778,0.4533333333333333,0.5617777777777778,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.43822222222222224,0.3831111111111111,0.43555555555555553,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r7,heavy,0.0,0.0,0.0,2250
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r0,medium,0.13925,0.129,0.13925,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.01425,0.01425,0.01425,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.81125,0.70175,0.70575,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r7,heavy,0.03525,0.03525,0.03525,4000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r0,medium,0.13966666666666666,0.0,0.13966666666666666,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r1,heavy,0.0,0.0,0.0,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r6,medium,0.8603333333333333,0.154,0.849,3000
43,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r7,heavy,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.023333333333333334,0.0,0.023333333333333334,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r1,heavy,0.35333333333333333,0.0,0.0,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r2,heavy,0.0,0.0,0.0,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r3,heavy,0.0,0.0,0.0,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r4,heavy,0.0,0.0,0.0,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r5,heavy,0.0,0.0,0.0,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r6,medium,0.0033333333333333335,0.0,0.0033333333333333335,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r7,medium,0.62,0.0,0.565,600
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r1,heavy,0.36133333333333334,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r7,medium,0.6386666666666667,0.0,0.6253333333333333,1500
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.011929824561403509,0.0,0.011929824561403509,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r1,heavy,0.2785964912280702,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r7,medium,0.7094736842105264,0.0,0.6964912280701754,2850
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.041666666666666664,0.041666666666666664,0.041666666666666664,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r6,medium,0.125,0.125,0.125,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r7,medium,0.8333333333333334,0.6666666666666666,0.8333333333333334,24
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r1,heavy,0.3333333333333333,0.3333333333333333,0.3333333333333333,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r2,heavy,0.3333333333333333,0.3333333333333333,0.3333333333333333,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r4,heavy,0.0,0.0,0.0,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r5,heavy,0.3333333333333333,0.3333333333333333,0.3333333333333333,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_heavy_val,cluster_kcenter_r7,medium,0.0,0.0,0.0,9
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r1,heavy,0.058823529411764705,0.029411764705882353,0.029411764705882353,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r2,heavy,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r3,heavy,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r4,heavy,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r5,heavy,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_medium_query,cluster_kcenter_r7,medium,0.9411764705882353,0.7647058823529411,0.9411764705882353,34
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r1,heavy,1.0,0.967741935483871,0.967741935483871,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r2,heavy,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r3,heavy,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r4,heavy,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r5,heavy,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r6,medium,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,pseudo_heavy_query,cluster_kcenter_r7,medium,0.0,0.0,0.0,31
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0035555555555555557,0.003111111111111111,0.0035555555555555557,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r1,heavy,0.005333333333333333,0.0013333333333333333,0.0026666666666666666,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,medium_attack_eval_report_only,cluster_kcenter_r7,medium,0.9911111111111112,0.86,0.9906666666666667,2250
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.0,0.0,0.0,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r1,heavy,0.724,0.6035,0.6035,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r2,heavy,0.03475,0.03475,0.03475,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r4,heavy,0.00125,0.00125,0.00125,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r5,heavy,0.0505,0.0505,0.0505,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,dev_heavy_query_report_only,cluster_kcenter_r7,medium,0.1895,0.17125,0.1895,4000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.03266666666666666,0.0,0.03266666666666666,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r1,heavy,0.3506666666666667,0.037333333333333336,0.04066666666666666,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r2,heavy,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r3,heavy,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r4,heavy,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r5,heavy,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r6,medium,0.0,0.0,0.0,3000
44,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,final_ood_report_only,cluster_kcenter_r7,medium,0.6166666666666667,0.0,0.6003333333333334,3000
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.6333333333333333,0.0,0.5833333333333334,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r1,heavy,0.0,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r2,heavy,0.0,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r3,heavy,0.325,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r4,medium,0.0,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r5,heavy,0.0,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r6,medium,0.041666666666666664,0.0,0.005,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,id_calib,cluster_kcenter_r7,medium,0.0,0.0,0.0,600
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.6293333333333333,0.0,0.62,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r3,heavy,0.3626666666666667,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r4,medium,0.008,0.0,0.002,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_val,cluster_kcenter_r7,medium,0.0,0.0,0.0,1500
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.7214035087719298,0.0,0.7133333333333334,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r3,heavy,0.2785964912280702,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r4,medium,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r6,medium,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,ood_stress_val,cluster_kcenter_r7,medium,0.0,0.0,0.0,2850
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r0,mixed:heavy:1|medium:64,0.8,0.76,0.8,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r1,heavy,0.0,0.0,0.0,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r2,heavy,0.0,0.0,0.0,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r3,heavy,0.0,0.0,0.0,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r4,medium,0.08,0.04,0.04,25
45,cluster_kcenter,HH_HpHp,128,8,3,0.75,0.95,0.0,equal_region_total,0.03,1.0,0.75,1.0,support_medium_val,cluster_kcenter_r5,heavy,0.0,0.0,0.0,25
