contract_id,support_train_rows,support_val_rows,pseudo_query_dev_rows,support_val_nn_q50,support_val_nn_q75,support_val_nn_q95,support_val_nn_max,pseudo_query_dev_nn_q50,pseudo_query_dev_nn_q75,pseudo_query_dev_nn_q95,pseudo_query_dev_nn_max,q50_gap_pseudo_minus_val,q95_gap_pseudo_minus_val,blocked
phase_balanced_dev_v2,128,64,1024,0.7672861814498901,2.4929256439208984,5.223118305206299,6.836496829986572,1.4423141479492188,4.257098197937012,6.127391338348389,7.436488628387451,0.6750279664993286,0.9042730331420898,False
medium_only_phase_balanced_control,96,48,512,2.007581949234009,4.622245788574219,8.638606071472168,9.149657249450684,1.4114736318588257,2.4029741287231445,7.8597846031188965,17.84819221496582,-0.5961083173751831,-0.7788214683532715,False
heavy_active_phase_balanced_control,64,32,512,2.158195972442627,3.5608787536621094,4.870730400085449,28.56285858154297,3.009537935256958,3.682037353515625,4.41664981842041,20.873388290405273,0.851341962814331,-0.45408058166503906,False
