setting,dataset,holdout,seed,seed_group,evidence_strategy,k,delta_threshold,promotion_detection_v1,promotion_detection_v2,delta_promotion_detection,v2_ood_validation_alarm,selected_champion,selected_reason,desired_champion,selection_correct,final_attack_detection,final_ood_alarm,feasible,review_cost,review_pool_size,confirmed_attack_count,estimated_label_efficiency,review_rate_attack_report_only,review_rate_ood_report_only,promotion_uses_final_attack_eval,promotion_uses_final_ood_eval
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.05,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.1,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.2,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,0.05,1.0,0.5,-0.5,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,7491,2,0.5,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,0.1,1.0,0.5,-0.5,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,7491,2,0.5,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,4,0.2,1.0,0.5,-0.5,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,7491,2,0.5,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,0.05,1.0,0.6,-0.4,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,7491,5,0.625,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,0.1,1.0,0.6,-0.4,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,7491,5,0.625,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,8,0.2,1.0,0.6,-0.4,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,7491,5,0.625,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,0.05,1.0,0.46153846153846156,-0.5384615384615384,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,16,7491,13,0.8125,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,0.1,1.0,0.46153846153846156,-0.5384615384615384,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,16,7491,13,0.8125,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,16,0.2,1.0,0.46153846153846156,-0.5384615384615384,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,16,7491,13,0.8125,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,0.05,1.0,0.5185185185185185,-0.4814814814814815,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,7491,27,0.84375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,0.1,1.0,0.5185185185185185,-0.4814814814814815,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,7491,27,0.84375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R3_near_threshold_uncertainty_review,32,0.2,1.0,0.5185185185185185,-0.4814814814814815,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,7491,27,0.84375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,4,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,4,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,4,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,8,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,8,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,8,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,16,0.05,1.0,0.9375,-0.0625,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,16,0.1,1.0,0.9375,-0.0625,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,16,0.2,1.0,0.9375,-0.0625,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,32,0.05,1.0,0.90625,-0.09375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,7491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,32,0.1,1.0,0.90625,-0.09375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,7491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R4_representation_shift_high_review,32,0.2,1.0,0.90625,-0.09375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,7491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,4,0.05,1.0,0.75,-0.25,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,4,0.1,1.0,0.75,-0.25,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,4,0.2,1.0,0.75,-0.25,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,7491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,8,0.05,1.0,0.625,-0.375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,8,0.1,1.0,0.625,-0.375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,8,0.2,1.0,0.625,-0.375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,7491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,16,0.05,1.0,0.5625,-0.4375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,16,0.1,1.0,0.5625,-0.4375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,16,0.2,1.0,0.5625,-0.4375,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,16,7491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,32,0.05,1.0,0.7,-0.30000000000000004,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,7491,30,0.9375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,32,0.1,1.0,0.7,-0.30000000000000004,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,7491,30,0.9375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,48,heldout_47_51,R5_hybrid_active_review,32,0.2,1.0,0.7,-0.30000000000000004,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,7491,30,0.9375,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,4,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,4,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,4,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,8,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,8,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,8,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,16,0.05,1.0,0.875,-0.125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,16,0.1,1.0,0.875,-0.125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,16,0.2,1.0,0.875,-0.125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,32,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,32,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R0_random_confirmed_attack_validation,32,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,5491,4,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,5491,8,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,0.05,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,0.1,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,0.2,1.0,1.0,0.0,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,16,5491,16,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.05,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.1,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,0.2,1.0,0.96875,-0.03125,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,32,5491,32,1.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,4,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,8,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.1,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.10",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0.2,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.20",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
holdout_bin_2,harder_holdout,holdout_bin_2,49,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0.05,,,,0.006,V1,"V2 OOD validation >1%, no confirmed attack evidence, or promotion delta < 0.05",V2,False,0.3264094955489614,0.0011,True,12,12,0,0.0,0.5037091988130564,0.0068,False,False
