strategy,seed,support_budget,support_train_rows,support_val_rows,support_train_hash,support_val_hash,ood_weight,support_weight,id_rows,ood_train_rows,support_rows,total_rows,id_weight,weighted_normal_to_attack_ratio,support_raw_mean,id_train_raw_mean,ood_train_raw_mean,support_score_mean,id_train_score_mean,ood_train_score_mean,score_direction,score_direction_fixed,threshold_rule,threshold,threshold_source,selection_feasible,id_calib_alarm,ood_val_alarm,support_train_detection,support_val_detection,final_ood_alarm_report_only,attack_eval_detection_report_only,new_heldout_detection_report_only,final_ood_used_for_selection,attack_eval_used_for_selection,new_heldout_used_for_selection,formal_benchmark
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,2.0,32.0,2400,1500,24,3924,1.0,7.03125,0.7412627312862977,0.02532636707580532,0.04711905380185241,0.7412627312862977,0.02532636707580532,0.04711905380185241,1.0,False,support_val_guided_empirical_1pct,0.3811046618562378,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.0023333333333333335,0.6351111111111111,0.12516666666666668,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,2.0,32.0,2400,1500,24,3924,1.0,7.03125,0.7412627312862977,0.02532636707580532,0.04711905380185241,0.7412627312862977,0.02532636707580532,0.04711905380185241,1.0,False,np_orderstat_id_ood_1pct,0.15929175214331948,np_orderstat_id_ood_1pct,True,0.008333333333333333,0.0013333333333333333,1.0,1.0,0.048,0.932,0.18016666666666667,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,4.0,2400,1500,24,3924,1.0,87.5,0.652196671127285,0.0038602750128050975,0.004178212179818025,0.652196671127285,0.0038602750128050975,0.004178212179818025,1.0,False,guarded_id_ood_target_0.005,0.0365443013618615,guarded_val_threshold_id_calib_ood_val,True,0.005,0.0026666666666666666,1.0,1.0,0.012333333333333333,0.9742222222222222,0.20533333333333334,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,4.0,2400,1500,24,3924,1.0,87.5,0.652196671127285,0.0038602750128050975,0.004178212179818025,0.652196671127285,0.0038602750128050975,0.004178212179818025,1.0,False,support_val_guided_empirical_1pct,0.07379054043442634,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.004333333333333333,0.9226666666666666,0.18333333333333332,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,4.0,2400,1500,24,3924,1.0,87.5,0.652196671127285,0.0038602750128050975,0.004178212179818025,0.652196671127285,0.0038602750128050975,0.004178212179818025,1.0,False,np_orderstat_id_ood_1pct,0.03575521551726288,np_orderstat_id_ood_1pct,True,0.006666666666666667,0.0026666666666666666,1.0,1.0,0.013666666666666667,0.9742222222222222,0.20533333333333334,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,8.0,2400,1500,24,3924,1.0,43.75,0.6742315263494397,0.0070678778961901344,0.007887749358151216,0.6742315263494397,0.0070678778961901344,0.007887749358151216,1.0,False,guarded_id_ood_target_0.005,0.07548838279508546,guarded_val_threshold_id_calib_ood_val,True,0.0033333333333333335,0.0,1.0,1.0,0.006333333333333333,0.9631111111111111,0.18616666666666667,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,8.0,2400,1500,24,3924,1.0,43.75,0.6742315263494397,0.0070678778961901344,0.007887749358151216,0.6742315263494397,0.0070678778961901344,0.007887749358151216,1.0,False,support_val_guided_empirical_1pct,0.13400378610085154,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.0026666666666666666,0.8884444444444445,0.16916666666666666,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,8.0,2400,1500,24,3924,1.0,43.75,0.6742315263494397,0.0070678778961901344,0.007887749358151216,0.6742315263494397,0.0070678778961901344,0.007887749358151216,1.0,False,np_orderstat_id_ood_1pct,0.06086453317979079,np_orderstat_id_ood_1pct,True,0.008333333333333333,0.0013333333333333333,1.0,1.0,0.01,0.968,0.20483333333333334,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,16.0,2400,1500,24,3924,1.0,21.875,0.6946287049102731,0.012341118518197297,0.015078132553477957,0.6946287049102731,0.012341118518197297,0.015078132553477957,1.0,False,guarded_id_ood_target_0.005,0.10044632041826938,guarded_val_threshold_id_calib_ood_val,True,0.005,0.0013333333333333333,1.0,1.0,0.019,0.9253333333333333,0.196,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,16.0,2400,1500,24,3924,1.0,21.875,0.6946287049102731,0.012341118518197297,0.015078132553477957,0.6946287049102731,0.012341118518197297,0.015078132553477957,1.0,False,support_val_guided_empirical_1pct,0.16317017671577091,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,1.0,1.0,0.003,0.8604444444444445,0.1675,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,16.0,2400,1500,24,3924,1.0,21.875,0.6946287049102731,0.012341118518197297,0.015078132553477957,0.6946287049102731,0.012341118518197297,0.015078132553477957,1.0,False,np_orderstat_id_ood_1pct,0.0912178428038765,np_orderstat_id_ood_1pct,True,0.006666666666666667,0.002,1.0,1.0,0.02,0.9271111111111111,0.2,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,32.0,2400,1500,24,3924,1.0,10.9375,0.7251773187449683,0.021697288262085383,0.027193209269429672,0.7251773187449683,0.021697288262085383,0.027193209269429672,1.0,False,guarded_id_ood_target_0.005,0.15625589408498072,guarded_val_threshold_id_calib_ood_val,True,0.005,0.0013333333333333333,1.0,1.0,0.020666666666666667,0.9497777777777778,0.18683333333333332,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,32.0,2400,1500,24,3924,1.0,10.9375,0.7251773187449683,0.021697288262085383,0.027193209269429672,0.7251773187449683,0.021697288262085383,0.027193209269429672,1.0,False,support_val_guided_empirical_1pct,0.2579343680547013,support_val_guided_empirical_id_ood_1pct,True,0.0,0.0,0.9583333333333334,1.0,0.0026666666666666666,0.8937777777777778,0.15283333333333332,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,4.0,32.0,2400,1500,24,3924,1.0,10.9375,0.7251773187449683,0.021697288262085383,0.027193209269429672,0.7251773187449683,0.021697288262085383,0.027193209269429672,1.0,False,np_orderstat_id_ood_1pct,0.15625589408498072,np_orderstat_id_ood_1pct,True,0.005,0.0013333333333333333,1.0,1.0,0.020666666666666667,0.9497777777777778,0.18683333333333332,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,4.0,2400,1500,24,3924,1.0,150.0,0.6485944461947396,0.003264359378111217,0.00225740382148227,0.6485944461947396,0.003264359378111217,0.00225740382148227,1.0,False,guarded_id_ood_target_0.005,0.07857867670896483,guarded_val_threshold_id_calib_ood_val,True,0.0016666666666666668,0.004666666666666667,0.9583333333333334,0.875,0.0023333333333333335,0.952,0.18816666666666668,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,4.0,2400,1500,24,3924,1.0,150.0,0.6485944461947396,0.003264359378111217,0.00225740382148227,0.6485944461947396,0.003264359378111217,0.00225740382148227,1.0,False,support_val_guided_empirical_1pct,0.07123644804547034,support_val_guided_empirical_id_ood_1pct,True,0.0016666666666666668,0.006,0.9583333333333334,1.0,0.0023333333333333335,0.9528888888888889,0.18833333333333332,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,4.0,2400,1500,24,3924,1.0,150.0,0.6485944461947396,0.003264359378111217,0.00225740382148227,0.6485944461947396,0.003264359378111217,0.00225740382148227,1.0,False,np_orderstat_id_ood_1pct,0.050488501926635725,np_orderstat_id_ood_1pct,True,0.006666666666666667,0.008666666666666666,1.0,1.0,0.006666666666666667,0.972,0.18883333333333333,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,8.0,2400,1500,24,3924,1.0,75.0,0.669073517561262,0.005425871637561026,0.004385747470949442,0.669073517561262,0.005425871637561026,0.004385747470949442,1.0,False,guarded_id_ood_target_0.005,0.11324045976652389,guarded_val_threshold_id_calib_ood_val,True,0.0033333333333333335,0.004666666666666667,0.9583333333333334,1.0,0.003,0.8377777777777777,0.16733333333333333,False,False,False,False
reset_at_split_boundary,42,32,24,8,b37283236cad25e84b0ee6cfa12be5ebeb3bedefd205d3871c63235b90df353b,62462b0c09d5a522e318a480cd829e94e3fa0af80c29dd581f7768ca726f277e,8.0,8.0,2400,1500,24,3924,1.0,75.0,0.669073517561262,0.005425871637561026,0.004385747470949442,0.669073517561262,0.005425871637561026,0.004385747470949442,1.0,False,support_val_guided_empirical_1pct,0.11324045976652389,support_val_guided_empirical_id_ood_1pct,True,0.0033333333333333335,0.004666666666666667,0.9583333333333334,1.0,0.003,0.8377777777777777,0.16733333333333333,False,False,False,False
