holdout,feature_index,mapped_kitnet_family,lambda,mapped_statistic_type,feature_name_if_available,source_code_location_if_recoverable,split,n,min,max,mean,median,std,q01,q05,q50,q95,q99,missing_rate,unique_count,ks_distance_vs_final_ood_eval,ks_distance_vs_attack_eval,attack_vs_ood_best_single_feature_auc,support_vs_attack_eval_ks,support_vs_attack_eval_median_abs_delta
holdout_bin_7,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,support,32,74.62799835205078,1276.4881591796875,722.2249822616577,1051.282470703125,505.3779625969448,75.0209546661377,76.09583206176758,1051.282470703125,1206.534814453125,1258.5055859375,0.0,32,0.59345,0.6457329097283085,1.0,0.6457329097283085,921.123779296875
holdout_bin_7,47,HH,0.01,magnitude,HH_magnitude_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,attack_eval,1141,76.7925796508789,131.07916259765625,128.648930528726,130.15867614746094,7.052509319542673,96.80894927978515,118.47108459472656,130.15867614746094,130.7589111328125,130.93966674804688,0.0,1125,1.0,0.0,1.0,0.6457329097283085,921.123779296875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,id_train,8000,0.0,496617.21875,130555.68957714844,139861.7109375,40983.18672589147,20225.354765625,25903.46708984375,139861.7109375,155232.11406249998,184913.63953125037,0.0,7836,0.8968750000000001,0.9995,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_train,8000,0.0,489911.125,22784.368890216945,16486.1015625,36900.075399512534,4002.0170922851553,6608.5606689453125,16486.1015625,47679.33007812378,206847.71171875,0.0,7380,0.026375000000000037,0.990875,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,id_calib,5000,16538.466796875,164731.40625,128859.20221601562,139871.1015625,31501.658688847434,20632.328359375,26610.39365234375,139871.1015625,154484.97109375,158145.72656250003,0.0,4895,0.8998999999999999,1.0,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_val,2000,2535.41259765625,378197.375,22216.77480432129,16672.123046875,34641.12374799066,4601.8818359375,6873.405444335937,16672.123046875,34182.39140625,198019.921875,0.0,1849,0.030000000000000027,0.9955,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_eval,10000,2060.668701171875,858073.875,26777.997848339844,16881.294921875,53164.651738312496,4887.1922265625,6888.5872802734375,16881.294921875,109113.94960937419,310216.37875000044,0.0,9251,0.0,0.9969,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,support,32,53.35072708129883,734128.875,276097.9209610224,135998.4921875,286712.9440106338,56.79309009552002,129.92894134521487,135998.4921875,715607.41875,734128.875,0.0,30,0.48829999999999996,0.59375,0.9993211218229623,0.59375,133335.46875
holdout_bin_7,39,HH,0.1,radius,HH_radius_lambda_0.1,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,attack_eval,1141,33.42640686035156,3688.858154296875,2473.9082301321205,2663.034912109375,718.482548449194,59.738670349121094,307.7232666015625,2663.034912109375,3020.022216796875,3355.896875,0.0,1130,0.9969,0.0,0.9993211218229623,0.59375,133335.46875
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,id_train,8000,0.0,497159.1875,136646.52241796875,140907.640625,43190.80110936678,27119.74853515625,28929.146484375,140907.640625,153286.5257812499,294652.875,0.0,7833,0.8934249999999999,0.9995,1.0,0.7819835680751174,411429.25
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_train,8000,0.0,445534.5625,27246.806919813873,20838.673828125,26390.48733248436,18784.03373046875,19438.70302734375,20838.673828125,63817.552539062475,124733.25312500077,0.0,7842,0.05017499999999997,0.99925,1.0,0.7819835680751174,411429.25
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,id_calib,5000,24510.9296875,143586.703125,131691.1830828125,140396.2421875,29797.628571462086,27203.701171875,29434.84296875,140396.2421875,142181.14140625,143081.59109375,0.0,4906,0.8985,1.0,1.0,0.7819835680751174,411429.25
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_val,2000,18321.919921875,336423.4375,26870.917158203127,20848.2744140625,25308.555427768115,19000.07099609375,19499.1650390625,20848.2744140625,60421.9587890625,121465.93499999992,0.0,1972,0.040100000000000025,1.0,1.0,0.7819835680751174,411429.25
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,ood_eval,10000,18225.912109375,846673.5,31771.094971875,20870.3193359375,43146.886966022976,18976.27826171875,19470.86181640625,20870.3193359375,80788.24179687495,254457.28890625015,0.0,9831,0.0,1.0,1.0,0.7819835680751174,411429.25
holdout_bin_8,46,HH,0.01,radius,HH_radius_lambda_0.01,repo/kitsune_frontend_original/netStat.py:89-92; repo/kitsune_frontend_original/AfterImage.py:80-86,support,32,202.54766845703125,511267.09375,294936.1274251938,413749.015625,214280.8240169791,219.93380767822265,261.54028472900393,413749.015625,508157.0765625,510533.2753125,0.0,28,0.65375,0.7819835680751174,1.0,0.7819835680751174,411429.25
