seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
42,64,all115,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,6f3964666ea063ecedb2f8f06b66cc61f357eb621cf66d66b999ade6fc78662a,0.95,11.357157707214355,16.11856460571289,6.765258312225342,8.99828052520752,False,False,False
42,64,all115,attack_heavy,active_heavy_train/val/pseudo_query,24,8,40,32,24,1285a2fd4be5bc1133bcdafcaa5a44b6f1e126b63e5dd2ad1a4a695a1d78f8d8,0.95,11.143620491027832,38.437156677246094,4.36379861831665,11.355871200561523,False,False,False
42,128,MI_dir,id,id_fit/id_calib,2400,600,600,32,32,e581cdfe649cb69cfb8da85108770cc2994763ccf5f9aa3105a3c60b524b8604,0.95,1.924896240234375,1.924896240234375,1.1101666688919067,1.1101666688919067,False,False,False
42,128,MI_dir,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,80fe49450628ca545212829f025a42925fa1ae60ec8de00af93a0f68d0581359,0.95,4.178420543670654,4.178420543670654,0.6747782826423645,0.6747782826423645,False,False,False
42,128,MI_dir,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,1ae0f166fa6f6e9c83844ab3c13889a59ecdec0c7a5cc1030f9efbad1498899c,0.95,2.331145763397217,5.461058616638184,1.065747857093811,2.15744948387146,False,False,False
42,128,MI_dir,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,fb13b0a55393eb1c8e05e4c27bb1b1ef1f38db3dcc969a48da5de8bd18f0778c,0.95,0.9868794083595276,3.64941668510437,0.5069041848182678,2.447744131088257,False,False,False
42,128,H,id,id_fit/id_calib,2400,600,600,32,32,067ad16ad3d28f7809b88f370e3c170938572230602c7e21c6eb8a2cb426ffc3,0.95,1.8392115831375122,1.8392115831375122,1.067572832107544,1.067572832107544,False,False,False
42,128,H,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,2fc68b1d7e0c7be1c01e7391c958eed2f388ce526a82de2a18e166f58cdc5aaf,0.95,4.364381790161133,4.364381790161133,0.6433969736099243,0.6433969736099243,False,False,False
42,128,H,attack_medium,medium_support_train/val/pseudo_query,75,25,53,32,32,50d7651e4427fff3ce38eaa7db108ff3ec93ebb835233166f595ecde345dbf28,0.95,2.2588157653808594,5.45573091506958,1.0750303268432617,2.163709878921509,False,False,False
42,128,H,attack_heavy,active_heavy_train/val/pseudo_query,48,17,80,32,32,e584494fe682c9dad049a2bcad6240cb0ce68df55e0a625e5fb97da46f12c3ec,0.95,0.9860506057739258,3.656187057495117,0.5105705857276917,2.4456558227539062,False,False,False
42,128,HH,id,id_fit/id_calib,2400,600,600,32,32,d02bb2d146b7a0473a3b34ade4b03d2683eb96f036ca29585f067c62cccb367d,0.95,4.810427665710449,4.810427665710449,2.927400588989258,2.927400588989258,False,False,False
